t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
5.510,2.0021,0.0059,0.0139,2.722,4,0,0.029703
5.608,1.9975,0.0014,0.0073,0.585,4,0,0.015001
5.708,1.9998,0.0043,0.0047,0.563,4,0,0.010133
5.809,1.9951,0.0045,0.0039,0.985,4,0,0.007741
5.908,1.9841,0.0025,0.0010,0.564,4,0,0.006341
6.009,1.9869,0.0066,-0.0028,0.522,4,0,0.005437
6.109,1.9868,0.0071,-0.0023,0.423,4,0,0.004816
6.208,1.9853,0.0075,-0.0011,0.642,4,0,0.004371
6.308,1.9828,0.0076,-0.0036,0.595,4,0,0.004042
6.408,1.9804,0.0051,-0.0037,0.572,4,0,0.003793
6.514,1.9829,0.0031,-0.0020,1.348,4,0,0.003601
6.608,1.9859,0.0036,-0.0022,0.702,4,0,0.003452
6.708,1.9861,0.0034,-0.0009,0.616,4,0,0.003335
6.808,1.9865,0.0015,-0.0011,0.548,4,0,0.003242
6.908,1.9873,0.0015,-0.0028,0.660,4,0,0.003168
7.009,1.9891,0.0030,-0.0036,0.756,4,0,0.003109
7.108,1.9899,0.0040,-0.0043,0.805,4,0,0.003061
7.207,1.9912,0.0029,-0.0059,0.484,4,0,0.003022
7.308,1.9942,0.0024,-0.0050,0.521,4,0,0.002991
7.408,1.9945,0.0007,-0.0060,1.045,4,0,0.002966
7.510,1.9956,0.0017,-0.0049,0.810,4,0,0.002945
7.609,1.9945,0.0016,-0.0042,1.001,4,0,0.002928
7.709,1.9982,0.0032,-0.0026,0.362,4,0,0.002915
7.810,1.9975,0.0018,-0.0027,0.598,4,0,0.002904
7.908,1.9984,0.0021,-0.0016,0.612,4,0,0.002895
8.009,1.9982,0.0022,-0.0028,1.797,4,0,0.002887
8.108,1.9967,0.0031,-0.0036,0.710,4,0,0.002881
8.208,1.9978,0.0028,-0.0037,0.524,4,0,0.002876
8.309,1.9953,0.0015,-0.0032,0.781,4,0,0.002872
8.408,1.9930,0.0006,-0.0039,0.572,4,0,0.002869
8.508,1.9951,-0.0013,-0.0047,0.736,4,0,0.002866
8.611,1.9968,0.0003,-0.0051,1.632,4,0,0.002864
8.708,1.9994,0.0006,-0.0044,0.631,4,0,0.002862
