t_sec,x,y,z,solve_ms,n_zero_weights
4.303,4.0206,2.0392,0.0054,2.474,0
4.404,4.0150,1.9720,0.0036,2.590,0
4.504,3.9918,1.9995,-0.0099,2.590,0
4.607,4.0307,1.9806,-0.0092,3.441,0
4.703,4.0185,1.9796,-0.0284,2.587,0
4.804,3.9984,1.9705,-0.0136,3.376,0
4.904,3.9725,1.9475,-0.0263,2.191,0
5.014,3.9563,1.9625,0.0018,11.791,0
5.104,3.9782,2.0045,0.0056,2.901,0
5.205,3.9843,1.9837,0.0043,3.626,0
5.304,3.9925,2.0115,-0.0075,2.016,0
5.405,4.0040,1.9908,-0.0197,3.315,0
5.503,4.0107,2.0293,0.0092,2.368,0
5.603,4.0055,2.0101,0.0002,2.617,0
5.707,4.0277,2.0122,-0.0110,3.214,0
5.804,4.0077,1.9831,0.0214,2.704,0
5.905,4.0062,1.9708,0.0091,3.351,0
6.016,4.0153,1.9593,0.0074,5.170,0
6.103,3.9995,1.9770,-0.0180,2.121,0
6.204,3.9623,1.9770,0.0157,2.964,0
6.306,4.0075,2.0120,0.0021,4.201,0
6.406,3.9829,1.9887,0.0281,4.338,0
6.504,3.9514,1.9750,0.0212,2.720,0
6.604,3.9903,2.0104,0.0097,3.093,0
6.705,3.9875,1.9926,-0.0011,2.935,0
6.805,3.9989,1.9954,0.0012,3.735,0
6.904,3.9918,1.9950,0.0058,2.858,0
7.004,4.0167,2.0041,-0.0010,3.107,0
7.107,4.0175,2.0145,0.0097,3.869,0
7.203,4.0382,2.0195,0.0170,2.624,0
7.303,4.0262,2.0104,-0.0047,2.633,0
7.405,4.0400,1.9928,-0.0220,3.618,0
7.504,3.9996,2.0070,-0.0104,3.146,0
7.605,3.9791,2.0004,-0.0147,2.795,0
7.703,3.9785,1.9838,-0.0014,2.595,0
7.804,3.9860,1.9853,0.0192,2.922,0
7.905,3.9924,1.9914,0.0147,3.170,0
8.003,4.0130,1.9866,0.0306,2.307,0
8.103,4.0053,1.9455,-0.0217,1.924,0
8.205,4.0245,2.0141,-0.0274,3.030,0
8.303,4.0106,1.9611,-0.0387,2.091,0
8.404,4.0243,2.0280,-0.0262,2.852,0
8.504,4.0068,1.9920,0.0064,3.037,0
8.604,4.0200,2.0027,0.0282,3.080,0
8.704,4.0007,1.9965,0.0140,3.350,0
8.804,4.0148,1.9886,0.0200,3.392,0
8.904,4.0071,1.9887,0.0348,2.803,0
9.004,4.0084,2.0351,-0.0091,3.389,0
9.103,4.0215,2.0169,0.0286,2.229,0
9.203,4.0203,2.0090,0.0153,2.135,0
9.303,3.9889,1.9933,-0.0034,2.520,0
9.404,4.0218,2.0131,-0.0072,2.801,0
9.503,3.9975,1.9957,-0.0081,2.128,0
9.603,3.9733,1.9729,-0.0280,2.416,0
9.707,4.0070,2.0108,-0.0082,3.785,0
9.804,3.9943,2.0250,-0.0114,2.438,0
9.904,4.0579,2.0664,0.0002,3.303,0
10.003,4.0150,2.0369,0.0084,2.452,0
10.106,4.0371,2.0361,0.0215,4.137,0
10.205,3.9574,2.0217,-0.0024,2.624,0
10.303,4.0008,2.0434,0.0123,2.430,0
10.406,4.0548,2.0679,0.0489,4.858,0
10.504,4.0197,2.0373,0.0196,2.217,0
10.603,4.0643,2.0372,0.0237,2.170,0
10.704,4.0727,2.0199,0.0126,3.237,0
10.805,4.0572,2.0146,0.0438,3.159,0
10.904,4.0351,2.0702,0.0303,2.705,0
11.004,4.0218,2.0515,0.0070,3.190,0
11.105,3.9938,2.0802,0.0280,2.942,0
11.208,4.0098,2.0815,0.0516,3.831,0
11.305,4.0696,2.0999,0.0494,2.245,0
11.406,4.0673,2.1041,0.0480,4.526,0
11.505,4.0975,2.1148,0.0630,3.155,0
11.605,4.0444,2.0705,0.0246,3.502,0
11.706,4.1030,2.1150,0.0383,4.480,0
11.805,4.0817,2.1194,0.0221,2.981,0
11.904,4.0791,2.1023,0.0457,3.044,0
12.004,4.0868,2.0703,0.0324,2.359,0
12.103,4.1019,2.0950,0.0065,2.283,0
12.208,4.0590,2.1003,0.0341,3.511,0
12.304,4.0675,2.0875,0.0454,1.849,0
12.403,4.0796,2.1340,0.0142,2.078,0
12.504,4.0508,2.0744,0.0117,2.944,0
12.603,4.0700,2.1218,0.0109,2.119,0
12.703,4.0930,2.0965,0.0008,2.443,0
12.803,4.1370,2.1313,-0.0020,2.394,0
12.904,4.1907,2.1167,-0.0402,2.898,0
13.005,4.1736,2.1224,-0.0247,2.469,0
13.104,4.1506,2.1052,-0.0260,3.064,0
13.203,4.1362,2.1140,-0.0297,2.380,0
13.303,4.1515,2.1085,-0.0468,2.148,0
13.404,4.1101,2.1267,-0.0128,3.478,0
13.505,4.1331,2.1319,-0.0379,4.005,0
13.604,4.1070,2.1174,-0.0638,2.977,0
13.706,4.1440,2.1333,-0.0729,4.434,0
13.803,4.1470,2.1306,-0.0716,2.275,0
13.904,4.1576,2.1431,-0.0486,3.203,0
14.003,4.1490,2.1119,-0.0323,2.247,0
14.104,4.1682,2.1504,-0.0402,2.927,0
14.204,4.1546,2.1331,-0.0364,3.362,0
14.307,4.1676,2.1318,-0.0231,5.337,0
14.404,4.1624,2.0812,-0.0215,2.770,0
14.505,4.1968,2.1130,-0.0045,4.066,0
