t_sec,x,y,z,solve_ms,n_zero_weights
3.509,2.0338,2.0098,0.0032,7.382,0
3.607,1.9893,2.0009,-0.0077,4.175,0
3.706,2.0247,2.0010,-0.0157,5.257,0
3.806,2.0261,1.9921,-0.0334,4.344,0
3.913,1.9922,2.0180,-0.0087,3.806,0
4.006,1.9521,1.9817,-0.0174,4.594,0
4.105,1.9950,2.0188,-0.0091,3.541,0
4.214,2.0055,2.0362,0.0043,5.318,0
4.318,1.9782,2.0135,0.0077,11.643,0
4.405,1.9893,2.0493,-0.0099,2.408,0
4.503,1.9540,1.9859,-0.0066,2.770,0
4.612,1.9702,2.0001,-0.0031,7.789,0
4.710,1.9950,1.9636,-0.0008,3.866,0
4.805,1.9740,1.9897,-0.0145,3.342,0
4.906,1.9920,1.9643,-0.0051,3.495,0
5.003,2.0364,2.0069,0.0091,2.198,0
5.104,2.0377,2.0054,-0.0103,2.674,0
5.205,2.0406,2.0226,-0.0050,4.006,0
5.306,2.0137,2.0194,0.0083,4.733,0
5.406,2.0264,1.9857,0.0033,4.478,0
5.504,2.0105,2.0066,-0.0146,2.866,0
5.607,2.0159,2.0425,0.0199,2.268,0
5.711,2.0197,2.0066,0.0122,9.498,0
5.807,2.0521,2.0192,-0.0097,4.503,0
5.904,2.0387,2.0355,0.0007,2.782,0
6.006,2.0358,2.0080,-0.0124,4.332,0
6.110,2.0495,2.0399,-0.0017,3.414,0
6.204,2.0435,2.0207,-0.0106,2.223,0
6.308,2.0458,2.0306,0.0197,4.734,0
6.425,2.0323,2.0269,0.0225,3.726,0
6.507,2.0182,2.0116,0.0037,2.557,0
6.606,2.0464,2.0242,0.0078,3.960,0
6.712,2.0209,1.9929,0.0128,6.382,0
6.804,1.9693,1.9916,0.0123,2.719,0
6.910,1.9839,2.0156,-0.0178,7.830,0
7.005,1.9886,1.9711,0.0007,3.103,0
7.108,2.0258,1.9962,0.0029,4.156,0
7.206,2.0071,2.0037,-0.0134,3.265,0
7.311,2.0250,2.0127,-0.0037,8.346,0
7.405,2.0203,2.0014,0.0125,2.824,0
7.506,2.0346,1.9896,-0.0185,4.117,0
