t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.119,2.0205,2.0574,-0.0001,12.221,4,4
4.211,2.0331,2.0056,-0.0029,9.309,4,4
4.315,2.0245,2.0188,0.0054,13.340,4,4
4.414,2.0600,2.0395,0.0045,13.130,4,4
4.513,1.9952,2.0037,-0.0066,11.658,4,4
4.619,2.0053,1.9943,0.0224,16.925,4,4
4.715,1.9925,1.9791,-0.0015,12.747,4,4
4.810,1.9977,2.0158,-0.0061,8.932,4,4
4.913,2.0251,2.0137,-0.0071,12.499,4,4
5.018,1.9903,1.9794,-0.0020,16.567,4,4
5.113,2.0096,2.0004,-0.0142,11.368,4,4
5.214,1.9967,1.9702,-0.0101,12.130,4,4
5.314,2.0012,1.9836,-0.0202,13.091,4,4
5.409,1.9855,1.9756,-0.0107,8.199,4,4
5.515,1.9809,1.9823,0.0050,14.181,4,4
5.612,1.9941,2.0031,-0.0051,11.088,4,4
5.717,1.9645,2.0323,-0.0039,14.953,4,4
5.844,1.9898,2.0063,-0.0043,41.911,4,4
5.912,1.9999,2.0087,-0.0017,9.678,4,4
6.019,1.9824,2.0089,0.0220,16.994,4,4
6.111,1.9902,2.0033,0.0017,10.628,4,4
6.240,1.9459,1.9806,0.0083,37.855,4,4
6.318,2.0019,2.0226,-0.0001,17.559,4,4
6.411,1.9908,1.9890,0.0040,8.826,4,4
6.512,2.0102,2.0150,0.0051,10.159,4,4
6.632,2.0322,1.9641,0.0064,15.067,4,4
6.732,2.0195,2.0009,0.0121,9.881,4,4
6.813,2.0405,1.9719,0.0069,11.213,4,4
6.916,2.0307,1.9920,-0.0193,14.633,4,4
7.014,2.0283,1.9704,-0.0062,12.364,4,4
7.113,2.0117,1.9832,0.0058,12.195,4,4
7.211,2.0390,1.9965,0.0001,9.921,4,4
7.311,2.0172,1.9969,0.0208,9.387,4,4
7.413,2.0249,1.9604,-0.0071,11.984,4,4
7.526,2.0219,1.9695,-0.0025,21.209,4,4
7.616,2.0030,1.9643,-0.0016,14.077,4,4
7.714,2.0261,1.9799,-0.0150,13.506,4,4
7.813,2.0556,2.0164,0.0036,10.362,4,4
7.910,2.0660,1.9795,-0.0008,7.890,4,4
8.013,2.0410,1.9708,0.0153,11.776,4,4
8.113,2.0662,1.9765,0.0075,12.458,4,4
8.212,2.0470,1.9843,-0.0037,11.418,4,4
8.311,2.0505,1.9739,-0.0043,9.920,4,4
8.411,2.0216,1.9579,-0.0087,10.193,4,4
8.514,2.0180,1.9920,0.0119,10.410,4,4
8.613,2.0181,1.9777,0.0163,11.982,4,4
8.710,2.0211,1.9806,0.0265,9.187,4,4
8.814,2.0360,1.9673,0.0306,12.778,4,4
