t_sec,x,y,z,solve_ms
4.202,4.0069,2.0027,-0.0092,1.654
4.303,4.0046,2.0098,-0.0001,1.861
4.402,3.9774,1.9587,-0.0090,1.452
4.503,3.9601,1.9585,0.0141,2.173
4.602,3.9929,1.9532,0.0047,1.179
4.702,4.0018,2.0015,0.0021,1.476
4.804,3.9631,2.0173,-0.0059,2.885
4.903,4.0429,2.0426,0.0045,2.078
5.002,4.0045,1.9985,-0.0088,1.195
5.102,3.9799,1.9959,0.0007,1.383
5.206,4.0271,2.0262,-0.0034,1.832
5.302,4.0014,1.9921,0.0024,1.310
5.402,3.9598,1.9992,0.0006,1.064
5.502,3.9763,1.9828,0.0018,1.664
5.603,4.0030,1.9880,-0.0001,1.271
5.703,3.9971,2.0045,0.0036,0.894
5.803,4.0153,2.0113,0.0062,1.795
5.902,3.9783,2.0177,0.0072,1.016
6.003,3.9920,2.0276,-0.0107,1.521
6.107,4.0119,2.0419,-0.0095,3.403
6.202,4.0037,2.0225,-0.0125,1.543
6.304,3.9903,1.9846,-0.0246,1.615
6.402,3.9786,1.9611,-0.0374,1.570
6.503,4.0211,2.0239,-0.0130,1.702
6.603,4.0122,2.0398,0.0091,1.571
6.702,3.9864,2.0156,0.0081,1.736
6.802,4.0327,2.0027,-0.0118,1.664
6.903,4.0154,2.0191,0.0039,1.578
7.002,4.0411,2.0481,0.0015,1.652
7.103,4.0177,2.0034,-0.0021,1.567
7.202,4.0201,1.9995,-0.0044,1.303
7.303,3.9871,1.9972,0.0124,1.930
7.404,3.9742,1.9840,0.0056,3.024
7.503,3.9573,1.9876,0.0053,1.798
7.602,3.9946,1.9848,-0.0006,1.462
7.703,4.0154,2.0247,-0.0072,1.961
7.802,4.0058,2.0251,-0.0264,1.211
7.903,3.9731,1.9925,-0.0086,1.145
8.003,3.9788,1.9940,-0.0292,1.573
8.102,3.9684,2.0059,0.0067,1.338
8.203,3.9409,1.9814,-0.0063,1.718
8.302,3.9548,1.9986,-0.0095,1.213
8.404,3.9889,1.9966,0.0012,1.510
8.504,3.9783,1.9665,0.0006,2.686
8.602,3.9540,1.9712,0.0178,1.273
8.703,3.9572,1.9885,0.0297,1.598
8.803,3.9924,2.0026,0.0203,1.710
8.903,3.9938,2.0334,0.0137,1.607
9.003,3.9642,2.0069,-0.0203,1.620
9.104,3.9752,2.0342,-0.0058,2.924
9.202,3.9590,2.0367,-0.0057,1.447
9.303,3.9693,1.9980,0.0006,1.905
9.403,3.9707,2.0229,-0.0064,1.555
9.502,3.9839,2.0030,-0.0126,1.089
9.603,3.9933,2.0327,-0.0284,1.905
9.703,3.9939,2.0174,-0.0154,2.362
9.802,3.9690,2.0181,-0.0162,1.239
9.903,3.9362,1.9923,-0.0319,1.646
10.003,3.9931,2.0121,-0.0219,1.469
10.103,3.9568,2.0006,-0.0306,1.518
10.202,3.9287,1.9725,-0.0090,1.633
10.302,3.9205,1.9874,-0.0184,1.483
10.402,3.9709,2.0079,-0.0166,1.248
10.502,3.9450,1.9660,-0.0181,1.273
10.602,3.9499,1.9336,-0.0202,1.382
10.704,3.9788,1.9756,-0.0127,2.691
10.803,3.9675,1.9434,-0.0318,1.551
10.904,3.9758,1.9708,-0.0265,2.852
11.002,3.9742,1.9591,-0.0309,1.311
11.103,3.9749,1.9491,-0.0418,1.868
11.202,3.9971,1.9691,-0.0573,1.602
11.303,3.9998,1.9379,-0.0613,1.813
11.404,3.9968,1.9256,-0.0618,1.853
11.502,4.0448,1.9289,-0.0563,1.516
11.602,4.0172,1.9217,-0.0391,1.108
11.702,4.0397,1.9297,-0.0486,1.687
