t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.703,-0.0125,-0.0098,-0.0003,2.120,4,0,0.029703
0.801,0.0040,0.0006,0.0064,0.440,4,0,0.015001
0.902,0.0106,0.0124,-0.0079,0.390,4,0,0.010133
1.001,0.0079,0.0096,-0.0154,0.412,4,0,0.007741
1.102,0.0074,0.0057,-0.0126,0.497,4,0,0.006341
1.201,0.0024,0.0027,-0.0118,0.416,4,0,0.005437
1.301,0.0062,0.0059,-0.0088,0.448,4,0,0.004816
1.402,0.0050,0.0043,-0.0077,0.718,4,0,0.004371
1.501,0.0006,0.0027,-0.0087,0.546,4,0,0.004042
1.602,0.0049,0.0027,-0.0102,0.587,4,0,0.003793
1.702,0.0074,0.0022,-0.0059,0.540,4,0,0.003601
1.802,0.0052,0.0014,-0.0068,0.933,4,0,0.003452
1.901,0.0080,0.0017,-0.0062,0.510,4,0,0.003335
2.001,0.0087,0.0020,-0.0035,0.606,4,0,0.003242
2.101,0.0126,0.0032,-0.0033,0.614,4,0,0.003168
2.202,0.0128,0.0031,-0.0044,0.683,4,0,0.003109
2.302,0.0160,0.0036,-0.0052,0.912,4,0,0.003061
2.401,0.0145,0.0029,-0.0067,0.499,4,0,0.003022
2.501,0.0109,0.0024,-0.0067,0.627,4,0,0.002991
2.601,0.0080,0.0014,-0.0047,0.668,4,0,0.002966
2.701,0.0109,0.0027,-0.0047,0.832,4,0,0.002945
2.802,0.0066,0.0007,-0.0042,0.531,4,0,0.002928
2.901,0.0059,-0.0006,-0.0037,0.401,4,0,0.002915
3.001,0.0088,0.0005,-0.0070,0.511,4,0,0.002904
3.102,0.0077,-0.0000,-0.0061,0.586,4,0,0.002895
3.201,0.0089,0.0007,-0.0072,0.519,4,0,0.002887
3.302,0.0086,0.0012,-0.0067,0.608,4,0,0.002881
3.402,0.0065,0.0012,-0.0081,0.668,4,0,0.002876
3.502,0.0053,0.0006,-0.0069,0.556,4,0,0.002872
3.602,0.0030,-0.0001,-0.0071,1.252,4,0,0.002869
3.701,-0.0030,-0.0021,-0.0070,0.583,4,0,0.002866
3.801,-0.0028,-0.0010,-0.0080,0.462,4,0,0.002864
3.907,-0.0014,0.0002,-0.0061,1.384,4,0,0.002862
4.001,0.0003,0.0012,-0.0095,0.394,4,0,0.002860
4.103,0.0069,0.0041,-0.0103,1.013,4,0,0.002859
4.202,0.0111,0.0038,-0.0082,0.409,4,0,0.002858
4.302,0.0085,0.0028,-0.0071,0.536,4,0,0.002857
4.406,0.0058,0.0004,-0.0060,0.971,4,0,0.002857
4.502,0.0046,-0.0001,-0.0060,0.491,4,0,0.002856
4.602,0.0065,-0.0005,-0.0065,0.868,4,0,0.002856
4.701,0.0084,-0.0001,-0.0041,0.476,4,0,0.002855
4.801,0.0041,-0.0023,-0.0048,0.344,4,0,0.002855
4.902,0.0035,-0.0002,-0.0068,0.656,4,0,0.002855
5.001,0.0042,-0.0004,-0.0061,0.411,4,0,0.002855
5.101,0.0060,-0.0012,-0.0067,0.514,4,0,0.002854
5.203,0.0041,-0.0029,-0.0057,0.443,4,0,0.002854
5.301,0.0036,-0.0028,-0.0063,0.503,4,0,0.002854
5.405,0.0012,-0.0032,-0.0066,3.113,4,0,0.002854
5.502,-0.0028,-0.0055,-0.0075,0.541,4,0,0.002854
5.602,-0.0008,-0.0052,-0.0086,0.579,4,0,0.002854
5.701,-0.0018,-0.0058,-0.0082,0.430,4,0,0.002854
5.801,-0.0014,-0.0046,-0.0083,0.583,4,0,0.002854
5.901,-0.0004,-0.0048,-0.0081,0.399,4,0,0.002854
6.003,-0.0019,-0.0040,-0.0079,1.267,4,0,0.002854
6.101,-0.0040,-0.0049,-0.0071,0.306,4,0,0.002854
6.202,-0.0039,-0.0054,-0.0090,1.650,4,0,0.002854
6.301,-0.0023,-0.0042,-0.0116,0.526,4,0,0.002854
6.401,0.0004,-0.0041,-0.0133,0.311,4,0,0.002854
6.501,0.0060,-0.0049,-0.0152,0.522,4,0,0.002854
6.601,0.0049,-0.0068,-0.0126,0.610,4,0,0.002854
6.702,0.0075,-0.0063,-0.0126,0.534,4,0,0.002854
6.801,0.0088,-0.0055,-0.0158,0.351,4,0,0.002854
6.902,0.0056,-0.0061,-0.0134,0.924,4,0,0.002854
7.002,0.0060,-0.0048,-0.0109,0.872,4,0,0.002854
7.102,0.0072,-0.0032,-0.0103,0.587,4,0,0.002854
7.203,0.0048,-0.0033,-0.0108,0.606,4,0,0.002854
7.302,0.0040,-0.0042,-0.0119,0.498,4,0,0.002854
7.401,0.0079,-0.0022,-0.0117,0.537,4,0,0.002854
7.501,0.0095,-0.0012,-0.0106,0.493,4,0,0.002854
7.601,0.0135,-0.0003,-0.0105,0.456,4,0,0.002854
7.701,0.0125,-0.0014,-0.0097,0.399,4,0,0.002854
7.802,0.0094,-0.0030,-0.0136,0.502,4,0,0.002854
7.902,0.0098,-0.0032,-0.0132,0.648,4,0,0.002854
8.001,0.0087,-0.0037,-0.0137,0.634,4,0,0.002854
8.102,0.0128,-0.0025,-0.0095,1.258,4,0,0.002854
8.201,0.0125,-0.0033,-0.0103,0.555,4,0,0.002854
8.301,0.0118,-0.0037,-0.0096,0.371,4,0,0.002854
8.401,0.0142,-0.0031,-0.0137,0.451,4,0,0.002854
8.501,0.0128,-0.0032,-0.0122,0.560,4,0,0.002854
8.601,0.0100,-0.0051,-0.0094,0.499,4,0,0.002854
8.701,0.0095,-0.0049,-0.0101,0.664,4,0,0.002854
8.801,0.0110,-0.0050,-0.0093,0.455,4,0,0.002854
8.901,0.0113,-0.0037,-0.0087,0.477,4,0,0.002854
9.001,0.0097,-0.0044,-0.0049,0.531,4,0,0.002854
9.101,0.0089,-0.0050,-0.0054,0.433,4,0,0.002854
