t_sec,x,y,z,solve_ms,n_zero_weights
3.308,2.0136,2.0275,0.0086,3.925,0
3.404,2.0100,1.9932,-0.0238,2.593,0
3.505,1.9732,2.0020,-0.0119,3.825,0
3.611,1.9754,2.0171,-0.0068,6.876,0
3.705,1.9674,1.9951,-0.0168,2.979,0
3.803,2.0257,1.9664,-0.0056,2.382,0
3.904,2.0041,1.9872,-0.0023,2.823,0
4.011,2.0255,2.0192,0.0109,7.971,0
4.105,1.9956,2.0261,0.0238,3.452,0
4.203,2.0145,2.0175,0.0072,2.156,0
4.305,2.0162,2.0084,-0.0016,3.185,0
4.406,2.0082,1.9985,0.0074,2.853,0
4.504,1.9921,2.0307,0.0170,2.588,0
4.605,1.9919,1.9832,0.0231,3.685,0
4.704,1.9897,1.9705,0.0052,2.822,0
4.804,1.9662,2.0008,0.0232,2.484,0
4.903,1.9930,2.0123,0.0043,2.301,0
5.005,1.9809,1.9964,0.0185,3.629,0
5.104,1.9797,1.9774,0.0051,2.499,0
5.203,2.0083,2.0008,0.0143,2.225,0
5.307,2.0042,2.0403,-0.0096,4.593,0
5.404,1.9944,2.0120,-0.0047,3.139,0
5.503,2.0031,2.0026,0.0044,2.278,0
5.606,1.9741,2.0298,-0.0063,4.219,0
5.709,1.9972,1.9957,0.0008,3.782,0
5.803,1.9991,2.0059,-0.0123,2.123,0
5.905,2.0059,1.9726,-0.0096,3.965,0
6.003,2.0063,2.0017,-0.0021,2.248,0
6.106,1.9941,1.9767,-0.0186,3.167,0
6.204,2.0311,1.9746,-0.0167,3.276,0
6.304,2.0203,1.9480,-0.0358,2.903,0
6.412,2.0233,1.9709,0.0070,8.944,0
6.504,2.0115,2.0110,0.0058,2.076,0
6.606,1.9891,1.9822,0.0016,5.043,0
6.706,1.9893,1.9806,0.0151,3.510,0
6.804,2.0030,1.9880,-0.0245,3.342,0
6.907,1.9845,1.9846,0.0076,5.261,0
7.005,1.9873,2.0044,0.0178,3.715,0
7.103,2.0040,1.9825,0.0214,2.316,0
7.207,1.9806,1.9971,0.0097,2.714,0
7.304,2.0015,2.0059,0.0222,2.994,0
7.403,2.0181,2.0547,0.0169,2.311,0
7.505,1.9778,2.0438,0.0234,3.759,0
7.605,1.9863,2.0193,0.0196,3.631,0
7.705,2.0022,1.9912,-0.0005,3.031,0
7.803,1.9768,1.9732,0.0122,2.331,0
7.903,2.0031,1.9709,0.0063,2.194,0
8.003,2.0498,1.9944,0.0085,2.457,0
8.103,2.0018,1.9956,-0.0024,2.312,0
8.203,1.9964,1.9828,0.0184,2.200,0
8.303,2.0120,2.0026,0.0145,2.289,0
8.405,2.0028,2.0051,0.0196,3.335,0
8.505,2.0270,1.9660,-0.0033,3.976,0
8.606,1.9936,2.0197,-0.0069,4.094,0
8.708,1.9949,1.9634,0.0021,4.192,0
8.803,2.0416,1.9784,-0.0177,2.444,0
8.905,2.0324,2.0268,0.0039,4.043,0
9.003,2.0151,1.9784,-0.0218,2.527,0
9.104,2.0428,1.9900,-0.0050,2.960,0
9.203,2.0501,1.9728,0.0038,2.486,0
9.305,2.0295,1.9859,0.0170,3.715,0
9.403,1.9866,1.9932,-0.0088,1.929,0
9.506,1.9684,1.9776,-0.0196,3.519,0
9.603,1.9593,1.9602,-0.0388,2.201,0
9.703,2.0199,1.9980,-0.0194,1.846,0
9.807,2.0372,1.9912,-0.0156,4.639,0
9.903,2.0711,2.0042,-0.0062,2.000,0
10.004,2.0142,1.9811,-0.0179,2.652,0
10.103,2.0313,1.9962,-0.0441,2.162,0
10.203,2.0252,1.9723,-0.0200,2.155,0
10.308,2.0092,1.9720,-0.0412,2.381,0
10.406,2.0357,1.9699,-0.0596,4.647,0
10.507,2.0782,1.9621,-0.0531,5.291,0
10.606,2.0570,1.9439,-0.0583,4.414,0
10.705,2.0722,1.9770,-0.0230,4.001,0
10.804,2.0866,1.9796,-0.0378,3.098,0
10.903,2.0549,1.9954,-0.0210,2.236,0
11.004,2.0747,2.0036,-0.0299,2.671,0
11.105,2.0630,2.0005,-0.0404,3.581,0
11.205,2.0838,1.9788,-0.0276,3.839,0
11.305,2.0561,1.9857,-0.0320,3.238,0
11.405,2.0513,1.9520,-0.0470,2.468,0
11.503,2.0255,1.9651,-0.0672,2.376,0
11.605,2.0393,1.9871,-0.0702,3.659,0
11.704,2.0549,1.9692,-0.0652,2.836,0
11.803,2.1077,1.9641,-0.0602,2.307,0
11.905,2.0616,1.9372,-0.0503,3.742,0
12.005,2.0624,1.9400,-0.0655,2.966,0
12.103,2.0748,1.9569,-0.0827,1.809,0
12.203,2.0523,1.9270,-0.0804,2.115,0
12.305,2.0355,1.9239,-0.0708,3.959,0
12.405,2.0755,1.8963,-0.1046,3.614,0
12.505,2.0669,1.8966,-0.1012,3.025,0
12.604,2.0229,1.8863,-0.1040,2.753,0
12.705,2.0310,1.8980,-0.1235,3.721,0
12.803,2.0268,1.8773,-0.1270,2.322,0
12.905,2.0707,1.8726,-0.1090,3.639,0
13.008,2.0659,1.8623,-0.1148,5.312,0
13.107,2.0820,1.8877,-0.1438,4.059,0
13.204,2.0983,1.8676,-0.1163,3.130,0
13.304,2.0960,1.8719,-0.1338,2.163,0
13.404,2.0927,1.8871,-0.1292,2.460,0
13.504,2.1087,1.8705,-0.1403,1.670,0
13.606,2.1073,1.8900,-0.1232,3.174,0
13.705,2.0777,1.8812,-0.1456,3.416,0
13.803,2.0233,1.8660,-0.1324,2.494,0
13.904,2.0655,1.8762,-0.1286,2.216,0
14.003,2.0284,1.8961,-0.1023,2.528,0
14.105,2.0342,1.8702,-0.0904,4.022,0
14.203,2.0356,1.8604,-0.1171,2.252,0
14.305,2.0622,1.8395,-0.1159,3.136,0
14.404,2.0495,1.8490,-0.1070,2.316,0
14.504,2.0324,1.8344,-0.1237,3.437,0
14.609,2.0367,1.8436,-0.1615,3.436,0
14.704,2.0684,1.8441,-0.1393,2.535,0
14.809,2.0500,1.8396,-0.1508,3.744,0
14.907,2.0796,1.8209,-0.1456,4.043,0
15.004,2.0750,1.8249,-0.1704,3.043,0
15.103,2.0975,1.8334,-0.1461,2.076,0
15.205,2.0717,1.8311,-0.1616,3.027,0
15.305,2.0825,1.8536,-0.1844,3.351,0
15.405,2.0791,1.8514,-0.1870,3.541,0
15.504,2.0551,1.8465,-0.1711,2.642,0
15.604,2.0681,1.8021,-0.2157,2.899,0
15.706,2.0926,1.8532,-0.1702,3.966,0
15.810,2.0427,1.8180,-0.1878,7.773,0
15.905,2.0152,1.8518,-0.1985,3.289,0
16.005,2.0293,1.8499,-0.1974,3.759,0
16.104,1.9944,1.8441,-0.2206,3.045,0
16.205,2.0217,1.8263,-0.1892,3.384,0
16.304,1.9692,1.8293,-0.1856,3.132,0
16.404,2.0525,1.8294,-0.1957,2.975,0
16.503,2.0039,1.8340,-0.1917,2.460,0
16.604,2.0149,1.8306,-0.1839,2.794,0
16.703,1.9982,1.8239,-0.1975,2.153,0
16.808,2.0150,1.8280,-0.1772,6.732,0
16.907,2.0041,1.8209,-0.1977,5.715,0
17.005,2.0386,1.8458,-0.1825,3.202,0
17.104,2.0093,1.8665,-0.1886,3.453,0
17.205,2.0297,1.8289,-0.1873,3.478,0
17.306,2.0165,1.8475,-0.2005,3.201,0
17.404,1.9972,1.8473,-0.1852,2.769,0
17.509,2.0473,1.8386,-0.2071,3.272,0
17.604,2.0366,1.8678,-0.1950,2.771,0
17.706,2.0180,1.8620,-0.1676,3.187,0
17.803,2.0330,1.8545,-0.1679,2.685,0
17.905,2.0392,1.8701,-0.1730,3.572,0
18.003,2.0218,1.8441,-0.1747,2.482,0
18.104,2.0061,1.8280,-0.2058,2.884,0
18.204,1.9797,1.8467,-0.1918,3.172,0
18.306,2.0094,1.8499,-0.1962,4.819,0
18.407,2.0584,1.8338,-0.1763,2.934,0
18.506,2.0359,1.8372,-0.1766,4.759,0
18.612,2.0015,1.8280,-0.1949,3.373,0
18.707,2.0110,1.8320,-0.1980,5.439,0
18.805,2.0053,1.8289,-0.2067,3.620,0
18.908,2.0121,1.8359,-0.1995,3.148,0
19.006,2.0213,1.8210,-0.2265,4.746,0
19.103,1.9757,1.8303,-0.2324,2.033,0
19.205,1.9801,1.7806,-0.2110,3.840,0
19.311,1.9626,1.8021,-0.2040,8.364,0
19.408,1.9770,1.8294,-0.1998,5.734,0
19.503,1.9708,1.8006,-0.1958,2.529,0
19.610,1.9467,1.8231,-0.1883,5.730,0
19.712,1.9639,1.8323,-0.2031,5.649,0
19.804,1.9855,1.8229,-0.2191,2.828,0
19.906,1.9861,1.8373,-0.2077,3.878,0
20.003,1.9914,1.8308,-0.2290,2.284,0
20.103,2.0060,1.8604,-0.1993,2.661,0
20.206,2.0296,1.8848,-0.1940,4.422,0
20.303,2.0057,1.8599,-0.1911,2.490,0
20.404,2.0049,1.8500,-0.2359,3.649,0
20.503,2.0389,1.8311,-0.2371,2.292,0
20.605,2.0400,1.8614,-0.2596,3.733,0
20.708,2.0170,1.8549,-0.2476,4.401,0
20.805,2.0055,1.8610,-0.2623,3.550,0
20.904,2.0028,1.8679,-0.2535,3.049,0
21.006,1.9957,1.8423,-0.2470,5.129,0
21.107,1.9826,1.8745,-0.2728,5.709,0
21.205,2.0000,1.8880,-0.2682,3.420,0
21.531,1.9974,1.9118,-0.2452,2.555,0
21.535,1.9974,1.9118,-0.2452,2.458,0
21.604,2.0100,1.8948,-0.2540,2.449,0
21.707,1.9981,1.9046,-0.2500,5.303,0
21.804,1.9781,1.8699,-0.2603,3.148,0
21.905,1.9864,1.8962,-0.2739,3.960,0
22.010,1.9070,1.8652,-0.2357,6.941,0
22.103,1.9275,1.8451,-0.2551,2.231,0
22.205,1.9017,1.8474,-0.2646,3.477,0
22.304,1.9385,1.8702,-0.2526,2.480,0
22.403,1.9294,1.8693,-0.2569,2.228,0
22.505,1.9354,1.8531,-0.2702,3.517,0
22.603,1.8842,1.8583,-0.2291,2.341,0
22.705,1.9383,1.8144,-0.2249,2.955,0
22.804,1.9194,1.8520,-0.2231,2.913,0
22.903,1.9399,1.8720,-0.2345,2.025,0
23.005,1.9653,1.8383,-0.2346,3.960,0
23.105,1.9495,1.8354,-0.2335,4.029,0
23.204,1.9102,1.8307,-0.2391,3.117,0
23.307,1.8949,1.8283,-0.2172,3.192,0
23.409,1.8985,1.8122,-0.2309,3.462,0
23.503,1.8904,1.8575,-0.2268,2.442,0
23.603,1.9128,1.8798,-0.2353,2.216,0
23.706,1.9178,1.8249,-0.2170,2.944,0
23.805,1.9245,1.8349,-0.2174,3.125,0
23.906,1.9434,1.8245,-0.2049,3.080,0
24.006,1.9452,1.8225,-0.2142,4.490,0
24.105,1.9610,1.8294,-0.2179,2.460,0
24.203,1.9346,1.8043,-0.1876,2.090,0
24.307,1.9317,1.8509,-0.1968,3.514,0
24.406,1.9248,1.8074,-0.1827,3.447,0
24.504,1.9208,1.8091,-0.1730,3.249,0
24.606,1.9168,1.7986,-0.2056,4.142,0
24.705,1.9511,1.8296,-0.1729,3.895,0
24.805,2.0088,1.7697,-0.1645,3.154,0
24.905,1.9934,1.7987,-0.1482,3.627,0
25.004,1.9613,1.7716,-0.1767,3.493,0
25.104,1.9634,1.7841,-0.1630,2.694,0
25.206,1.9729,1.8018,-0.1679,3.757,0
25.306,1.9897,1.8043,-0.1548,3.640,0
25.403,1.9579,1.8020,-0.1413,2.456,0
25.504,1.9637,1.8446,-0.1564,3.027,0
25.604,1.9618,1.8340,-0.1693,2.957,0
25.704,1.9799,1.8533,-0.1771,2.554,0
25.804,2.0060,1.8264,-0.1649,3.212,0
25.905,1.9966,1.8542,-0.1382,4.134,0
26.008,1.9981,1.8283,-0.1188,2.724,0
26.105,1.9744,1.8582,-0.1356,3.345,0
