t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.114,1.9964,0.0154,-0.0144,13.206,4,4
4.216,2.0371,0.0135,0.0109,14.938,4,4
4.315,2.0244,0.0071,0.0030,12.570,4,4
4.415,2.0147,-0.0154,-0.0116,13.773,4,4
4.515,1.9851,-0.0253,0.0269,14.065,4,4
4.621,1.9778,-0.0227,0.0112,18.368,4,4
4.714,1.9802,0.0085,-0.0059,13.291,4,4
4.814,2.0009,0.0266,-0.0098,12.693,4,4
4.915,1.9861,-0.0196,0.0014,13.698,4,4
5.012,1.9624,-0.0125,-0.0079,10.562,4,4
5.111,1.9952,-0.0111,0.0061,10.005,4,4
5.214,1.9880,-0.0060,0.0001,12.727,4,4
5.315,2.0170,-0.0666,-0.0156,13.474,4,4
5.414,2.0133,-0.0137,-0.0006,13.278,4,4
5.514,2.0015,0.0004,0.0052,12.713,4,4
5.615,2.0062,0.0001,-0.0020,14.469,4,4
5.710,1.9549,0.0091,0.0053,8.234,4,4
5.818,1.9880,0.0229,-0.0232,15.919,4,4
5.912,1.9710,0.0060,-0.0070,11.502,4,4
6.015,1.9693,-0.0090,0.0057,14.183,4,4
6.166,1.9777,-0.0013,0.0006,65.583,4,4
6.218,2.0035,0.0165,0.0016,16.235,4,4
6.316,2.0040,0.0016,-0.0069,12.661,4,4
6.423,2.0305,-0.0104,-0.0178,18.832,4,4
6.515,2.0082,0.0277,0.0063,13.116,4,4
6.631,2.0129,0.0197,0.0088,23.892,4,4
6.715,2.0590,-0.0261,-0.0076,12.955,4,4
6.815,2.0703,-0.0186,-0.0062,12.400,4,4
6.915,2.0492,-0.0322,-0.0065,14.426,4,4
7.016,2.0034,-0.0441,-0.0010,14.538,4,4
7.108,2.0384,-0.0159,0.0042,6.690,4,4
7.211,2.0735,-0.0184,0.0104,9.657,4,4
7.312,2.0070,-0.0299,-0.0036,11.621,4,4
7.414,2.0243,-0.0195,0.0048,13.218,4,4
7.510,2.0222,-0.0401,-0.0135,9.776,4,4
7.614,2.0358,-0.0266,0.0041,13.154,4,4
7.709,2.0532,-0.0193,-0.0066,8.113,4,4
7.815,2.0331,-0.0196,0.0034,12.858,4,4
7.917,2.0553,-0.0056,-0.0081,15.914,4,4
8.014,2.0058,-0.0410,-0.0023,11.572,4,4
8.114,2.0437,-0.0266,-0.0233,13.231,4,4
8.211,2.0211,-0.0405,0.0095,9.488,4,4
8.311,2.0347,-0.0222,-0.0044,10.676,4,4
8.413,2.0382,-0.0309,0.0123,10.472,4,4
8.518,2.0376,-0.0144,-0.0125,15.869,4,4
8.615,2.0433,-0.0442,0.0093,12.289,4,4
8.713,2.0073,-0.0513,0.0029,11.345,4,4
8.811,2.0097,-0.0526,0.0255,10.357,4,4
8.916,2.0254,-0.0182,0.0294,14.692,4,4
9.014,2.0362,-0.0352,-0.0008,12.264,4,4
9.109,2.0294,-0.0117,0.0116,8.065,4,4
9.215,2.0177,-0.0442,-0.0022,13.317,4,4
9.313,2.0227,-0.0190,-0.0068,12.307,4,4
9.413,1.9755,-0.0521,-0.0172,12.181,4,4
9.512,2.0144,-0.0125,-0.0072,11.304,4,4
9.614,2.0549,-0.0346,0.0087,12.885,4,4
9.717,2.0398,-0.0302,0.0032,12.784,4,4
9.814,2.0193,-0.0543,0.0155,13.341,4,4
9.911,2.0525,-0.0253,0.0017,10.237,4,4
10.013,2.0416,-0.0495,0.0041,12.297,4,4
10.112,2.0390,-0.0386,0.0127,10.510,4,4
10.212,2.0564,-0.0520,0.0226,10.300,4,4
10.314,2.0286,-0.0151,0.0202,12.531,4,4
10.408,2.0380,-0.0285,0.0395,6.894,4,4
10.516,2.0866,-0.0509,0.0369,14.312,4,4
10.613,2.0493,-0.0649,0.0059,12.041,4,4
10.709,2.0284,-0.0355,0.0065,8.745,4,4
10.817,1.9971,-0.0553,0.0021,14.365,4,4
10.915,2.0749,-0.0091,-0.0027,13.437,4,4
11.013,2.0325,-0.0101,0.0247,9.685,4,4
11.114,2.0416,0.0132,0.0314,12.491,4,4
11.214,2.0353,0.0127,0.0228,10.499,4,4
11.316,2.0270,0.0237,-0.0012,13.646,4,4
11.410,2.0269,0.0231,0.0159,9.032,4,4
11.517,2.0377,0.0305,0.0022,16.518,4,4
11.615,2.0546,0.0125,-0.0035,13.587,4,4
11.713,2.0388,0.0173,0.0334,12.395,4,4
11.811,2.0368,-0.0009,0.0236,9.605,4,4
11.913,2.0838,-0.0155,0.0409,11.209,4,4
12.017,2.0547,-0.0045,0.0467,14.182,4,4
12.111,2.0904,-0.0111,0.0489,10.093,4,4
12.208,2.0909,-0.0129,0.0314,7.393,4,4
12.312,2.0843,0.0109,0.0162,9.408,4,4
12.413,2.0807,-0.0057,0.0260,11.804,4,4
12.524,2.1425,-0.0060,0.0502,22.796,4,4
12.609,2.0836,0.0369,0.0328,8.242,4,4
12.714,2.0596,0.0310,0.0273,12.881,4,4
12.814,2.0743,0.0102,0.0386,12.054,4,4
12.914,2.1011,0.0053,0.0390,9.878,4,4
13.019,2.0596,0.0217,0.0268,18.155,4,4
13.113,2.0945,0.0170,0.0419,11.763,4,4
13.213,2.0859,0.0509,0.0407,12.330,4,4
13.311,2.0509,0.0231,0.0379,8.968,4,4
13.413,2.0444,0.0297,0.0372,11.689,4,4
13.514,2.0748,0.0313,0.0301,11.421,4,4
13.613,2.0368,0.0517,0.0403,11.923,4,4
13.715,2.0403,0.0415,0.0575,13.434,4,4
