t_sec,x,y,z,solve_ms,n_zero_weights
3.606,4.0171,0.0119,-0.0019,3.276,0
3.706,3.9668,-0.0053,0.0173,4.554,0
3.804,3.9716,0.0239,0.0003,2.744,0
3.903,3.9870,0.0280,0.0140,2.336,0
4.006,3.9967,-0.0011,0.0154,3.416,0
4.105,3.9586,0.0398,0.0161,3.265,0
4.205,3.9355,0.0371,0.0042,4.039,0
4.305,4.0118,0.0340,-0.0118,2.649,0
4.405,3.9709,0.0162,-0.0237,4.297,0
4.505,3.9732,-0.0065,-0.0077,3.199,0
4.604,4.0246,-0.0178,-0.0157,3.094,0
4.704,3.9907,-0.0009,0.0002,2.609,0
4.806,3.9981,-0.0152,-0.0065,3.133,0
4.904,3.9936,0.0058,0.0177,3.326,0
5.005,3.9806,0.0178,-0.0035,3.822,0
5.105,3.9673,0.0029,-0.0024,4.185,0
5.203,3.9841,0.0224,0.0172,2.247,0
5.306,3.9975,-0.0106,-0.0053,4.924,0
5.404,4.0109,-0.0168,-0.0109,3.124,0
5.503,3.9484,0.0060,0.0113,1.848,0
5.605,4.0140,0.0047,0.0072,2.750,0
5.703,3.9949,0.0124,-0.0017,2.431,0
5.804,3.9922,-0.0080,-0.0148,2.904,0
5.903,3.9649,-0.0282,0.0052,2.640,0
6.004,3.9470,-0.0250,-0.0126,2.277,0
6.103,4.0075,-0.0162,-0.0089,2.478,0
6.205,4.0051,0.0177,-0.0123,4.376,0
6.305,4.0059,0.0065,-0.0034,3.846,0
6.403,3.9991,0.0080,0.0060,2.798,0
6.505,4.0342,-0.0270,0.0065,3.350,0
6.605,3.9666,0.0134,0.0002,2.327,0
6.707,3.9914,0.0010,0.0152,4.221,0
6.805,3.9830,-0.0082,0.0052,3.565,0
6.903,4.0230,-0.0271,-0.0017,2.116,0
7.005,4.0257,-0.0110,0.0159,3.545,0
7.103,4.0195,0.0011,0.0137,2.230,0
7.204,4.0255,0.0027,0.0051,2.894,0
7.303,4.0473,-0.0082,0.0179,2.636,0
7.405,4.0033,-0.0360,-0.0124,3.327,0
7.504,3.9956,-0.0234,-0.0085,2.707,0
7.606,4.0466,-0.0103,-0.0134,4.903,0
7.703,3.9827,-0.0326,-0.0253,2.423,0
7.804,4.0119,-0.0017,-0.0370,2.741,0
7.904,3.9951,-0.0208,-0.0106,2.670,0
8.004,4.0202,-0.0196,0.0087,2.685,0
8.104,4.0200,-0.0268,0.0098,2.552,0
8.205,4.0073,-0.0282,0.0105,3.912,0
8.303,3.9991,-0.0015,0.0218,2.280,0
8.405,4.0144,0.0143,0.0020,2.627,0
8.503,3.9993,0.0049,0.0277,2.300,0
8.605,3.9581,0.0129,0.0193,3.089,0
8.705,3.9982,0.0114,0.0017,3.580,0
8.806,4.0023,-0.0190,-0.0020,4.644,0
8.906,4.0120,0.0263,0.0034,4.803,0
9.003,3.9834,-0.0238,-0.0051,2.412,0
9.103,4.0448,0.0002,0.0141,2.515,0
9.203,3.9935,-0.0032,-0.0275,2.243,0
9.305,3.9882,-0.0271,-0.0270,3.951,0
9.404,3.9856,-0.0138,0.0110,2.540,0
9.508,3.9885,-0.0027,0.0116,4.350,0
9.606,3.9719,0.0014,-0.0053,3.482,0
9.704,3.9524,0.0100,-0.0036,3.161,0
9.804,3.9523,-0.0070,0.0054,2.561,0
9.906,3.9438,0.0008,-0.0055,3.781,0
10.004,3.9456,0.0012,-0.0004,2.695,0
10.105,3.9254,0.0073,-0.0115,3.601,0
10.206,3.8989,0.0038,-0.0223,4.162,0
10.305,3.9016,0.0129,-0.0112,3.417,0
10.404,3.9366,0.0017,-0.0140,3.235,0
10.503,3.9156,-0.0056,-0.0092,2.058,0
10.608,3.9075,-0.0122,-0.0240,3.027,0
10.705,3.9215,-0.0227,-0.0024,3.978,0
10.804,3.8810,-0.0150,-0.0035,3.455,0
10.904,3.9232,-0.0215,-0.0205,2.643,0
11.005,3.9531,-0.0077,-0.0274,3.890,0
11.105,3.9417,-0.0164,-0.0342,3.411,0
11.203,3.9079,-0.0407,-0.0434,2.495,0
11.308,3.9331,-0.0174,-0.0102,5.159,0
11.405,3.9267,-0.0376,-0.0086,3.365,0
11.511,3.8678,0.0019,-0.0351,5.824,0
11.606,3.9265,-0.0413,-0.0233,3.564,0
11.704,3.8800,-0.0319,-0.0257,3.254,0
11.805,3.8935,-0.0230,0.0046,3.327,0
11.906,3.8910,-0.0829,-0.0068,3.601,0
12.004,3.9276,-0.0909,-0.0130,2.676,0
12.106,3.9252,-0.0958,-0.0191,3.518,0
12.203,3.9413,-0.1055,-0.0041,1.944,0
12.305,3.9497,-0.0636,-0.0084,3.454,0
12.405,3.9417,-0.0692,-0.0344,4.034,0
12.504,3.9700,-0.0700,-0.0258,3.414,0
12.605,3.9181,-0.0515,-0.0211,2.579,0
12.706,3.8977,-0.0347,-0.0141,4.403,0
12.805,3.9278,-0.0507,-0.0194,3.144,0
12.903,3.9266,-0.0373,-0.0185,2.477,0
13.003,3.8892,-0.0029,-0.0278,2.460,0
13.104,3.9577,-0.0066,-0.0121,3.018,0
13.204,3.9451,-0.0060,-0.0162,2.436,0
13.305,3.9153,0.0160,-0.0084,4.164,0
13.404,3.9423,0.0166,-0.0022,2.650,0
13.506,3.9301,0.0339,-0.0065,4.237,0
13.604,3.9007,0.0092,-0.0048,2.338,0
13.703,3.8617,0.0314,-0.0240,2.291,0
13.804,3.9096,0.0299,-0.0301,3.029,0
13.904,3.8946,0.0136,-0.0330,2.712,0
14.005,3.8619,0.0602,-0.0410,3.847,0
14.104,3.8817,0.0502,-0.0324,3.107,0
14.205,3.8679,0.0251,-0.0306,3.708,0
