t_sec,x,y,z,solve_ms,n_zero_weights
36.244,4.0177,1.9824,0.0105,2.581,0
36.348,4.0675,2.0077,-0.0093,2.981,0
36.445,4.0239,1.9923,-0.0037,3.334,0
36.548,4.0226,2.0165,0.0130,4.853,0
36.647,4.0401,1.9890,-0.0128,4.270,0
36.745,4.0169,2.0054,-0.0263,2.798,0
36.846,4.0624,2.0230,-0.0116,3.931,0
36.945,4.0130,2.0414,-0.0033,2.521,0
37.047,4.0247,2.0232,0.0174,4.692,0
37.147,4.0487,2.0333,0.0059,4.732,0
37.246,4.0075,1.9966,0.0064,4.056,0
37.345,4.0552,2.0231,0.0078,3.213,0
37.448,4.0656,2.0099,0.0167,4.028,0
37.549,4.0701,2.0429,0.0213,5.104,0
37.649,4.0804,2.1048,0.0558,4.851,0
37.749,4.0756,2.0930,0.0238,5.095,0
37.847,4.0844,2.0562,0.0338,3.496,0
37.945,4.0754,2.0429,0.0524,3.086,0
38.049,4.0498,2.0178,0.0226,4.698,0
38.147,4.0708,2.0361,0.0147,3.400,0
38.249,4.0725,2.0293,-0.0014,6.246,0
38.347,4.0774,2.0212,0.0221,4.387,0
38.450,4.0622,2.0147,-0.0086,6.710,0
38.548,4.0520,2.0323,0.0106,4.477,0
38.645,4.0507,2.0465,0.0059,3.094,0
38.746,4.0528,2.0153,-0.0005,4.071,0
38.847,4.0507,2.0134,-0.0163,4.866,0
38.948,4.0780,2.0463,-0.0084,3.899,0
39.046,4.0579,2.0423,-0.0226,3.225,0
39.145,4.0275,2.0568,-0.0340,3.103,0
39.245,4.0310,2.0545,0.0051,3.300,0
39.348,4.0247,2.0422,0.0029,4.222,0
39.446,4.0093,2.0611,-0.0190,3.800,0
39.546,3.9960,2.0338,-0.0272,3.506,0
39.645,3.9992,2.0239,-0.0254,3.636,0
39.746,4.0453,2.0108,-0.0085,3.073,0
39.850,4.0297,2.0352,-0.0083,4.277,0
39.950,4.0337,2.0333,-0.0211,3.678,0
40.048,4.0671,2.0316,-0.0093,6.216,0
40.145,4.0652,2.0488,-0.0218,3.240,0
40.248,4.0937,2.0724,-0.0043,5.251,0
40.346,4.1051,2.0721,0.0081,3.117,0
40.447,4.0668,2.0392,-0.0297,3.205,0
40.547,4.0975,2.0583,-0.0261,3.981,0
40.645,4.0637,2.0489,-0.0354,3.184,0
40.750,4.0696,2.0867,-0.0024,5.698,0
40.848,4.0508,2.0541,-0.0080,4.908,0
40.947,4.0271,2.0701,0.0117,4.061,0
41.048,4.0350,2.0672,0.0183,4.242,0
41.149,4.0374,2.0612,0.0308,6.880,0
41.250,4.0679,2.0651,0.0135,6.241,0
41.349,4.0327,2.0387,0.0008,6.641,0
41.449,4.0665,2.0537,-0.0138,3.259,0
41.551,4.0579,2.0360,0.0055,6.105,0
41.645,4.0456,2.0482,-0.0077,3.410,0
41.746,4.0182,2.0345,-0.0088,3.545,0
41.845,4.0336,1.9977,0.0258,3.136,0
41.947,4.0334,2.0236,0.0248,4.060,0
42.045,4.0242,2.0291,0.0145,2.562,0
42.151,4.0481,1.9951,-0.0001,8.417,0
42.246,4.0625,2.0008,0.0278,3.805,0
42.348,4.0761,2.0412,0.0231,4.759,0
42.447,4.0170,1.9895,0.0324,4.879,0
42.546,4.0226,2.0502,0.0255,3.775,0
42.650,3.9690,2.0450,0.0373,4.012,0
42.745,4.0196,2.0227,0.0308,2.386,0
42.846,3.9969,2.0529,0.0494,3.572,0
42.945,4.0050,2.0378,0.0569,2.627,0
43.048,3.9965,2.0316,0.0327,4.124,0
43.145,4.0077,2.0584,0.0187,2.724,0
43.246,4.0365,2.0183,0.0218,3.171,0
