t_sec,x,y,z,solve_ms
3.406,1.9932,1.9999,0.0023,4.686
3.504,2.0095,1.9826,0.0132,2.660
3.603,2.0039,2.0100,0.0186,2.037
3.703,2.0122,1.9957,-0.0029,1.659
3.805,2.0419,2.0062,0.0078,1.654
3.904,2.0217,2.0277,-0.0103,2.952
4.009,1.9748,2.0167,0.0120,2.610
4.103,1.9688,2.0161,0.0128,1.672
4.203,1.9665,2.0159,0.0131,1.798
4.303,1.9933,2.0236,0.0001,1.067
4.403,1.9867,2.0088,0.0055,1.132
4.510,2.0038,1.9994,-0.0199,3.097
4.604,1.9988,1.9772,-0.0124,2.545
4.702,2.0213,2.0033,-0.0184,1.385
4.803,2.0362,2.0077,0.0015,1.460
4.903,2.0004,1.9667,-0.0042,1.994
5.005,1.9926,1.9999,-0.0104,1.779
5.102,1.9744,1.9881,-0.0001,1.338
5.207,2.0054,1.9730,-0.0029,2.779
5.303,1.9887,1.9744,-0.0368,1.161
5.403,2.0319,1.9868,0.0153,1.727
5.506,2.0372,1.9776,0.0192,2.337
5.603,2.0314,1.9808,0.0117,1.561
5.703,2.0592,1.9856,-0.0022,1.028
5.802,2.0079,1.9959,0.0332,1.470
5.903,1.9971,1.9978,-0.0025,1.340
6.012,2.0020,1.9919,0.0124,9.502
6.102,1.9980,2.0101,0.0058,1.339
6.203,2.0097,2.0002,-0.0034,1.600
6.303,2.0030,1.9798,-0.0010,1.693
6.403,2.0117,1.9969,-0.0047,1.650
6.503,2.0014,2.0349,-0.0036,1.887
6.604,1.9977,2.0202,0.0004,1.812
6.702,1.9930,2.0255,0.0066,1.511
6.802,2.0217,2.0134,0.0223,1.213
6.903,2.0172,1.9809,0.0127,1.672
7.003,2.0438,1.9934,0.0218,1.174
7.102,2.0237,1.9738,-0.0121,1.255
7.203,2.0280,1.9702,-0.0067,1.843
7.302,2.0287,1.9805,0.0122,1.571
7.402,1.9983,1.9674,-0.0072,1.518
7.502,2.0039,1.9884,-0.0161,1.386
7.603,2.0081,2.0149,-0.0083,1.642
7.702,1.9709,2.0482,0.0313,1.852
7.802,2.0152,1.9986,0.0027,1.318
7.902,1.9749,2.0020,0.0128,1.250
8.005,1.9788,1.9960,0.0160,2.499
8.103,2.0153,2.0100,0.0051,1.080
8.202,1.9980,1.9971,0.0001,1.638
8.302,1.9858,1.9970,-0.0107,1.320
8.406,2.0236,2.0152,-0.0278,1.528
8.503,2.0137,1.9714,-0.0319,1.815
8.604,2.0006,1.9835,-0.0065,2.396
8.703,1.9991,1.9890,-0.0039,2.101
8.804,2.0238,2.0187,0.0148,1.717
8.902,2.0006,2.0450,0.0136,1.386
9.003,1.9879,2.0172,0.0113,1.877
9.102,1.9998,2.0326,0.0152,1.482
9.202,2.0489,2.0506,0.0218,1.302
9.304,2.0850,2.0676,0.0103,2.001
9.402,2.0678,2.0529,0.0410,1.051
9.502,2.0832,2.0619,0.0144,1.369
9.602,2.0861,2.0856,0.0203,1.343
9.702,2.0864,2.0355,0.0093,1.633
9.802,2.1054,2.0268,0.0094,1.485
9.903,2.1091,2.0480,0.0042,1.629
10.003,2.1328,1.9873,-0.0218,1.995
10.103,2.0939,2.0106,-0.0149,1.420
10.203,2.1114,1.9973,-0.0133,1.543
10.302,2.1233,2.0445,-0.0077,1.281
10.403,2.1246,2.0066,-0.0151,2.014
10.505,2.1186,2.0282,-0.0082,2.149
10.603,2.1140,2.0540,-0.0401,1.890
10.703,2.1128,2.0209,-0.0321,1.334
10.804,2.0910,2.0696,-0.0460,1.788
10.904,2.0905,2.0522,-0.0419,1.761
11.002,2.1446,2.0436,-0.0335,1.375
11.103,2.1264,2.0777,-0.0274,2.043
11.206,2.1285,2.0864,-0.0379,2.579
11.302,2.1286,2.0984,-0.0375,1.629
11.402,2.0967,2.0689,-0.0324,1.416
11.503,2.1456,2.0753,-0.0466,1.587
11.604,2.1312,2.0873,-0.0394,2.305
11.708,2.1168,2.0347,-0.0441,4.312
11.803,2.0848,1.9984,-0.0499,1.705
11.903,2.0993,2.0301,-0.0321,1.652
12.003,2.1226,2.0775,-0.0337,2.232
12.104,2.0926,2.0338,-0.0171,1.912
12.203,2.1103,2.0136,-0.0049,1.820
12.303,2.1289,1.9972,-0.0164,1.650
12.405,2.1214,1.9773,-0.0189,1.417
12.503,2.0948,2.0229,-0.0455,2.182
12.602,2.1215,2.0228,-0.0320,1.198
12.704,2.0802,2.0290,-0.0253,2.181
12.802,2.0703,1.9954,-0.0196,1.170
12.903,2.0841,1.9666,-0.0191,1.643
13.003,2.0998,1.9783,-0.0120,2.323
13.102,2.0925,1.9801,-0.0189,1.244
13.203,2.1040,1.9881,-0.0189,1.858
13.303,2.0819,1.9707,-0.0082,1.659
13.403,2.0787,1.9687,0.0130,1.809
13.504,2.0477,2.0074,-0.0035,1.926
13.604,2.1108,1.9859,0.0100,2.214
13.705,2.0843,2.0062,0.0160,1.806
13.804,2.0410,1.9745,0.0234,1.479
13.902,2.0537,1.9554,0.0125,1.395
14.002,2.0728,1.9402,0.0007,1.210
14.103,2.0658,1.9177,-0.0041,1.332
14.202,2.0168,1.9531,0.0081,1.193
14.302,2.0507,1.9200,0.0100,1.324
14.407,2.0517,1.8709,0.0026,2.480
14.502,2.0348,1.9008,-0.0049,1.256
14.602,2.0444,1.9210,-0.0201,1.342
14.704,2.0382,1.9520,-0.0153,1.952
14.804,2.0202,1.9460,-0.0394,2.426
14.903,2.0442,1.9434,-0.0015,1.508
15.004,2.0337,1.9170,-0.0283,2.378
15.103,1.9831,1.9270,-0.0326,1.758
15.203,2.0268,1.9495,-0.0309,1.337
15.304,2.0151,1.9518,-0.0528,2.256
15.410,2.0142,1.9454,-0.0526,4.189
15.503,2.0127,1.9485,-0.0812,2.329
15.602,2.0201,1.9653,-0.0556,1.502
15.702,2.0442,1.9599,-0.0927,1.459
15.806,2.0112,1.9546,-0.1011,2.221
15.910,1.9669,1.9466,-0.0904,1.606
16.004,1.9994,1.9371,-0.0915,2.307
16.129,2.0209,1.9447,-0.1117,1.514
16.215,2.0350,1.9164,-0.0915,3.321
16.302,2.0370,1.9202,-0.1103,1.046
16.405,2.0937,1.9308,-0.0734,1.284
16.503,2.0228,1.9227,-0.0710,2.003
16.609,2.0421,1.9440,-0.0653,6.906
16.722,1.9910,1.8984,-0.0707,2.879
16.803,2.0687,1.9337,-0.0662,1.989
16.904,2.0454,1.9194,-0.0753,2.164
17.007,2.0510,1.9091,-0.0710,4.629
17.104,2.0487,1.9036,-0.1028,2.283
17.207,2.0664,1.9213,-0.1324,2.185
17.302,2.0648,1.9064,-0.1384,1.527
17.406,2.0630,1.8863,-0.1117,2.810
17.507,2.0408,1.8992,-0.0969,3.993
17.602,2.0135,1.8709,-0.0710,1.489
17.703,2.0717,1.9030,-0.0687,1.476
17.806,2.0377,1.9482,-0.0626,1.260
17.906,2.0303,1.9199,-0.0718,3.288
18.008,1.9762,1.8978,-0.0680,1.763
18.103,1.9560,1.8757,-0.0918,1.395
18.203,1.9525,1.8863,-0.0932,1.369
18.303,1.9905,1.8817,-0.0684,1.461
18.402,1.9409,1.8607,-0.0634,0.876
18.504,1.9318,1.8812,-0.0925,1.709
18.602,1.9376,1.8583,-0.0739,1.293
18.705,1.9270,1.8694,-0.0553,1.351
18.802,1.9242,1.8807,-0.0741,1.596
18.904,1.9088,1.8672,-0.0782,3.018
19.002,1.8959,1.8280,-0.0790,1.426
19.102,1.9051,1.8476,-0.0744,1.534
19.202,1.8858,1.8038,-0.0642,1.476
19.302,1.8680,1.7977,-0.0729,1.597
19.403,1.9121,1.7999,-0.0600,1.694
19.502,1.9048,1.8035,-0.0878,1.248
19.603,1.9355,1.8078,-0.0976,1.741
19.704,1.9372,1.8047,-0.1032,1.401
19.802,1.9449,1.7520,-0.1210,1.408
19.903,1.9000,1.7702,-0.1230,2.489
20.005,1.9033,1.7489,-0.1339,1.457
20.102,1.9069,1.7314,-0.1241,1.314
20.202,1.8868,1.7136,-0.1613,1.228
20.302,1.8969,1.7299,-0.1529,1.083
20.402,1.9092,1.7327,-0.1423,1.442
20.503,1.9347,1.7621,-0.1253,2.368
20.603,1.9553,1.7711,-0.1145,1.590
20.704,1.9603,1.7433,-0.1099,1.411
20.802,1.9631,1.7346,-0.0954,1.540
20.902,1.9937,1.7582,-0.1133,1.485
21.003,1.9648,1.8052,-0.1097,1.555
21.103,1.9793,1.7819,-0.0935,1.556
21.202,1.9569,1.7690,-0.1284,1.162
21.302,1.9313,1.7980,-0.1264,1.040
21.402,1.9311,1.7807,-0.1371,1.163
21.503,1.9310,1.7496,-0.1502,1.781
21.603,1.9518,1.7108,-0.1465,2.010
21.703,1.9212,1.7274,-0.1158,1.683
21.803,1.9075,1.7316,-0.1472,1.667
21.903,1.9024,1.7504,-0.1438,1.795
22.003,1.9212,1.7520,-0.1691,1.696
22.102,1.9465,1.7702,-0.1381,1.611
22.203,1.9337,1.7295,-0.1484,1.160
22.302,1.9325,1.7110,-0.1435,1.054
22.403,1.9349,1.7115,-0.1361,1.724
22.502,1.9530,1.7384,-0.1459,1.191
22.602,1.9767,1.7310,-0.1258,1.197
22.702,2.0045,1.7339,-0.1527,1.458
22.803,2.0017,1.7441,-0.1228,1.708
22.903,2.0279,1.7293,-0.1157,1.187
23.002,2.0134,1.7320,-0.1237,1.249
23.103,1.9853,1.7437,-0.1145,1.321
23.202,2.0285,1.7095,-0.1355,1.478
23.302,2.0214,1.7395,-0.0964,1.099
23.402,1.9962,1.7312,-0.1020,1.098
23.504,2.0365,1.7562,-0.1144,2.556
23.602,2.0515,1.7635,-0.1157,1.028
23.702,2.0490,1.7459,-0.1220,1.353
23.802,2.0186,1.7011,-0.0866,1.455
23.904,2.0236,1.7421,-0.1109,3.061
24.002,2.0297,1.7206,-0.0823,1.398
24.102,2.0282,1.7374,-0.0713,1.024
24.202,2.0028,1.7337,-0.0496,1.396
24.302,1.9986,1.7391,-0.0924,0.949
24.402,2.0019,1.7040,-0.0646,1.406
24.502,1.9755,1.6856,-0.0692,1.454
24.604,1.9747,1.6613,-0.0520,1.081
24.703,1.9591,1.6910,-0.0525,1.688
24.802,1.9300,1.6906,-0.0740,1.303
24.904,1.9429,1.6705,-0.0635,3.347
25.003,1.9679,1.6828,-0.0475,1.141
25.101,1.9938,1.6951,-0.0602,1.047
25.203,1.9665,1.6858,-0.0518,1.499
25.304,1.9838,1.7197,-0.0365,1.772
25.402,1.9486,1.7147,-0.0335,1.466
25.502,1.9613,1.7114,-0.0521,1.153
25.606,1.9380,1.7115,-0.0411,1.950
25.702,1.9215,1.7035,-0.0571,0.923
25.803,1.9109,1.7040,-0.0653,1.724
25.904,1.9528,1.6984,-0.0893,1.447
26.003,1.9133,1.7085,-0.1063,1.400
26.105,1.9351,1.7232,-0.1022,3.744
26.202,1.9308,1.7199,-0.1012,1.319
26.302,1.9386,1.6859,-0.1057,1.287
26.407,1.9942,1.6766,-0.1189,2.998
26.502,1.9977,1.6630,-0.0898,1.565
26.602,1.9898,1.6430,-0.1104,1.386
26.703,1.9675,1.6158,-0.0787,1.129
26.803,1.9912,1.6407,-0.0726,1.589
26.902,1.9946,1.6471,-0.0935,1.472
27.004,1.9924,1.6648,-0.0843,2.378
27.102,2.0098,1.6526,-0.0758,1.086
27.202,2.0106,1.6636,-0.0726,1.409
27.302,2.0104,1.6081,-0.0810,1.342
27.403,1.9789,1.6187,-0.0870,1.642
27.503,1.9758,1.6092,-0.0796,1.096
27.605,1.9631,1.6372,-0.1076,4.042
27.702,2.0089,1.6273,-0.1271,1.224
27.802,1.9819,1.6645,-0.1127,1.076
27.902,2.0391,1.6666,-0.1441,1.618
28.003,2.0333,1.6638,-0.1169,1.431
28.103,2.0559,1.6374,-0.1146,1.668
28.202,2.0464,1.7004,-0.1266,1.098
28.305,2.0550,1.6171,-0.1098,3.333
28.402,2.0077,1.6296,-0.1196,1.502
28.502,2.0282,1.6255,-0.1183,1.572
28.603,2.0448,1.6526,-0.1293,2.034
28.702,2.0233,1.6313,-0.1259,1.280
28.802,2.0355,1.6324,-0.1078,1.278
28.902,2.0786,1.6444,-0.1252,1.513
29.002,2.0969,1.6492,-0.1142,1.680
29.102,2.1098,1.6563,-0.1150,1.221
29.203,2.1063,1.6682,-0.1423,1.456
29.302,2.1536,1.7035,-0.1474,1.322
29.403,2.1053,1.7155,-0.1648,1.664
29.503,2.0999,1.6995,-0.1698,1.714
29.602,2.1115,1.6839,-0.1754,1.579
29.704,2.0911,1.6848,-0.1919,2.956
29.803,2.1142,1.6931,-0.1810,2.391
29.903,2.1479,1.7034,-0.2048,1.808
30.002,2.1268,1.7158,-0.1776,1.520
30.107,2.1701,1.7097,-0.1790,4.133
30.202,2.1272,1.7455,-0.2008,1.287
30.302,2.1286,1.7244,-0.1902,1.183
30.402,2.1348,1.7339,-0.1627,1.409
30.501,2.1131,1.7393,-0.1566,0.943
30.602,2.1538,1.7244,-0.1385,1.321
30.702,2.1514,1.7176,-0.1403,1.288
30.802,2.1760,1.7393,-0.1249,1.616
