t_sec,x,y,z,solve_ms,n_zero_weights
4.405,3.9945,2.0164,-0.0086,3.423,0
4.503,4.0279,2.0118,-0.0210,2.415,0
4.604,4.0004,1.9600,-0.0250,3.105,0
4.703,4.0030,1.9602,0.0130,1.940,0
4.804,4.0267,1.9950,0.0058,3.572,0
4.904,4.0146,1.9921,0.0090,3.282,0
5.004,3.9848,1.9997,-0.0080,3.143,0
5.104,4.0120,2.0110,-0.0220,3.121,0
5.203,4.0399,2.0381,-0.0143,2.570,0
5.303,4.0078,2.0025,0.0161,2.056,0
5.404,3.9930,1.9786,-0.0237,3.156,0
5.504,3.9998,2.0052,-0.0137,2.970,0
5.603,4.0092,1.9929,0.0326,1.756,0
5.704,3.9864,1.9978,0.0076,3.530,0
5.810,3.9757,1.9715,0.0135,2.173,0
5.904,4.0147,1.9940,0.0316,2.801,0
6.005,4.0222,2.0342,0.0190,3.625,0
6.108,3.9963,1.9855,0.0217,4.349,0
6.206,3.9576,1.9830,0.0258,2.316,0
6.304,4.0081,1.9861,0.0139,3.269,0
6.406,3.9884,1.9900,-0.0143,4.383,0
6.504,4.0070,1.9975,0.0286,3.330,0
6.607,4.0249,1.9902,0.0313,3.857,0
6.704,4.0278,1.9998,-0.0025,2.688,0
6.806,4.0023,1.9865,0.0208,3.898,0
6.905,3.9799,2.0015,0.0277,2.566,0
7.003,3.9574,1.9886,0.0108,2.433,0
7.107,3.9928,2.0051,0.0006,4.445,0
7.204,3.9867,2.0072,0.0188,3.159,0
7.304,3.9957,2.0268,0.0158,3.273,0
7.404,4.0026,2.0148,0.0231,3.162,0
7.504,4.0044,2.0129,-0.0104,3.174,0
7.605,4.0045,1.9888,-0.0106,3.772,0
7.704,4.0003,2.0199,0.0077,3.224,0
7.803,3.9682,2.0004,-0.0027,2.111,0
7.903,3.9694,1.9839,-0.0268,2.500,0
8.005,3.9431,1.9524,-0.0224,3.345,0
8.104,3.9972,2.0059,-0.0092,2.149,0
8.205,3.9600,1.9887,-0.0057,3.373,0
8.304,3.9666,1.9824,-0.0157,2.694,0
8.404,3.9848,1.9739,-0.0197,3.655,0
8.504,4.0135,1.9867,-0.0263,2.414,0
8.603,3.9825,1.9627,-0.0026,2.530,0
8.704,3.9772,1.9943,0.0086,2.810,0
8.803,3.9920,2.0100,0.0252,2.086,0
8.903,3.9317,1.9914,-0.0155,2.487,0
9.004,3.9812,2.0030,0.0079,3.018,0
