t_sec,x,y,z,solve_ms,n_zero_weights
4.109,4.0299,2.0461,0.0181,4.928,0
4.204,3.9917,2.0103,-0.0096,3.349,0
4.304,3.9925,1.9985,0.0164,3.103,0
4.404,4.0116,1.9940,0.0097,2.003,0
4.504,4.0091,2.0052,0.0239,2.930,0
4.606,3.9959,2.0071,0.0063,4.185,0
4.703,3.9750,1.9868,-0.0054,2.075,0
4.804,3.9533,1.9561,-0.0006,3.314,0
4.904,3.9627,1.9613,-0.0112,2.052,0
5.003,3.9881,1.9494,-0.0196,2.017,0
5.106,4.0001,1.9694,-0.0244,4.100,0
5.204,3.9982,1.9542,0.0011,3.058,0
5.306,3.9982,1.9542,0.0011,3.561,0
5.404,3.9992,1.9818,-0.0042,2.944,0
5.504,3.9982,1.9772,-0.0096,2.586,0
5.603,3.9706,1.9855,0.0027,2.079,0
5.705,3.9569,1.9912,-0.0156,3.552,0
5.803,3.9922,2.0141,0.0001,2.163,0
5.908,3.9781,2.0299,0.0247,2.130,0
6.004,4.0099,2.0479,0.0063,2.669,0
6.103,3.9742,1.9780,-0.0144,2.660,0
6.204,3.9897,2.0015,-0.0130,3.538,0
6.304,4.0105,1.9930,-0.0013,2.207,0
6.406,3.9827,1.9747,-0.0369,4.116,0
6.507,3.9853,1.9869,0.0022,5.639,0
6.605,3.9973,1.9828,-0.0161,3.573,0
6.704,4.0238,1.9717,-0.0160,3.248,0
6.803,4.0023,2.0250,-0.0151,2.733,0
6.904,3.9980,2.0295,0.0121,2.951,0
7.007,3.9795,1.9971,0.0068,5.104,0
7.103,3.9815,2.0152,0.0003,2.656,0
7.204,3.9978,2.0264,0.0058,3.131,0
7.304,4.0033,2.0154,0.0240,3.071,0
7.405,4.0059,2.0265,0.0229,3.033,0
7.506,3.9861,1.9949,0.0065,3.037,0
7.603,4.0014,1.9996,0.0058,2.353,0
7.703,3.9808,1.9912,0.0132,2.488,0
7.804,4.0018,2.0079,0.0077,3.459,0
7.903,3.9815,1.9892,0.0432,2.024,0
8.005,4.0212,1.9914,0.0331,4.435,0
8.105,4.0177,2.0123,0.0234,3.321,0
8.204,3.9922,2.0269,0.0134,3.041,0
8.303,3.9898,2.0403,0.0345,2.431,0
8.405,3.9813,2.0177,0.0366,3.722,0
8.505,3.9898,2.0091,0.0180,3.641,0
8.604,4.0256,2.0368,0.0236,2.833,0
8.704,4.0392,2.0237,0.0032,2.525,0
8.804,4.0200,2.0216,-0.0136,2.737,0
8.903,3.9912,2.0341,0.0006,2.275,0
9.003,4.0101,2.0276,0.0164,2.031,0
9.106,4.0213,2.0111,-0.0065,4.017,0
9.203,4.0180,2.0502,0.0127,2.508,0
9.303,3.9767,2.0347,-0.0138,2.214,0
9.404,4.0281,2.0424,0.0099,2.891,0
9.505,4.0033,2.0365,0.0040,3.272,0
9.604,4.0068,2.0410,0.0110,2.089,0
9.704,3.9878,2.0464,0.0346,2.543,0
9.804,3.9734,2.0567,0.0171,3.228,0
9.906,3.9634,2.0664,-0.0055,3.385,0
10.004,3.9497,2.0487,0.0141,3.760,0
10.104,3.9590,2.0630,0.0249,3.183,0
10.204,3.9709,2.0677,0.0205,2.590,0
10.304,3.9731,2.1004,-0.0023,2.271,0
10.403,3.9618,2.0733,-0.0031,2.289,0
10.505,3.9825,2.1168,-0.0107,3.586,0
10.604,3.9497,2.0890,-0.0070,3.057,0
10.704,3.9586,2.0930,0.0169,3.193,0
10.805,3.9201,2.0958,0.0118,2.938,0
10.906,3.8878,2.0963,0.0092,5.316,0
11.007,3.8696,2.1312,0.0197,4.095,0
11.105,3.9072,2.1333,0.0339,3.687,0
11.204,3.8458,2.1170,-0.0022,2.946,0
11.303,3.8703,2.1466,0.0204,2.468,0
11.404,3.8840,2.1398,0.0265,2.880,0
11.505,3.8371,2.1033,0.0625,3.207,0
11.603,3.8543,2.1290,0.0377,2.154,0
11.704,3.8726,2.1423,0.0450,2.924,0
