t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.903,3.9746,0.0299,-0.0011,2.062,4,0,0.029703
5.001,3.9971,0.0266,-0.0017,0.490,4,0,0.015001
5.102,4.0037,0.0228,-0.0083,0.642,4,0,0.010133
5.202,4.0055,0.0174,-0.0058,0.597,4,0,0.007741
5.303,3.9964,0.0152,-0.0100,1.312,4,0,0.006341
5.401,4.0007,0.0125,-0.0070,0.413,4,0,0.005437
5.502,3.9972,0.0136,-0.0059,0.601,4,0,0.004816
5.601,3.9967,0.0120,-0.0058,0.431,4,0,0.004371
5.701,3.9947,0.0116,-0.0067,0.442,4,0,0.004042
5.801,3.9942,0.0130,-0.0032,0.383,4,0,0.003793
5.902,3.9927,0.0147,-0.0027,0.534,4,0,0.003601
6.002,3.9964,0.0154,-0.0020,0.531,4,0,0.003452
6.101,3.9964,0.0148,-0.0033,0.445,4,0,0.003335
6.201,3.9952,0.0159,-0.0016,0.452,4,0,0.003242
6.302,3.9924,0.0150,-0.0024,0.447,4,0,0.003168
6.403,3.9946,0.0141,-0.0038,0.532,4,0,0.003109
6.501,3.9975,0.0153,-0.0028,0.477,4,0,0.003061
6.601,3.9981,0.0158,-0.0021,0.421,4,0,0.003022
6.703,3.9975,0.0142,-0.0026,0.426,4,0,0.002991
6.803,3.9987,0.0154,-0.0014,0.542,4,0,0.002966
6.902,3.9969,0.0148,0.0004,0.553,4,0,0.002945
7.001,3.9977,0.0131,-0.0004,0.412,4,0,0.002928
7.102,3.9970,0.0131,0.0002,0.736,4,0,0.002915
7.202,3.9986,0.0099,-0.0042,0.934,4,0,0.002904
7.301,4.0011,0.0087,-0.0036,0.327,4,0,0.002895
7.401,3.9997,0.0119,-0.0037,0.350,4,0,0.002887
7.502,3.9986,0.0129,-0.0039,0.527,4,0,0.002881
7.601,3.9957,0.0130,-0.0031,0.434,4,0,0.002876
7.702,3.9945,0.0153,-0.0040,0.625,4,0,0.002872
7.802,3.9952,0.0163,-0.0021,0.631,4,0,0.002869
7.902,3.9936,0.0163,-0.0010,0.935,4,0,0.002866
8.002,3.9902,0.0168,-0.0022,0.725,4,0,0.002864
8.101,3.9896,0.0154,-0.0024,0.338,4,0,0.002862
8.201,3.9894,0.0160,-0.0014,0.511,4,0,0.002860
8.301,3.9881,0.0149,-0.0027,0.319,4,0,0.002859
8.401,3.9880,0.0152,-0.0027,0.475,4,0,0.002858
8.502,3.9909,0.0141,-0.0014,0.533,4,0,0.002857
8.601,3.9901,0.0154,-0.0003,0.484,4,0,0.002857
8.702,3.9917,0.0157,-0.0018,0.540,4,0,0.002856
8.801,3.9955,0.0152,-0.0000,0.416,4,0,0.002856
8.902,3.9905,0.0161,0.0003,0.599,4,0,0.002855
9.001,3.9883,0.0160,0.0000,0.522,4,0,0.002855
9.102,3.9884,0.0150,0.0005,1.043,4,0,0.002855
9.201,3.9899,0.0170,-0.0008,0.608,4,0,0.002855
9.301,3.9910,0.0159,-0.0004,0.514,4,0,0.002854
9.402,3.9921,0.0141,-0.0005,0.527,4,0,0.002854
9.502,3.9899,0.0151,-0.0010,0.543,4,0,0.002854
9.601,3.9933,0.0137,-0.0020,0.479,4,0,0.002854
9.702,3.9950,0.0130,-0.0013,0.513,4,0,0.002854
9.805,3.9946,0.0117,-0.0005,0.973,4,0,0.002854
9.902,3.9961,0.0113,-0.0003,0.510,4,0,0.002854
10.001,3.9951,0.0133,-0.0000,0.498,4,0,0.002854
10.101,3.9926,0.0164,-0.0001,0.433,4,0,0.002854
10.202,3.9900,0.0150,0.0015,0.514,4,0,0.002854
10.302,3.9866,0.0152,0.0020,0.681,4,0,0.002854
10.401,3.9872,0.0154,0.0049,0.467,4,0,0.002854
10.502,3.9869,0.0140,0.0046,0.476,4,0,0.002854
10.601,3.9882,0.0159,0.0036,0.471,4,0,0.002854
