t_sec,x,y,z,solve_ms,n_zero_weights
4.604,3.9949,-0.0057,0.0257,3.222,0
4.706,4.0218,-0.0129,0.0187,4.598,0
4.805,4.0356,0.0106,-0.0021,2.908,0
4.904,4.0106,-0.0113,-0.0052,3.035,0
5.005,4.0127,0.0020,-0.0021,2.412,0
5.103,3.9986,-0.0470,0.0105,2.533,0
5.206,3.9669,-0.0411,0.0084,4.962,0
5.304,4.0024,-0.0050,-0.0076,2.772,0
5.403,4.0175,0.0112,-0.0036,2.183,0
5.504,4.0252,0.0080,0.0075,2.753,0
5.603,4.0180,0.0155,0.0094,1.762,0
5.704,3.9786,-0.0149,0.0148,3.031,0
5.804,3.9919,0.0041,0.0289,2.836,0
5.906,3.9611,0.0289,-0.0123,3.629,0
6.003,3.9549,-0.0038,-0.0336,2.460,0
6.105,4.0585,0.0092,0.0123,3.507,0
6.204,3.9877,0.0473,-0.0290,3.265,0
6.304,3.9800,-0.0105,-0.0232,2.123,0
6.403,3.9461,-0.0031,-0.0038,2.149,0
6.503,4.0146,-0.0049,-0.0315,2.074,0
6.603,3.9897,-0.0147,-0.0255,2.208,0
6.704,4.0056,0.0277,-0.0431,3.004,0
6.806,4.0312,0.0073,-0.0090,5.120,0
6.904,3.9991,0.0034,-0.0012,3.092,0
7.005,3.9836,-0.0101,-0.0266,3.968,0
7.105,4.0061,-0.0414,-0.0277,3.317,0
7.205,4.0220,-0.0131,-0.0124,3.806,0
7.307,4.0383,-0.0043,-0.0168,3.730,0
7.404,4.0354,-0.0276,-0.0049,3.364,0
7.505,4.0396,0.0021,0.0114,3.385,0
7.607,4.0022,0.0251,0.0024,4.896,0
7.705,3.9727,0.0454,-0.0063,4.035,0
7.807,3.9888,0.0238,-0.0010,4.914,0
7.908,3.9538,0.0264,0.0016,3.337,0
8.008,3.9750,-0.0014,0.0165,6.877,0
8.103,4.0183,0.0137,0.0025,2.577,0
8.205,4.0408,-0.0245,0.0265,2.465,0
8.305,4.0078,0.0046,0.0083,3.185,0
8.404,3.9968,-0.0213,0.0093,2.919,0
8.504,3.9768,-0.0202,0.0099,2.916,0
8.604,3.9787,-0.0119,-0.0153,2.588,0
8.703,3.9955,0.0003,-0.0159,2.189,0
8.806,4.0112,0.0493,-0.0008,4.463,0
8.907,4.0030,0.0293,0.0294,4.998,0
9.004,4.0091,0.0258,0.0149,2.692,0
9.105,3.9859,-0.0046,0.0108,3.733,0
9.205,3.9951,-0.0118,0.0158,3.567,0
9.305,3.9932,-0.0137,0.0059,2.939,0
9.405,4.0098,-0.0193,-0.0009,4.215,0
9.505,4.0359,-0.0026,0.0056,3.590,0
