t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.016,2.0171,-0.0396,-0.0115,14.378,4,4
4.117,1.9872,-0.0440,0.0278,16.223,4,4
4.215,2.0277,-0.0207,-0.0082,12.428,4,4
4.318,2.0218,-0.0104,-0.0020,14.363,4,4
4.421,1.9928,-0.0001,-0.0071,16.619,4,4
4.517,1.9834,-0.0148,-0.0031,13.628,4,4
4.629,2.0217,0.0055,0.0099,18.281,4,4
4.716,2.0404,-0.0047,-0.0034,14.541,4,4
4.833,2.0324,-0.0080,-0.0237,30.075,4,4
4.918,2.0168,-0.0261,0.0013,16.918,4,4
5.015,2.0122,-0.0376,-0.0045,14.058,4,4
5.121,1.9814,-0.0292,0.0127,16.698,4,4
5.217,2.0025,0.0080,-0.0060,15.362,4,4
5.312,1.9766,-0.0089,-0.0093,10.548,4,4
5.423,2.0008,-0.0092,-0.0125,21.918,4,4
5.514,1.9839,0.0024,-0.0274,12.748,4,4
5.620,2.0094,-0.0078,0.0070,17.453,4,4
5.720,2.0098,0.0147,-0.0064,18.557,4,4
5.822,1.9895,0.0100,-0.0002,20.475,4,4
5.912,1.9679,0.0025,0.0053,10.439,4,4
6.020,2.0029,0.0004,-0.0046,17.618,4,4
6.148,1.9665,0.0359,0.0306,45.420,4,4
6.212,1.9859,-0.0041,-0.0074,11.572,4,4
6.317,2.0173,-0.0169,-0.0072,15.836,4,4
6.422,2.0004,0.0317,0.0120,19.778,4,4
6.520,1.9916,0.0089,-0.0256,17.925,4,4
6.661,2.0271,0.0109,-0.0076,53.063,4,4
6.724,2.0095,0.0033,-0.0240,21.211,4,4
6.813,2.0123,-0.0048,-0.0191,10.828,4,4
6.918,1.9997,0.0004,-0.0159,15.473,4,4
7.017,2.0216,-0.0040,-0.0004,15.167,4,4
7.131,1.9877,0.0071,0.0029,28.065,4,4
7.215,2.0337,0.0119,-0.0048,13.466,4,4
7.321,2.0507,0.0065,-0.0085,19.406,4,4
7.419,2.0021,0.0074,-0.0102,16.712,4,4
7.517,1.9610,-0.0211,-0.0039,14.299,4,4
7.624,2.0074,-0.0181,0.0051,22.894,4,4
7.720,1.9497,-0.0043,0.0057,15.900,4,4
7.815,1.9701,-0.0108,0.0084,13.147,4,4
7.915,1.9634,-0.0022,-0.0022,13.524,4,4
8.013,2.0249,0.0192,-0.0140,12.639,4,4
8.120,1.9670,-0.0011,-0.0013,14.552,4,4
8.213,1.9731,-0.0277,-0.0138,11.636,4,4
8.314,2.0114,-0.0278,0.0027,12.206,4,4
8.422,2.0132,-0.0178,-0.0001,20.818,4,4
8.525,2.0435,-0.0335,0.0057,17.146,4,4
8.614,2.0288,0.0167,0.0017,13.086,4,4
8.712,1.9850,-0.0085,0.0214,11.369,4,4
8.815,2.0147,0.0099,0.0033,13.732,4,4
8.919,1.9903,0.0016,0.0067,16.471,4,4
9.022,1.9604,-0.0016,-0.0135,21.111,4,4
9.120,2.0169,0.0097,0.0036,18.610,4,4
9.216,1.9622,-0.0109,-0.0300,14.630,4,4
9.318,2.0062,0.0149,0.0070,17.042,4,4
9.412,1.9380,-0.0037,-0.0239,10.769,4,4
9.522,2.0325,0.0253,0.0005,13.581,4,4
9.612,2.0181,-0.0271,-0.0093,9.760,4,4
9.734,1.9976,-0.0044,-0.0171,31.898,4,4
9.812,2.0174,-0.0020,0.0029,11.106,4,4
9.926,2.0184,-0.0003,0.0164,22.958,4,4
10.015,2.0524,0.0175,-0.0022,14.307,4,4
10.117,1.9805,0.0049,0.0232,15.888,4,4
10.218,1.9868,0.0229,-0.0095,14.707,4,4
10.319,1.9590,0.0341,0.0149,17.639,4,4
10.418,2.0022,0.0184,0.0167,17.141,4,4
10.515,1.9781,-0.0246,0.0266,12.372,4,4
10.619,1.9930,0.0119,0.0038,16.865,4,4
10.712,2.0043,0.0042,0.0197,10.595,4,4
10.821,1.9977,-0.0073,-0.0214,18.711,4,4
10.920,2.0127,-0.0141,-0.0037,17.845,4,4
11.018,1.9974,-0.0186,-0.0276,17.099,4,4
11.118,1.9993,0.0142,-0.0250,15.233,4,4
11.220,2.0019,-0.0202,-0.0455,17.264,4,4
11.315,2.0313,0.0115,0.0002,13.887,4,4
