t_sec,x,y,z,solve_ms,n_zero_weights
3.006,-0.0263,0.0076,0.0054,3.903,0
3.106,-0.0354,-0.0020,0.0126,3.953,0
3.204,-0.0469,0.0155,-0.0208,3.285,0
3.306,-0.0913,-0.0146,-0.0549,4.894,0
3.406,-0.0788,0.0134,-0.0323,3.950,0
3.505,-0.1072,0.0109,-0.0319,3.306,0
3.605,-0.0996,0.0222,-0.0112,3.412,0
3.703,-0.1048,0.0010,-0.0257,2.636,0
3.805,-0.1131,-0.0137,-0.0308,3.305,0
3.908,-0.1076,-0.0123,-0.0105,5.277,0
4.005,-0.0722,-0.0179,-0.0091,3.361,0
4.105,-0.0710,0.0041,-0.0081,3.709,0
4.205,-0.0761,-0.0088,-0.0250,3.676,0
4.306,-0.0893,-0.0324,-0.0319,3.635,0
4.403,-0.0497,-0.0154,-0.0265,2.402,0
4.505,-0.0832,-0.0426,-0.0153,4.162,0
4.605,-0.0405,-0.0179,-0.0102,2.774,0
4.705,-0.0723,-0.0125,-0.0184,4.041,0
4.805,-0.1203,-0.0011,-0.0248,3.980,0
4.903,-0.0777,-0.0474,-0.0348,2.556,0
5.003,-0.1457,-0.0503,-0.0410,2.314,0
5.104,-0.1093,-0.0531,-0.0102,3.696,0
5.206,-0.1047,-0.0894,-0.0024,4.952,0
5.304,-0.0621,-0.0832,-0.0116,3.259,0
5.404,-0.0443,-0.0905,0.0082,2.740,0
5.503,-0.0467,-0.0721,-0.0149,2.360,0
5.603,-0.0640,-0.0651,-0.0235,2.346,0
5.707,-0.0914,-0.0624,-0.0312,2.377,0
5.806,-0.0848,-0.0803,-0.0382,4.049,0
5.904,-0.0705,-0.0347,-0.0333,3.432,0
6.006,-0.0640,-0.0260,-0.0361,2.615,0
6.107,-0.0693,-0.0217,0.0001,4.488,0
6.206,-0.0695,-0.0203,-0.0177,4.465,0
6.304,-0.0614,-0.0048,-0.0413,2.746,0
6.403,-0.0759,-0.0016,0.0014,2.646,0
6.504,-0.0457,0.0221,0.0059,3.531,0
6.603,-0.0579,0.0222,0.0147,2.546,0
6.704,-0.0798,0.0341,-0.0040,3.266,0
6.804,-0.1370,0.0107,-0.0133,3.155,0
6.904,-0.1308,0.0116,-0.0165,2.939,0
7.003,-0.1306,0.0221,-0.0298,2.447,0
7.103,-0.1173,0.0299,-0.0269,2.629,0
7.204,-0.1209,0.0262,-0.0244,3.385,0
7.305,-0.1272,0.0252,-0.0434,3.325,0
7.405,-0.1122,0.0233,-0.0522,3.143,0
7.505,-0.1025,0.0247,-0.0273,4.176,0
7.604,-0.1304,0.0013,-0.0319,2.546,0
7.704,-0.1123,0.0167,-0.0421,3.382,0
7.805,-0.1431,0.0129,-0.0356,3.420,0
7.903,-0.0782,0.0326,-0.0329,2.655,0
8.003,-0.0969,0.0344,-0.0269,2.392,0
8.107,-0.0811,0.0377,-0.0158,4.472,0
8.203,-0.1208,0.0109,0.0023,1.947,0
8.305,-0.1161,0.0253,0.0121,3.085,0
8.404,-0.0595,0.0393,0.0314,2.476,0
8.504,-0.0699,0.0278,0.0153,3.178,0
8.605,-0.0785,0.0333,0.0238,3.469,0
8.704,-0.1073,0.0456,0.0140,3.260,0
8.804,-0.0534,0.0557,0.0266,2.838,0
8.903,-0.0829,0.0725,-0.0137,1.865,0
9.003,-0.0887,0.0553,0.0020,2.411,0
9.104,-0.0855,0.0509,0.0075,2.908,0
9.204,-0.0819,0.0298,0.0255,2.613,0
9.303,-0.0651,0.0442,-0.0097,2.354,0
9.405,-0.0775,0.0221,-0.0149,3.869,0
9.507,-0.0651,0.0013,0.0333,5.770,0
9.612,-0.0619,0.0105,0.0280,6.654,0
9.705,-0.0399,0.0314,0.0334,3.550,0
9.804,0.0119,0.0327,0.0123,3.272,0
