t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.706,1.9968,2.0001,-0.0009,4.539,4,0,0.029703
4.804,2.0000,2.0041,-0.0110,0.562,4,0,0.015001
4.905,1.9976,2.0056,-0.0063,0.922,4,0,0.010133
5.002,2.0042,2.0054,-0.0077,1.028,4,0,0.007741
5.103,2.0016,2.0012,-0.0057,0.550,4,0,0.006341
5.202,2.0031,2.0048,-0.0049,0.638,4,0,0.005437
5.301,2.0022,2.0069,-0.0021,0.539,4,0,0.004816
5.402,2.0012,2.0064,-0.0031,0.696,4,0,0.004371
5.502,2.0007,2.0063,-0.0037,0.737,4,0,0.004042
5.602,2.0004,2.0063,-0.0032,0.671,4,0,0.003793
5.706,2.0038,2.0068,-0.0042,1.417,4,0,0.003601
5.802,2.0029,2.0092,-0.0048,0.776,4,0,0.003452
5.902,2.0036,2.0106,-0.0044,0.551,4,0,0.003335
6.002,2.0026,2.0114,-0.0030,0.604,4,0,0.003242
6.102,2.0055,2.0097,-0.0040,0.533,4,0,0.003168
6.202,2.0079,2.0112,-0.0040,0.673,4,0,0.003109
6.307,2.0075,2.0104,-0.0048,0.623,4,0,0.003061
6.403,2.0082,2.0095,-0.0042,1.072,4,0,0.003022
6.506,2.0085,2.0084,-0.0040,1.761,4,0,0.002991
6.602,2.0082,2.0094,-0.0026,0.557,4,0,0.002966
6.703,2.0077,2.0100,-0.0028,0.555,4,0,0.002945
6.804,2.0056,2.0074,-0.0040,1.399,4,0,0.002928
6.902,2.0052,2.0102,-0.0041,0.693,4,0,0.002915
7.002,2.0042,2.0059,-0.0027,0.545,4,0,0.002904
7.102,2.0054,2.0052,-0.0035,0.650,4,0,0.002895
7.207,2.0048,2.0048,-0.0039,0.826,4,0,0.002887
7.311,2.0061,2.0062,-0.0047,1.104,4,0,0.002881
7.403,2.0040,2.0046,-0.0041,0.659,4,0,0.002876
7.501,2.0043,2.0019,-0.0043,0.558,4,0,0.002872
7.602,2.0032,2.0040,-0.0050,0.713,4,0,0.002869
7.703,2.0036,2.0050,-0.0053,0.565,4,0,0.002866
7.802,2.0045,2.0070,-0.0050,0.850,4,0,0.002864
7.902,2.0047,2.0070,-0.0061,0.431,4,0,0.002862
8.003,2.0046,2.0055,-0.0046,0.891,4,0,0.002860
8.103,2.0037,2.0054,-0.0042,0.557,4,0,0.002859
8.203,2.0033,2.0068,-0.0051,0.802,4,0,0.002858
8.301,2.0015,2.0049,-0.0046,0.553,4,0,0.002857
8.402,2.0011,2.0049,-0.0036,0.651,4,0,0.002857
8.502,2.0009,2.0039,-0.0032,0.716,4,0,0.002856
8.603,1.9993,2.0061,-0.0038,0.841,4,0,0.002856
8.704,1.9970,2.0048,-0.0040,0.398,4,0,0.002855
8.801,1.9991,2.0060,-0.0037,0.545,4,0,0.002855
8.902,2.0009,2.0092,-0.0044,0.563,4,0,0.002855
9.002,2.0015,2.0120,-0.0052,0.675,4,0,0.002855
11.492,2.0016,2.0114,-0.0033,0.962,4,0,0.002854
11.593,2.0049,2.0112,-0.0042,0.859,4,0,0.002854
11.691,2.0029,2.0104,-0.0044,0.446,4,0,0.002854
11.793,2.0058,2.0075,-0.0034,0.875,4,0,0.002854
11.892,2.0075,2.0070,-0.0040,0.547,4,0,0.002854
11.992,2.0097,2.0071,-0.0048,0.713,4,0,0.002854
12.093,2.0091,2.0094,-0.0065,0.657,4,0,0.002854
12.192,2.0111,2.0081,-0.0057,0.864,4,0,0.002854
12.293,2.0107,2.0086,-0.0041,0.676,4,0,0.002854
12.393,2.0113,2.0049,-0.0048,1.001,4,0,0.002854
12.492,2.0111,2.0053,-0.0050,1.005,4,0,0.002854
12.592,2.0089,2.0062,-0.0040,0.760,4,0,0.002854
12.691,2.0074,2.0043,-0.0028,0.572,4,0,0.002854
12.792,2.0062,2.0062,-0.0058,0.776,4,0,0.002854
12.893,2.0054,2.0076,-0.0078,1.703,4,0,0.002854
12.992,2.0035,2.0075,-0.0047,0.694,4,0,0.002854
13.091,2.0036,2.0064,-0.0044,0.736,4,0,0.002854
13.192,2.0032,2.0059,-0.0045,0.650,4,0,0.002854
13.293,2.0004,2.0060,-0.0050,1.001,4,0,0.002854
13.392,1.9989,2.0090,-0.0052,0.761,4,0,0.002854
13.499,2.0002,2.0095,-0.0050,1.689,4,0,0.002854
13.592,1.9997,2.0086,-0.0050,0.701,4,0,0.002854
13.692,1.9999,2.0084,-0.0061,0.618,4,0,0.002854
13.791,2.0002,2.0080,-0.0062,0.509,4,0,0.002854
13.891,2.0036,2.0102,-0.0069,0.592,4,0,0.002854
13.992,2.0026,2.0120,-0.0064,0.892,4,0,0.002854
14.092,2.0016,2.0111,-0.0067,1.009,4,0,0.002854
14.192,1.9993,2.0121,-0.0062,0.492,4,0,0.002854
14.291,2.0011,2.0119,-0.0063,0.715,4,0,0.002854
14.394,2.0008,2.0092,-0.0056,0.641,4,0,0.002854
14.491,2.0010,2.0062,-0.0066,0.581,4,0,0.002854
14.596,2.0006,2.0080,-0.0076,3.939,4,0,0.002854
14.693,2.0020,2.0033,-0.0074,0.731,4,0,0.002854
14.793,2.0003,2.0074,-0.0076,0.761,4,0,0.002854
14.893,2.0010,2.0076,-0.0098,1.099,4,0,0.002854
14.992,2.0034,2.0089,-0.0083,0.575,4,0,0.002854
15.097,2.0016,2.0074,-0.0078,5.262,4,0,0.002854
15.192,1.9993,2.0072,-0.0080,1.397,4,0,0.002854
15.295,2.0026,2.0060,-0.0079,1.166,4,0,0.002854
15.393,2.0028,2.0050,-0.0072,0.815,4,0,0.002854
15.492,2.0038,2.0063,-0.0070,0.720,4,0,0.002854
15.592,2.0047,2.0067,-0.0063,0.660,4,0,0.002854
15.695,2.0055,2.0053,-0.0084,0.555,4,0,0.002854
15.794,2.0079,2.0080,-0.0102,1.270,4,0,0.002854
15.891,2.0082,2.0086,-0.0102,0.591,4,0,0.002854
15.992,2.0088,2.0088,-0.0110,0.819,4,0,0.002854
16.092,2.0122,2.0084,-0.0106,0.764,4,0,0.002854
16.191,2.0144,2.0092,-0.0112,0.589,4,0,0.002854
16.295,2.0145,2.0096,-0.0114,2.528,4,0,0.002854
16.392,2.0131,2.0083,-0.0119,0.678,4,0,0.002854
16.492,2.0144,2.0062,-0.0123,0.542,4,0,0.002854
16.592,2.0157,2.0084,-0.0108,0.726,4,0,0.002854
16.693,2.0180,2.0086,-0.0105,0.933,4,0,0.002854
16.792,2.0164,2.0094,-0.0102,0.687,4,0,0.002854
16.892,2.0171,2.0043,-0.0096,0.616,4,0,0.002854
16.993,2.0171,2.0033,-0.0084,0.730,4,0,0.002854
17.093,2.0170,2.0027,-0.0080,0.770,4,0,0.002854
17.191,2.0167,2.0002,-0.0066,0.631,4,0,0.002854
17.293,2.0162,2.0001,-0.0086,0.832,4,0,0.002854
17.400,2.0160,2.0028,-0.0080,2.500,4,0,0.002854
17.491,2.0172,2.0003,-0.0099,0.409,4,0,0.002854
17.594,2.0158,1.9998,-0.0108,1.656,4,0,0.002854
17.692,2.0141,2.0006,-0.0099,0.674,4,0,0.002854
17.793,2.0148,2.0005,-0.0086,0.661,4,0,0.002854
17.894,2.0153,2.0026,-0.0075,0.698,4,0,0.002854
17.997,2.0140,2.0039,-0.0072,1.040,4,0,0.002854
18.093,2.0147,2.0068,-0.0069,0.512,4,0,0.002854
18.192,2.0153,2.0033,-0.0064,0.697,4,0,0.002854
18.293,2.0135,2.0044,-0.0068,0.983,4,0,0.002854
18.393,2.0128,2.0045,-0.0064,1.219,4,0,0.002854
18.491,2.0154,2.0053,-0.0078,0.494,4,0,0.002854
18.601,2.0172,2.0030,-0.0076,3.093,4,0,0.002854
18.692,2.0153,2.0073,-0.0076,1.025,4,0,0.002854
18.792,2.0177,2.0082,-0.0067,0.785,4,0,0.002854
18.893,2.0175,2.0093,-0.0055,0.685,4,0,0.002854
18.991,2.0180,2.0052,-0.0062,0.648,4,0,0.002854
19.092,2.0157,2.0039,-0.0066,0.745,4,0,0.002854
19.194,2.0171,2.0018,-0.0082,0.907,4,0,0.002854
19.293,2.0155,2.0005,-0.0079,0.607,4,0,0.002854
19.391,2.0152,1.9996,-0.0100,0.673,4,0,0.002854
19.491,2.0134,2.0007,-0.0086,0.565,4,0,0.002854
19.594,2.0135,2.0006,-0.0088,1.242,4,0,0.002854
19.698,2.0132,2.0000,-0.0061,0.583,4,0,0.002854
19.792,2.0121,1.9986,-0.0067,0.524,4,0,0.002854
19.891,2.0125,2.0019,-0.0071,0.874,4,0,0.002854
19.993,2.0137,2.0000,-0.0067,0.536,4,0,0.002854
20.093,2.0104,2.0008,-0.0075,1.738,4,0,0.002854
20.193,2.0128,1.9980,-0.0076,1.595,4,0,0.002854
20.296,2.0139,1.9984,-0.0068,0.964,4,0,0.002854
20.392,2.0139,1.9955,-0.0078,0.541,4,0,0.002854
20.496,2.0100,1.9964,-0.0086,0.735,4,0,0.002854
20.592,2.0105,1.9959,-0.0078,0.751,4,0,0.002854
20.695,2.0122,1.9982,-0.0076,0.699,4,0,0.002854
20.792,2.0134,1.9957,-0.0078,0.729,4,0,0.002854
20.893,2.0126,1.9974,-0.0063,0.708,4,0,0.002854
20.992,2.0102,1.9971,-0.0070,0.509,4,0,0.002854
21.092,2.0104,1.9955,-0.0084,0.687,4,0,0.002854
21.192,2.0113,1.9980,-0.0066,0.733,4,0,0.002854
21.293,2.0078,1.9964,-0.0059,0.530,4,0,0.002854
21.392,2.0071,1.9966,-0.0064,0.871,4,0,0.002854
21.494,2.0072,1.9956,-0.0040,0.445,4,0,0.002854
21.592,2.0074,1.9966,-0.0051,0.677,4,0,0.002854
21.693,2.0074,1.9970,-0.0051,0.492,4,0,0.002854
21.792,2.0072,1.9956,-0.0052,1.022,4,0,0.002854
21.893,2.0086,1.9970,-0.0046,1.749,4,0,0.002854
21.994,2.0095,1.9959,-0.0051,2.115,4,0,0.002854
22.091,2.0105,1.9988,-0.0047,0.569,4,0,0.002854
22.192,2.0103,1.9972,-0.0062,0.764,4,0,0.002854
22.292,2.0099,1.9976,-0.0053,0.834,4,0,0.002854
22.392,2.0085,2.0017,-0.0059,0.545,4,0,0.002854
22.494,2.0078,2.0002,-0.0047,0.692,4,0,0.002854
22.592,2.0076,2.0015,-0.0038,0.598,4,0,0.002854
22.693,2.0088,2.0030,-0.0034,0.690,4,0,0.002854
22.792,2.0061,2.0037,-0.0038,0.547,4,0,0.002854
22.892,2.0089,2.0059,-0.0049,0.533,4,0,0.002854
22.993,2.0058,2.0073,-0.0027,1.133,4,0,0.002854
23.093,2.0066,2.0083,-0.0027,0.588,4,0,0.002854
23.191,2.0048,2.0084,-0.0036,0.560,4,0,0.002854
23.295,2.0010,2.0082,-0.0054,1.724,4,0,0.002854
23.394,2.0032,2.0079,-0.0043,0.647,4,0,0.002854
23.498,2.0042,2.0069,-0.0053,0.698,4,0,0.002854
23.592,2.0038,2.0059,-0.0054,0.676,4,0,0.002854
23.692,2.0036,2.0056,-0.0056,0.507,4,0,0.002854
23.794,2.0037,2.0033,-0.0048,0.655,4,0,0.002854
23.893,2.0039,2.0019,-0.0031,1.235,4,0,0.002854
23.992,2.0057,2.0036,-0.0042,0.557,4,0,0.002854
24.093,2.0044,2.0039,-0.0049,1.133,4,0,0.002854
24.192,2.0028,2.0044,-0.0034,0.710,4,0,0.002854
24.292,1.9990,2.0073,-0.0024,0.537,4,0,0.002854
24.393,1.9993,2.0069,-0.0034,0.625,4,0,0.002854
24.500,1.9979,2.0063,-0.0027,0.580,4,0,0.002854
24.593,1.9977,2.0056,-0.0016,1.184,4,0,0.002854
24.695,1.9977,2.0047,-0.0011,1.078,4,0,0.002854
24.791,1.9969,2.0069,-0.0020,0.431,4,0,0.002854
24.893,1.9985,2.0046,-0.0021,0.796,4,0,0.002854
24.993,2.0000,2.0044,0.0005,0.780,4,0,0.002854
