t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.715,3.9744,0.0046,-0.0275,12.353,4,4
3.813,3.9688,0.0030,0.0180,12.472,4,4
3.918,3.9837,-0.0113,0.0001,16.592,4,4
4.016,3.9834,0.0153,-0.0003,13.509,4,4
4.115,3.9736,-0.0036,-0.0089,13.611,4,4
4.212,4.0075,0.0166,0.0133,11.543,4,4
4.314,3.9820,0.0357,0.0067,12.147,4,4
4.414,4.0050,0.0595,0.0061,13.104,4,4
4.515,4.0231,0.0183,0.0410,13.712,4,4
4.618,4.0154,0.0200,0.0123,17.288,4,4
4.712,4.0279,0.0182,0.0164,9.533,4,4
4.818,4.0006,-0.0366,-0.0079,16.770,4,4
4.916,4.0254,0.0090,-0.0213,14.399,4,4
5.008,4.0268,-0.0064,0.0094,7.195,4,4
5.123,4.0381,0.0143,-0.0100,18.849,4,4
5.215,4.0064,0.0069,0.0199,13.986,4,4
5.321,4.0126,0.0194,-0.0037,19.514,4,4
5.433,3.9882,0.0366,0.0005,29.958,4,4
5.513,4.0256,0.0014,0.0050,12.173,4,4
5.617,4.0328,0.0194,0.0096,15.764,4,4
5.711,4.0153,0.0295,-0.0010,10.346,4,4
5.825,3.9901,-0.0008,0.0138,20.058,4,4
5.912,4.0067,-0.0099,0.0224,8.488,4,4
6.010,4.0106,-0.0105,0.0176,7.828,4,4
6.115,3.9981,-0.0100,0.0036,11.778,4,4
6.223,3.9760,0.0200,0.0232,21.028,4,4
6.315,3.9809,0.0012,-0.0173,14.015,4,4
6.414,3.9890,0.0122,-0.0143,11.407,4,4
6.516,3.9978,0.0250,-0.0116,13.715,4,4
6.615,4.0140,0.0033,-0.0140,13.844,4,4
6.710,4.0110,0.0291,0.0070,9.426,4,4
6.814,4.0357,0.0139,0.0105,12.232,4,4
6.913,4.0054,0.0231,0.0119,11.188,4,4
7.015,4.0267,0.0207,-0.0052,13.363,4,4
7.109,4.0135,-0.0069,0.0194,8.586,4,4
7.209,4.0467,-0.0138,0.0158,8.038,4,4
7.310,4.0013,-0.0179,0.0002,9.386,4,4
7.413,3.9959,0.0444,0.0237,11.716,4,4
7.510,4.0059,-0.0190,-0.0007,8.255,4,4
7.612,3.9691,0.0307,0.0175,10.956,4,4
7.715,4.0020,0.0076,0.0420,13.876,4,4
7.811,3.9977,-0.0099,0.0039,9.871,4,4
7.913,3.9829,-0.0200,0.0420,12.066,4,4
8.025,3.9598,-0.0088,0.0449,16.358,4,4
8.110,3.9738,-0.0483,0.0567,9.332,4,4
8.217,3.9816,-0.0523,0.0569,14.945,4,4
8.317,3.9732,-0.0526,0.0590,14.615,4,4
8.417,3.9540,-0.0426,0.0515,15.898,4,4
8.516,3.9648,-0.0402,0.0795,14.894,4,4
8.609,3.9359,-0.0673,0.0660,7.879,4,4
8.710,3.9541,-0.0755,0.0473,8.300,4,4
8.817,3.9248,-0.0752,0.0694,14.218,4,4
8.913,3.9361,-0.0974,0.0641,11.461,4,4
9.015,3.8769,-0.0960,0.0584,13.666,4,4
9.113,3.8810,-0.0999,0.0615,11.876,4,4
9.214,3.8896,-0.0972,0.0538,12.462,4,4
9.315,3.8810,-0.1103,0.0170,14.019,4,4
9.416,3.8699,-0.0793,0.0323,13.098,4,4
9.511,3.8754,-0.1026,0.0486,9.897,4,4
9.612,3.8724,-0.0770,0.0144,11.192,4,4
9.712,3.8727,-0.0733,0.0424,7.012,4,4
9.812,3.8738,-0.0902,0.0233,10.799,4,4
9.911,3.8859,-0.0881,0.0488,9.535,4,4
10.010,3.8880,-0.0831,0.0519,9.284,4,4
10.110,3.9163,-0.0672,0.0628,9.459,4,4
10.211,3.9421,-0.0491,0.0595,9.770,4,4
10.318,3.9460,-0.0565,0.0554,15.364,4,4
10.415,3.9560,-0.0938,0.0728,13.341,4,4
10.514,3.9239,-0.0596,0.0871,12.421,4,4
10.616,3.9364,-0.0782,0.0515,13.791,4,4
10.715,3.9443,-0.0576,0.0508,12.884,4,4
10.812,3.9552,-0.0685,0.0619,9.632,4,4
10.919,3.9438,-0.0809,0.0607,15.795,4,4
11.011,3.9229,-0.0481,0.0494,10.277,4,4
11.112,3.9674,-0.0511,0.0547,10.729,4,4
11.217,3.9933,-0.0497,0.0563,13.998,4,4
11.313,3.9733,-0.0261,0.0572,12.049,4,4
11.412,3.9805,-0.0244,0.0816,10.298,4,4
11.511,3.9884,-0.0362,0.0874,9.115,4,4
11.619,3.9945,-0.0497,0.0911,12.658,4,4
11.714,3.9576,-0.0351,0.0725,12.510,4,4
11.812,3.9671,-0.0327,0.0919,9.993,4,4
11.914,3.9359,-0.0381,0.1062,11.238,4,4
12.018,3.9370,-0.0393,0.0992,16.550,4,4
12.114,3.9203,-0.0258,0.1065,12.385,4,4
12.211,3.9700,-0.0412,0.1236,10.081,4,4
12.319,3.9583,-0.0125,0.1142,18.543,4,4
12.411,3.9313,-0.0146,0.1440,9.863,4,4
12.513,3.9500,-0.0078,0.1325,10.822,4,4
12.610,3.9103,0.0024,0.1384,9.099,4,4
