t_sec,x,y,z,solve_ms,n_zero_weights
3.405,2.0091,0.0122,-0.0082,3.609,0
3.505,2.0032,0.0058,0.0050,3.780,0
3.606,1.9791,-0.0075,-0.0135,3.404,0
3.706,1.9650,-0.0181,-0.0040,4.803,0
3.804,2.0034,-0.0142,-0.0088,3.117,0
3.905,2.0044,-0.0006,-0.0101,3.563,0
4.006,2.0106,0.0022,0.0019,3.817,0
4.103,1.9990,-0.0094,0.0027,2.570,0
4.203,1.9852,0.0096,0.0083,1.869,0
4.305,1.9468,0.0187,0.0122,3.757,0
4.406,1.9765,0.0037,0.0068,4.576,0
4.505,1.9547,0.0097,0.0107,3.267,0
4.604,1.9940,-0.0003,0.0005,2.372,0
4.703,1.9435,-0.0145,0.0028,2.415,0
4.802,1.9757,-0.0304,-0.0146,1.720,0
4.905,1.9672,-0.0081,-0.0134,3.896,0
5.004,1.9683,-0.0286,-0.0221,2.802,0
5.106,1.9765,-0.0284,-0.0095,4.209,0
5.206,1.9628,-0.0124,0.0224,3.436,0
5.304,1.9785,-0.0110,0.0005,2.004,0
5.404,1.9913,-0.0541,-0.0129,2.594,0
5.504,2.0129,0.0100,-0.0186,2.776,0
5.604,2.0217,0.0168,-0.0148,3.141,0
5.703,2.0052,0.0200,-0.0160,2.485,0
5.805,2.0023,0.0009,0.0077,3.866,0
5.917,1.9754,-0.0064,-0.0197,10.434,0
6.005,1.9900,-0.0255,0.0047,3.885,0
6.106,2.0014,0.0101,0.0043,4.263,0
6.205,2.0332,0.0058,-0.0043,3.538,0
6.303,2.0255,0.0095,0.0078,2.634,0
6.403,2.0295,0.0263,0.0351,2.362,0
6.504,2.0274,-0.0030,0.0124,2.728,0
6.604,1.9873,0.0355,0.0064,2.456,0
6.703,2.0278,0.0141,-0.0040,1.809,0
6.803,1.9867,0.0097,-0.0026,2.399,0
6.905,2.0289,0.0187,-0.0258,3.665,0
7.004,1.9950,0.0018,-0.0179,3.167,0
7.103,2.0027,-0.0326,-0.0215,2.494,0
7.205,1.9997,-0.0230,-0.0146,3.598,0
7.304,1.9618,-0.0187,-0.0162,2.974,0
7.404,2.0171,0.0016,0.0033,3.002,0
7.505,2.0289,-0.0008,-0.0215,3.885,0
7.605,2.0116,0.0160,-0.0085,3.574,0
7.704,2.0220,-0.0195,-0.0018,2.763,0
7.804,2.0063,-0.0007,0.0002,3.661,0
7.905,2.0003,0.0141,0.0270,3.879,0
8.006,1.9680,-0.0174,0.0186,4.689,0
8.104,1.9664,0.0236,-0.0065,3.606,0
8.203,1.9997,0.0187,0.0103,2.292,0
8.304,2.0007,0.0131,0.0056,2.640,0
8.405,2.0112,0.0305,-0.0070,3.420,0
8.505,2.0350,0.0222,-0.0335,2.367,0
8.605,2.0246,0.0123,-0.0258,3.993,0
8.704,1.9971,0.0197,-0.0286,3.433,0
8.804,1.9782,-0.0252,-0.0065,2.898,0
8.905,1.9795,-0.0054,-0.0082,3.803,0
9.006,1.9956,-0.0042,0.0003,3.973,0
9.105,1.9871,0.0199,-0.0282,4.325,0
9.203,1.9494,0.0010,-0.0224,2.153,0
9.303,1.9880,-0.0002,-0.0381,2.562,0
9.402,1.9658,0.0250,-0.0168,1.689,0
9.504,1.9699,0.0001,-0.0239,2.867,0
9.605,1.9444,-0.0032,-0.0244,3.490,0
9.706,1.9598,-0.0020,-0.0190,4.714,0
9.807,1.9744,-0.0155,-0.0131,4.296,0
9.903,1.9591,-0.0275,-0.0318,2.455,0
10.004,1.9435,0.0036,-0.0818,3.231,0
10.104,1.9677,-0.0083,-0.0963,2.371,0
10.204,1.9364,0.0101,-0.0955,2.738,0
10.305,2.0021,0.0160,-0.1019,3.377,0
10.405,1.9859,0.0758,-0.1111,2.320,0
10.504,1.9954,0.0515,-0.1338,3.006,0
10.604,2.0266,0.0547,-0.1382,3.209,0
10.705,2.0047,0.0551,-0.1164,2.488,0
10.805,2.0053,0.0483,-0.1148,3.735,0
10.906,2.0116,0.0699,-0.1157,2.905,0
11.005,1.9805,0.0562,-0.1139,2.348,0
11.104,1.9604,0.0870,-0.1115,3.406,0
