t_sec,x,y,z,solve_ms
4.105,1.9880,-0.0280,-0.0035,4.282
4.203,2.0032,0.0192,0.0158,1.742
4.304,1.9924,0.0126,0.0197,2.067
4.403,1.9999,-0.0098,0.0087,1.679
4.505,1.9898,0.0136,0.0004,1.425
4.605,1.9850,-0.0152,-0.0116,1.707
4.703,1.9956,0.0009,0.0201,1.454
4.804,1.9484,-0.0127,0.0117,1.945
4.909,1.9925,0.0189,-0.0075,1.266
5.003,1.9533,-0.0094,0.0207,1.615
5.103,2.0326,0.0287,-0.0041,2.165
5.202,2.0334,0.0216,-0.0158,1.200
5.302,1.9962,0.0232,-0.0126,1.553
5.405,1.9717,0.0058,0.0161,1.469
5.503,1.9569,0.0243,0.0061,1.210
5.603,1.9753,0.0032,-0.0075,1.920
5.703,1.9769,-0.0009,0.0092,1.485
5.804,1.9776,0.0174,-0.0015,2.057
5.903,1.9933,-0.0308,-0.0025,1.632
6.004,2.0257,-0.0377,-0.0048,1.659
6.103,1.9854,-0.0385,0.0014,1.535
6.202,1.9774,-0.0275,0.0111,1.420
6.303,2.0424,0.0527,0.0086,1.846
6.408,2.0300,-0.0002,0.0164,1.842
6.503,1.9976,0.0078,-0.0099,1.508
6.603,2.0220,0.0321,0.0127,1.393
6.705,2.0025,-0.0044,0.0095,2.163
6.803,2.0015,0.0195,0.0130,1.724
6.908,2.0272,-0.0013,-0.0008,5.964
7.004,2.0265,-0.0042,0.0106,2.093
7.102,2.0205,0.0203,-0.0031,1.330
7.206,2.0360,0.0157,0.0063,2.562
7.304,1.9744,0.0213,0.0189,1.539
7.403,2.0150,0.0312,0.0074,2.476
7.503,2.0104,0.0093,-0.0102,1.363
7.606,1.9873,0.0007,0.0009,3.717
7.702,2.0381,0.0071,0.0127,1.408
7.803,1.9773,-0.0167,0.0357,1.680
7.903,1.9761,-0.0104,0.0029,1.508
8.004,2.0067,0.0070,-0.0008,2.265
8.103,2.0346,0.0205,-0.0000,1.664
8.203,2.0260,-0.0154,0.0148,1.692
8.303,2.0310,0.0099,0.0062,1.512
8.403,2.0345,-0.0362,0.0175,1.510
8.504,2.0253,-0.0229,0.0063,1.738
8.607,2.0126,0.0171,0.0099,1.980
8.703,2.0139,-0.0236,-0.0082,1.733
8.802,1.9852,-0.0051,-0.0039,1.373
8.906,2.0501,0.0077,0.0007,1.727
9.004,2.0718,0.0222,-0.0038,1.701
9.103,2.0492,-0.0146,-0.0092,2.034
9.202,2.0663,0.0135,0.0079,1.298
9.304,2.0518,0.0400,-0.0060,2.136
9.404,2.0342,0.0008,0.0273,1.916
9.508,2.0599,0.0364,0.0313,4.044
9.603,2.0355,-0.0085,0.0161,1.813
9.704,2.0748,-0.0038,0.0234,1.975
9.804,2.0744,0.0243,0.0174,1.298
9.906,2.0786,0.0531,0.0174,3.242
10.008,2.1146,0.0787,0.0168,5.265
10.104,2.0697,0.0425,0.0355,2.124
10.202,2.1174,0.0331,0.0326,1.472
10.303,2.0988,0.0244,0.0137,1.671
10.404,2.0824,-0.0066,0.0303,1.588
10.503,2.0938,-0.0108,0.0294,1.747
10.615,2.1194,0.0148,0.0312,12.986
10.704,2.1306,0.0047,0.0137,1.483
10.806,2.1340,-0.0381,0.0269,2.298
10.905,2.1682,-0.0145,0.0408,3.845
11.003,2.1223,-0.0105,0.0254,1.999
11.103,2.1576,-0.0061,0.0224,2.193
11.203,2.1485,-0.0001,0.0211,1.904
11.304,2.1598,-0.0101,0.0331,1.817
11.404,2.1296,-0.0070,0.0538,1.931
11.503,2.1966,-0.0292,0.0317,1.719
11.604,2.1552,-0.0296,0.0213,2.114
11.703,2.2080,-0.0083,0.0048,1.274
11.803,2.1833,-0.0265,-0.0071,1.439
11.903,2.1774,-0.0435,-0.0220,2.029
12.002,2.1331,-0.0366,-0.0377,1.434
12.104,2.1425,-0.0514,-0.0402,1.856
12.204,2.1185,-0.0565,-0.0513,2.706
12.304,2.1090,-0.0851,-0.0570,1.957
12.410,2.0343,-0.0729,-0.0679,7.005
