t_sec,x,y,z,solve_ms,n_zero_weights
3.006,-0.0012,-0.0061,0.0065,4.455,0
3.106,0.0759,0.0315,-0.0183,4.019,0
3.204,-0.0368,0.0082,0.0021,2.865,0
3.307,-0.0369,0.0200,-0.0271,4.923,0
3.407,-0.0249,0.0075,0.0130,2.951,0
3.504,0.0087,0.0337,-0.0186,2.848,0
3.606,0.0408,0.0093,-0.0112,3.782,0
3.707,0.0059,0.0101,-0.0269,4.383,0
3.805,0.0113,0.0289,-0.0461,3.355,0
3.904,0.0750,0.0663,-0.0301,2.903,0
4.006,-0.0010,0.0297,-0.0421,3.782,0
4.108,0.0112,0.0420,-0.0467,4.246,0
4.208,-0.0187,0.0166,-0.0332,5.833,0
4.304,0.0163,0.0205,-0.0568,3.148,0
4.408,0.0600,0.0195,-0.0291,5.035,0
4.508,-0.0285,-0.0176,-0.0465,2.999,0
4.609,-0.0217,-0.0146,-0.0321,6.123,0
4.704,-0.0351,-0.0125,-0.0332,2.833,0
4.806,-0.0420,-0.0069,-0.0479,2.629,0
4.911,-0.0596,-0.0381,-0.0573,10.119,0
5.012,-0.0443,-0.0257,-0.0721,8.512,0
5.105,-0.0412,-0.0243,-0.0685,2.693,0
5.209,-0.0705,-0.0522,-0.0567,5.232,0
5.324,-0.0266,-0.0362,-0.0422,8.892,0
5.405,-0.0368,-0.0447,-0.0637,3.169,0
5.506,-0.0492,-0.0295,-0.0643,4.351,0
5.607,-0.0745,-0.0311,-0.0799,4.592,0
5.707,-0.0497,-0.0133,-0.0738,4.011,0
5.806,-0.0406,-0.0109,-0.0614,4.660,0
5.908,0.0128,-0.0177,-0.0762,4.953,0
6.007,-0.0209,-0.0221,-0.0852,5.136,0
6.106,-0.0566,-0.0328,-0.0700,4.724,0
6.205,-0.1042,-0.0406,-0.0727,3.212,0
6.305,-0.1037,-0.0616,-0.0410,3.723,0
6.409,-0.0783,-0.0061,-0.0570,7.493,0
6.508,-0.0949,-0.0192,-0.0488,4.444,0
6.605,-0.0555,-0.0099,-0.0406,3.371,0
6.705,-0.0727,-0.0023,-0.0637,4.244,0
6.805,-0.0625,-0.0190,-0.0831,2.993,0
6.905,-0.0514,-0.0165,-0.0387,3.876,0
7.014,-0.0710,-0.0229,-0.0447,6.645,0
7.108,-0.0741,-0.0287,-0.0371,6.271,0
7.205,-0.0520,-0.0150,-0.0384,3.029,0
7.306,-0.0918,-0.0204,0.0001,3.816,0
7.405,-0.0397,-0.0190,-0.0338,3.476,0
7.506,-0.0359,-0.0258,-0.0350,3.871,0
7.605,-0.0553,-0.0439,-0.0548,3.321,0
7.705,-0.0561,-0.0686,-0.0396,3.819,0
