t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.603,-0.0250,0.0028,0.0025,2.004,4,0,0.029703
0.701,-0.0062,0.0086,-0.0053,0.426,4,0,0.015001
0.801,0.0074,0.0090,0.0036,0.309,4,0,0.010133
0.902,-0.0030,0.0044,0.0050,0.623,4,0,0.007741
1.001,-0.0057,0.0016,0.0071,0.559,4,0,0.006341
1.101,0.0023,0.0035,0.0100,0.879,4,0,0.005437
1.201,-0.0002,0.0022,0.0093,0.603,4,0,0.004816
1.302,-0.0000,0.0013,0.0105,0.646,4,0,0.004371
1.401,0.0017,0.0006,0.0099,0.548,4,0,0.004042
1.501,-0.0029,-0.0008,0.0097,0.450,4,0,0.003793
1.602,-0.0015,-0.0004,0.0047,0.703,4,0,0.003601
1.702,-0.0035,-0.0018,0.0024,0.762,4,0,0.003452
1.801,-0.0006,0.0004,0.0027,0.424,4,0,0.003335
1.901,-0.0009,-0.0004,0.0048,0.508,4,0,0.003242
2.002,-0.0033,-0.0009,0.0067,0.838,4,0,0.003168
2.102,-0.0051,-0.0009,0.0076,0.551,4,0,0.003109
2.201,-0.0014,0.0005,0.0047,0.497,4,0,0.003061
2.302,-0.0000,0.0009,0.0045,1.180,4,0,0.003022
2.401,-0.0026,-0.0006,0.0066,0.473,4,0,0.002991
2.501,-0.0013,0.0006,0.0049,0.453,4,0,0.002966
2.601,-0.0036,0.0000,0.0041,0.425,4,0,0.002945
2.702,-0.0029,0.0004,0.0041,0.615,4,0,0.002928
2.801,-0.0032,0.0006,0.0042,0.442,4,0,0.002915
2.902,-0.0026,-0.0002,0.0016,0.473,4,0,0.002904
3.001,0.0002,0.0015,0.0026,0.328,4,0,0.002895
3.102,0.0020,0.0009,0.0029,0.696,4,0,0.002887
3.202,0.0038,0.0002,0.0008,0.563,4,0,0.002881
3.302,0.0063,0.0003,0.0015,0.960,4,0,0.002876
3.402,0.0084,0.0003,0.0039,0.707,4,0,0.002872
3.501,0.0079,-0.0006,0.0040,0.515,4,0,0.002869
3.601,0.0044,-0.0015,0.0048,0.449,4,0,0.002866
3.702,0.0045,-0.0022,0.0044,0.622,4,0,0.002864
3.802,0.0038,-0.0035,0.0047,1.000,4,0,0.002862
3.902,0.0084,-0.0015,0.0053,0.629,4,0,0.002860
4.001,0.0063,-0.0031,0.0067,0.422,4,0,0.002859
4.101,0.0079,-0.0035,0.0048,0.576,4,0,0.002858
4.201,0.0051,-0.0040,0.0046,0.471,4,0,0.002857
4.303,0.0081,-0.0024,0.0058,0.595,4,0,0.002857
4.402,0.0057,-0.0030,0.0034,0.586,4,0,0.002856
4.502,0.0059,-0.0029,0.0039,0.732,4,0,0.002856
4.601,0.0071,-0.0032,0.0030,0.419,4,0,0.002855
4.702,0.0090,-0.0034,0.0020,0.450,4,0,0.002855
4.803,0.0090,-0.0021,0.0036,0.521,4,0,0.002855
4.902,0.0090,-0.0013,0.0028,0.811,4,0,0.002855
5.001,0.0073,-0.0020,0.0044,0.459,4,0,0.002854
5.101,0.0050,-0.0028,0.0052,0.582,4,0,0.002854
5.201,0.0055,-0.0029,0.0060,0.520,4,0,0.002854
5.303,0.0067,-0.0033,0.0056,0.626,4,0,0.002854
5.401,0.0062,-0.0026,0.0054,0.595,4,0,0.002854
5.502,0.0058,-0.0027,0.0053,0.549,4,0,0.002854
5.602,0.0025,-0.0031,0.0032,0.561,4,0,0.002854
5.701,0.0021,-0.0030,0.0044,0.463,4,0,0.002854
5.801,0.0051,-0.0029,0.0036,0.562,4,0,0.002854
