t_sec,x,y,z,solve_ms
0.207,-0.0237,-0.0066,0.0417,5.896
0.303,-0.0246,0.0056,0.0059,1.650
0.403,0.0213,0.0075,-0.0024,1.876
0.503,0.0090,0.0022,-0.0203,1.914
0.607,0.0626,0.0149,-0.0313,5.282
0.704,-0.0411,-0.0109,-0.0086,2.999
0.802,-0.0209,-0.0148,-0.0063,1.266
0.907,0.0052,0.0088,0.0023,4.586
1.004,-0.0136,-0.0146,-0.0235,3.021
1.102,0.0002,-0.0226,-0.0104,1.453
1.203,-0.0272,-0.0244,0.0082,1.925
1.303,-0.0283,-0.0183,-0.0212,1.708
1.404,0.0383,0.0067,-0.0074,2.480
1.504,-0.0302,-0.0085,-0.0123,3.026
1.603,-0.0234,0.0052,0.0077,1.715
1.703,-0.0294,-0.0253,0.0059,2.414
1.803,-0.0332,0.0013,0.0105,1.720
1.902,0.0241,0.0039,0.0284,1.742
2.003,0.0221,0.0119,-0.0085,2.286
2.102,-0.0129,-0.0222,0.0110,1.687
2.203,-0.0163,-0.0010,0.0336,1.853
2.302,-0.0360,-0.0152,0.0119,1.301
2.402,-0.0243,-0.0089,-0.0136,1.459
2.502,-0.0089,-0.0077,0.0054,1.487
2.603,0.0147,0.0081,0.0129,2.210
2.704,-0.0120,-0.0068,-0.0062,1.967
2.804,0.0192,0.0367,0.0013,3.027
2.903,0.0215,0.0304,0.0232,1.684
3.003,0.0504,0.0488,0.0011,1.767
3.102,0.0025,0.0437,0.0376,1.268
3.203,0.0529,0.0494,0.0244,1.329
3.304,-0.0339,0.0337,0.0725,2.539
3.403,0.0161,0.0175,0.0746,1.662
3.503,-0.0141,0.0060,0.0966,1.814
3.603,-0.0092,0.0249,0.0831,1.798
3.702,0.0384,0.0238,0.0989,1.252
3.803,0.0257,0.0315,0.1415,1.645
3.903,0.0198,0.0347,0.1492,1.217
4.002,0.0072,0.0497,0.1444,1.183
4.102,0.0154,0.0218,0.1378,1.052
4.202,0.0212,0.0545,0.1507,1.319
4.303,-0.0164,0.0365,0.1528,1.371
4.402,-0.0044,0.0442,0.1368,1.376
4.503,0.0021,0.0484,0.1446,1.069
4.606,-0.0071,0.0450,0.1426,2.093
4.703,-0.0302,0.0191,0.1458,1.734
4.802,-0.0357,0.0334,0.1476,1.381
4.903,-0.0684,0.0430,0.1402,2.184
5.002,-0.0582,0.0461,0.1557,1.159
5.103,-0.0469,0.0393,0.1494,1.630
5.202,-0.0608,0.0618,0.1598,1.112
5.303,-0.0579,0.0426,0.1705,1.615
5.402,-0.0483,0.0616,0.1894,1.646
5.504,-0.1145,0.0448,0.1975,1.675
5.603,-0.0888,0.0666,0.1740,1.480
5.703,-0.0785,0.0726,0.1861,1.472
5.803,-0.0306,0.0777,0.1628,1.657
5.904,-0.0395,0.0650,0.1830,1.533
6.003,-0.0367,0.0818,0.1826,1.709
6.103,-0.0586,0.0902,0.1624,1.772
6.202,-0.0837,0.0989,0.1486,1.186
6.302,-0.0354,0.1093,0.1677,1.273
6.402,-0.0558,0.0833,0.1832,1.539
6.503,0.0038,0.1349,0.1459,1.955
6.603,-0.0026,0.1147,0.1660,2.152
6.702,-0.0350,0.1369,0.1585,1.357
6.803,-0.0710,0.1234,0.1337,2.401
6.902,-0.0134,0.1382,0.1173,1.311
7.003,-0.0441,0.1198,0.1193,1.937
7.103,-0.0484,0.1039,0.1197,2.013
7.203,-0.0669,0.0830,0.0975,2.310
7.302,-0.0836,0.0766,0.0746,1.255
7.403,-0.0191,0.0889,0.0735,1.911
7.502,-0.0477,0.0801,0.0849,1.022
7.602,-0.0987,0.0853,0.1027,1.233
7.702,-0.0840,0.0990,0.0881,1.661
7.802,-0.0842,0.1122,0.0751,1.603
7.902,-0.1035,0.0879,0.0722,1.186
8.002,-0.1047,0.0973,0.0349,1.272
8.103,-0.0833,0.1113,0.0565,1.661
8.205,-0.1005,0.1152,0.0474,3.164
8.303,-0.1117,0.1122,0.0497,1.902
8.402,-0.0956,0.0884,0.0461,1.073
8.502,-0.0814,0.0790,0.0493,1.273
8.606,-0.0732,0.0979,0.0424,1.656
8.702,-0.0227,0.1181,0.0543,1.225
8.804,-0.0493,0.0877,0.0388,1.683
8.903,-0.0658,0.1025,0.0114,1.509
9.002,-0.0443,0.1026,0.0064,1.476
9.103,-0.0051,0.0880,0.0141,1.667
9.203,-0.0237,0.0762,0.0182,1.298
9.302,-0.0706,0.0939,-0.0079,1.024
9.402,-0.0340,0.0854,0.0259,1.392
9.503,-0.0014,0.0773,0.0361,1.674
9.602,-0.0290,0.0569,0.0337,1.182
9.702,-0.0174,0.0551,0.0224,1.304
9.802,-0.0218,0.0266,0.0201,1.083
9.902,-0.0368,0.0167,0.0234,1.277
10.002,-0.0598,0.0205,0.0300,1.088
10.102,-0.0628,0.0021,0.0475,1.515
10.203,-0.0785,0.0057,0.0191,1.322
10.303,-0.0722,0.0105,0.0265,1.773
10.403,-0.0886,-0.0047,0.0351,1.658
10.502,-0.0387,0.0087,0.0221,1.324
10.607,-0.0221,0.0263,0.0751,1.995
10.703,-0.0452,0.0174,0.0348,2.382
10.804,-0.0167,0.0170,0.0425,2.304
10.909,-0.0288,0.0138,0.0189,4.497
11.007,0.0159,0.0345,0.0378,3.671
11.103,-0.0008,0.0571,0.0336,1.716
11.207,0.0020,0.0521,0.0243,5.143
11.304,0.0817,0.0851,0.0116,2.229
11.402,0.0348,0.0587,-0.0003,1.311
11.502,0.0689,0.0569,0.0063,1.444
11.606,0.0285,0.0525,-0.0025,3.639
11.702,0.0183,0.0336,-0.0172,1.282
11.803,0.0195,0.0380,-0.0240,1.834
11.903,0.0241,0.0228,-0.0084,1.629
12.007,0.0832,0.0455,-0.0318,5.133
12.102,0.0453,0.0511,-0.0041,1.076
12.205,-0.0122,0.0178,-0.0108,2.284
12.304,-0.0070,0.0375,-0.0275,2.259
12.402,-0.0039,0.0461,-0.0175,1.621
12.502,-0.0159,0.0434,-0.0308,1.460
12.603,-0.0597,0.0279,0.0039,2.030
12.702,-0.0919,0.0210,-0.0378,1.521
12.808,-0.0811,0.0212,-0.0230,3.700
12.902,-0.1146,0.0387,-0.0098,1.363
13.002,-0.0764,0.0545,-0.0149,1.289
13.103,-0.0875,0.0177,-0.0011,1.904
13.203,-0.0968,0.0041,0.0061,1.171
13.304,-0.0754,0.0002,-0.0110,1.406
13.404,-0.0808,-0.0241,-0.0099,2.556
13.504,-0.0828,-0.0072,-0.0056,1.873
13.602,-0.0828,-0.0222,0.0251,1.153
13.703,-0.0962,-0.0058,-0.0288,1.775
13.803,-0.0285,-0.0010,-0.0303,1.602
13.904,-0.0048,0.0064,-0.0617,2.385
14.002,-0.0447,-0.0215,-0.0237,1.282
14.104,-0.0203,-0.0183,-0.0268,2.931
14.203,-0.0360,0.0021,-0.0334,1.735
14.302,-0.0402,-0.0171,-0.0436,1.265
14.402,-0.0129,-0.0198,-0.0332,1.337
14.502,0.0493,0.0111,-0.0359,1.540
14.609,-0.0702,-0.0175,-0.0228,6.510
14.704,-0.0373,-0.0089,-0.0500,2.430
14.802,-0.0098,-0.0218,-0.0701,1.462
14.903,-0.0452,-0.0196,-0.0175,1.303
15.005,0.0357,-0.0068,-0.0386,2.560
15.104,0.0261,-0.0096,-0.0510,1.476
15.203,0.0061,-0.0089,-0.0640,1.872
15.304,0.0025,-0.0119,-0.0667,2.176
15.402,0.0278,0.0024,-0.0589,1.441
15.503,-0.0137,-0.0148,-0.0545,1.753
15.603,0.0109,-0.0090,-0.0990,1.616
15.702,0.0438,0.0132,-0.0712,1.263
15.802,0.0750,0.0387,-0.1154,1.425
15.904,-0.0208,0.0143,-0.0850,1.653
16.004,0.0017,0.0341,-0.1151,2.186
16.105,0.0598,0.0489,-0.0897,1.740
16.203,0.0350,0.0310,-0.0890,1.627
16.303,0.0086,0.0192,-0.0808,1.224
16.407,0.0157,0.0201,-0.0629,1.682
16.504,0.0984,0.0122,-0.0660,2.882
16.603,0.0619,-0.0041,-0.0663,2.362
16.704,0.0410,-0.0185,-0.1064,2.462
16.803,0.0961,0.0003,-0.0547,1.927
16.903,0.1121,-0.0121,-0.0542,1.146
17.003,0.1118,-0.0239,-0.0354,1.720
17.105,0.1389,-0.0267,-0.0316,3.196
17.202,0.1384,-0.0275,-0.0669,1.161
17.302,0.1284,-0.0511,-0.0592,1.394
17.403,0.1778,-0.0296,-0.0574,1.704
17.503,0.2221,-0.0268,-0.0640,1.345
17.603,0.2201,-0.0264,-0.0732,2.103
17.703,0.2021,-0.0430,-0.0688,1.471
17.803,0.2447,-0.0467,-0.0748,1.638
17.902,0.2673,-0.0373,-0.0910,1.450
18.005,0.2517,-0.0360,-0.0931,1.912
18.102,0.2678,-0.0145,-0.0768,1.416
18.203,0.2234,-0.0335,-0.0805,1.805
18.302,0.2067,-0.0259,-0.1013,1.521
