t_sec,x,y,z,solve_ms,n_zero_weights
3.109,4.0035,0.0071,0.0205,5.572,0
3.206,4.0128,0.0049,0.0059,3.964,0
3.308,3.9693,0.0253,0.0300,5.510,0
3.407,3.9907,0.0094,-0.0065,5.026,0
3.507,3.9600,0.0045,0.0138,3.191,0
3.606,3.9775,-0.0159,0.0001,2.623,0
3.707,3.9337,0.0165,-0.0180,3.209,0
3.804,3.9847,-0.0190,-0.0087,2.691,0
3.906,3.9811,-0.0204,-0.0109,3.599,0
4.008,3.9856,-0.0260,-0.0091,5.052,0
4.111,3.9610,0.0018,-0.0254,7.868,0
4.206,4.0190,0.0537,-0.0207,4.169,0
4.309,3.9645,0.0423,0.0038,6.423,0
4.408,4.0552,0.0083,0.0008,4.962,0
4.506,4.0097,0.0211,0.0172,3.888,0
4.608,3.9694,0.0401,-0.0050,5.843,0
4.704,4.0029,-0.0094,-0.0090,2.704,0
4.808,4.0082,0.0234,-0.0047,6.517,0
4.910,3.9806,-0.0108,0.0056,2.826,0
5.008,3.9613,-0.0194,0.0106,5.246,0
5.106,3.9830,0.0227,0.0015,4.794,0
5.207,3.9871,-0.0101,0.0048,2.665,0
5.304,4.0142,-0.0401,0.0216,3.170,0
5.404,4.0197,-0.0317,0.0209,2.860,0
5.507,3.9985,0.0028,-0.0032,4.141,0
5.605,3.9707,-0.0049,0.0026,3.164,0
5.707,3.9783,0.0072,0.0096,4.207,0
5.818,3.9564,-0.0096,-0.0007,13.985,0
5.910,3.9936,0.0203,-0.0039,4.168,0
6.005,3.9977,0.0280,0.0094,3.380,0
6.107,4.0130,0.0249,-0.0190,3.689,0
6.205,4.0007,0.0404,-0.0297,4.134,0
6.306,4.0036,0.0084,-0.0212,4.789,0
6.405,4.0182,0.0234,0.0201,3.486,0
6.516,3.9928,-0.0020,0.0250,8.421,0
6.605,4.0117,0.0157,0.0276,2.543,0
6.705,4.0473,0.0047,-0.0231,3.633,0
6.805,4.0255,0.0333,-0.0128,3.153,0
6.908,4.0083,0.0131,-0.0293,6.432,0
7.015,4.0486,0.0060,-0.0293,5.595,0
7.106,4.0389,0.0123,-0.0174,3.418,0
7.212,4.0019,-0.0001,-0.0287,3.629,0
7.310,4.0445,-0.0364,-0.0072,7.647,0
7.406,3.9605,0.0013,0.0261,3.797,0
7.504,3.9992,-0.0240,0.0243,2.725,0
7.605,3.9845,-0.0622,0.0061,3.225,0
7.705,3.9684,-0.0508,0.0174,3.352,0
7.805,3.9611,-0.0217,0.0036,4.074,0
7.907,3.9677,-0.0293,-0.0039,5.219,0
8.006,3.9770,-0.0814,-0.0020,3.757,0
8.107,3.9499,-0.0409,0.0040,4.517,0
8.207,4.0111,-0.0437,0.0121,5.073,0
8.307,3.9972,-0.0262,-0.0143,5.884,0
8.404,3.9928,-0.0043,0.0035,3.088,0
8.505,3.9951,-0.0305,0.0114,3.354,0
8.604,3.9958,-0.0434,0.0094,2.355,0
8.707,3.9935,-0.0438,-0.0015,4.247,0
8.806,3.9849,0.0003,0.0209,4.105,0
8.904,3.9828,-0.0335,0.0074,3.011,0
9.005,3.9922,-0.0049,-0.0028,3.458,0
9.106,3.9321,-0.0166,0.0275,4.368,0
9.206,3.9365,-0.0187,0.0055,3.596,0
9.322,3.9417,-0.0117,0.0224,16.034,0
9.405,3.9044,-0.0087,0.0065,3.684,0
9.505,3.9256,-0.0035,0.0042,3.629,0
9.607,3.9317,-0.0114,-0.0073,5.008,0
