t_sec,x,y,z,solve_ms,n_zero_weights
0.305,0.0336,0.0026,-0.0074,3.630,0
0.408,0.0109,0.0047,0.0081,3.036,0
0.504,-0.0150,-0.0011,0.0004,2.540,0
0.604,0.0394,0.0154,-0.0003,3.019,0
0.704,-0.0010,0.0016,-0.0090,2.910,0
0.805,0.0051,-0.0034,0.0165,4.073,0
0.903,0.0365,0.0150,-0.0019,2.257,0
1.006,0.0136,-0.0008,0.0028,3.801,0
1.108,-0.0178,-0.0035,0.0091,6.301,0
1.204,-0.0087,0.0012,-0.0244,2.852,0
1.304,0.0141,0.0207,-0.0151,3.250,0
1.405,-0.0306,-0.0135,-0.0035,3.851,0
1.505,0.0056,0.0026,-0.0234,3.121,0
1.606,-0.0241,0.0014,-0.0050,3.097,0
1.704,-0.0172,0.0096,-0.0032,3.281,0
1.802,-0.0107,-0.0088,0.0148,1.687,0
1.906,0.0265,0.0047,0.0035,5.323,0
2.004,0.0391,0.0122,-0.0007,3.166,0
2.103,0.0344,0.0051,-0.0261,2.500,0
2.204,-0.0047,-0.0075,0.0181,3.289,0
2.304,-0.0537,-0.0137,0.0202,3.365,0
2.406,-0.0267,-0.0021,-0.0173,4.014,0
2.504,0.0015,0.0166,-0.0034,2.910,0
2.605,0.0002,0.0092,-0.0205,3.010,0
2.707,-0.0336,-0.0083,0.0089,4.247,0
2.806,0.0165,0.0018,0.0021,3.748,0
2.904,0.0125,0.0073,0.0128,3.039,0
3.254,-0.0086,0.0065,0.0028,3.045,0
3.257,-0.0086,0.0065,0.0028,2.693,0
3.303,-0.0272,0.0222,0.0361,2.662,0
3.408,-0.0406,0.0226,0.0345,4.816,0
3.505,-0.0396,0.0243,0.0272,3.757,0
3.604,-0.0258,0.0186,0.0574,2.090,0
3.705,-0.0081,0.0509,0.0455,2.985,0
3.803,-0.0092,0.0125,0.0317,2.583,0
3.907,-0.0001,0.0154,0.0286,4.724,0
4.007,-0.0184,0.0068,0.0416,4.528,0
4.108,-0.0544,-0.0210,0.0739,4.511,0
4.205,-0.0581,-0.0356,0.0603,4.237,0
4.304,-0.0260,0.0232,0.0599,3.019,0
4.405,-0.0359,-0.0064,0.0469,3.082,0
4.505,0.0027,0.0093,0.0662,4.085,0
4.604,0.0098,0.0036,0.0578,3.601,0
4.706,-0.0031,-0.0073,0.0861,4.683,0
4.805,-0.0028,-0.0245,0.0255,3.653,0
4.905,-0.0468,-0.0095,0.0411,3.801,0
5.004,0.0145,-0.0019,0.0653,2.696,0
5.103,-0.0435,-0.0194,0.0594,2.494,0
5.205,-0.0054,-0.0353,0.0732,4.394,0
5.303,-0.0584,-0.0285,0.0577,2.545,0
5.404,-0.0800,-0.0752,0.0301,3.018,0
5.506,-0.0902,-0.0633,0.0182,4.225,0
5.603,-0.0412,-0.0501,-0.0040,2.336,0
5.706,-0.0397,-0.0418,0.0128,3.151,0
5.807,-0.0623,-0.0565,0.0152,3.537,0
5.904,-0.0174,-0.0457,0.0003,3.510,0
6.008,-0.0465,-0.0650,-0.0030,4.279,0
6.104,-0.0315,-0.0437,0.0039,2.732,0
6.204,0.0142,-0.0180,0.0035,2.618,0
6.307,-0.0132,-0.0060,0.0096,4.737,0
6.407,-0.0710,-0.0345,-0.0045,4.427,0
6.503,-0.0892,-0.0385,-0.0004,2.546,0
6.605,-0.0924,-0.0372,0.0226,2.159,0
6.704,-0.0870,-0.0362,-0.0253,3.084,0
6.803,-0.0800,-0.0458,0.0204,2.201,0
6.906,-0.1126,-0.0583,-0.0486,3.270,0
7.004,-0.1210,-0.0609,-0.0004,2.560,0
7.104,-0.1330,-0.0431,-0.0172,3.350,0
7.208,-0.1237,-0.0656,-0.0266,4.671,0
7.305,-0.0966,-0.0241,-0.0580,4.398,0
7.405,-0.1547,-0.0374,-0.0488,3.349,0
7.504,-0.1431,-0.0403,-0.0353,3.333,0
7.603,-0.0833,-0.0368,-0.0094,2.506,0
7.703,-0.0980,0.0073,0.0046,2.641,0
7.803,-0.0915,-0.0248,-0.0078,2.413,0
7.902,-0.0916,-0.0058,-0.0042,1.875,0
8.003,-0.0841,-0.0149,-0.0014,2.684,0
8.104,-0.0781,0.0075,0.0017,2.854,0
8.205,-0.0788,0.0047,0.0271,3.933,0
8.304,-0.0359,0.0245,0.0001,3.050,0
8.405,-0.0374,0.0483,-0.0110,3.424,0
8.503,-0.0362,0.0287,-0.0119,2.058,0
8.604,-0.0606,0.0483,-0.0334,3.327,0
8.703,-0.0127,0.0418,-0.0203,2.529,0
8.803,-0.0122,0.0402,-0.0211,2.437,0
8.903,-0.0027,0.0297,-0.0341,1.999,0
9.003,-0.0382,0.0326,-0.0240,2.000,0
9.104,-0.0268,0.0361,0.0012,1.791,0
9.204,-0.0252,0.0543,-0.0089,3.136,0
9.304,-0.0323,0.0573,-0.0351,2.146,0
9.403,-0.0307,0.0622,-0.0123,2.495,0
9.506,-0.0288,0.0735,-0.0153,3.742,0
9.603,-0.0381,0.0636,-0.0180,1.849,0
9.706,-0.0307,0.0537,-0.0428,3.450,0
9.803,0.0030,0.0496,-0.0144,2.918,0
9.906,0.0122,0.0393,-0.0410,4.736,0
10.006,-0.0274,0.0366,-0.0140,3.694,0
10.104,-0.0370,0.0775,-0.0058,3.296,0
10.206,-0.0277,0.0971,-0.0102,3.166,0
10.303,-0.0187,0.0680,0.0149,2.436,0
10.405,-0.0102,0.0779,0.0018,3.135,0
10.505,-0.0390,0.0699,0.0250,2.945,0
10.604,-0.0073,0.1124,0.0276,2.560,0
10.703,-0.0404,0.0899,0.0137,2.145,0
10.806,-0.0239,0.1245,0.0271,4.217,0
10.903,-0.0583,0.1172,-0.0063,2.183,0
11.007,-0.0193,0.1243,-0.0022,3.205,0
11.103,-0.0097,0.0987,-0.0119,2.066,0
11.205,-0.0175,0.1124,-0.0100,3.826,0
11.305,-0.0204,0.0991,-0.0232,3.375,0
11.405,-0.0245,0.1064,-0.0166,4.335,0
11.505,0.0109,0.1049,-0.0148,3.592,0
11.606,0.0037,0.1049,-0.0003,3.562,0
11.703,0.0272,0.1153,0.0120,2.278,0
11.804,0.0829,0.1245,-0.0142,3.420,0
11.907,0.0352,0.1497,0.0191,5.642,0
12.005,0.0150,0.1527,-0.0007,3.455,0
12.104,0.0620,0.1479,0.0302,3.140,0
12.207,0.0293,0.1577,0.0074,4.156,0
12.305,0.0128,0.1038,-0.0030,2.599,0
12.406,0.0466,0.1112,0.0068,3.237,0
12.505,0.0071,0.0772,0.0056,2.208,0
12.605,0.0357,0.1079,0.0094,4.151,0
12.706,0.0354,0.0918,0.0227,4.213,0
12.804,0.0120,0.0873,0.0123,2.158,0
12.903,0.0197,0.0544,-0.0081,2.461,0
13.005,0.0316,0.0598,0.0141,2.975,0
13.103,0.0744,0.0822,0.0107,2.644,0
13.205,0.0541,0.0679,-0.0077,3.407,0
13.305,0.0609,0.0837,0.0124,2.354,0
13.406,0.0099,0.0534,0.0395,4.367,0
13.504,0.0604,0.0498,0.0120,3.097,0
13.604,0.0858,0.0737,0.0028,2.746,0
13.703,0.1034,0.0727,0.0193,2.230,0
13.804,0.0700,0.0722,0.0209,3.104,0
13.903,0.0757,0.0744,0.0552,2.466,0
14.004,0.0695,0.0818,0.0589,3.235,0
14.106,0.0366,0.0692,0.0951,3.938,0
14.203,0.0560,0.0945,0.0559,2.594,0
14.303,0.0416,0.0998,0.0437,2.641,0
14.403,0.0616,0.0985,0.0763,2.045,0
14.508,0.0883,0.0965,0.0600,3.388,0
14.603,0.0433,0.1027,0.0660,2.411,0
14.704,0.0748,0.0993,0.0857,2.176,0
14.803,0.0338,0.0956,0.0322,2.200,0
14.903,0.0787,0.1234,0.0796,2.199,0
15.005,0.0432,0.1067,0.0493,4.234,0
15.104,0.1289,0.1197,0.0713,3.449,0
15.204,0.1201,0.1277,0.0637,2.504,0
15.304,0.1003,0.1293,0.0619,3.058,0
15.405,0.1292,0.1395,0.0576,3.209,0
15.504,0.1598,0.1478,0.0909,2.799,0
15.604,0.1413,0.1301,0.0542,2.822,0
15.704,0.1878,0.1340,0.0693,2.819,0
15.805,0.1949,0.1452,0.0711,3.630,0
15.904,0.1818,0.1392,0.0846,2.682,0
16.006,0.1977,0.1631,0.0482,3.205,0
16.115,0.1557,0.1447,0.0632,12.483,0
16.204,0.1671,0.1280,0.0410,3.055,0
16.307,0.1429,0.1249,0.0488,3.947,0
16.408,0.1703,0.1370,0.0550,3.331,0
16.504,0.1702,0.1100,0.0749,3.282,0
16.607,0.1677,0.1342,0.0519,4.105,0
16.703,0.1866,0.1646,0.1153,2.257,0
16.809,0.1822,0.1494,0.0984,7.933,0
16.904,0.1504,0.1392,0.1124,3.016,0
17.004,0.2058,0.1716,0.0792,3.351,0
17.104,0.2186,0.1590,0.0923,2.122,0
17.203,0.1977,0.1273,0.0735,2.556,0
17.311,0.1884,0.1360,0.1080,7.132,0
17.404,0.1755,0.0926,0.0729,3.200,0
17.506,0.1764,0.0660,0.0448,3.942,0
17.604,0.1404,0.0571,0.0189,2.581,0
17.707,0.1453,0.0632,0.0344,5.446,0
17.803,0.2317,0.0964,0.0088,2.117,0
17.906,0.1611,0.0811,0.0621,3.435,0
18.004,0.1713,0.0843,0.0551,2.558,0
18.104,0.1821,0.0605,0.0529,2.563,0
18.209,0.1697,0.0777,0.0360,7.361,0
18.303,0.1650,0.0723,0.0348,1.946,0
18.403,0.1938,0.0750,0.0290,2.317,0
18.503,0.1731,0.0652,0.0125,2.091,0
18.606,0.1426,0.0640,0.0223,4.710,0
18.705,0.1140,0.0682,0.0415,3.917,0
18.804,0.0861,0.0533,0.0286,3.615,0
18.905,0.1227,0.0408,0.0449,3.290,0
19.003,0.0957,0.0381,0.0429,2.649,0
19.104,0.1051,0.0427,0.0672,2.483,0
19.206,0.1078,0.0488,0.0510,2.631,0
19.304,0.1021,0.0386,0.0490,3.297,0
19.406,0.1204,0.0215,0.0218,4.031,0
19.509,0.1232,-0.0111,-0.0140,4.265,0
19.604,0.1182,0.0224,-0.0138,3.127,0
19.704,0.1658,0.0422,-0.0048,2.135,0
19.808,0.1461,0.0303,0.0187,3.884,0
19.903,0.1872,0.0412,0.0080,2.252,0
20.005,0.1729,-0.0238,-0.0012,4.002,0
20.103,0.1483,-0.0189,0.0221,2.226,0
20.204,0.1658,0.0097,-0.0124,2.404,0
20.303,0.1693,0.0147,0.0058,2.062,0
20.405,0.1653,0.0213,0.0045,3.562,0
20.504,0.1555,0.0157,0.0071,2.546,0
20.608,0.1737,0.0107,-0.0086,2.214,0
20.705,0.1555,-0.0202,-0.0117,3.780,0
20.808,0.1428,-0.0166,-0.0188,3.755,0
20.904,0.1587,-0.0286,0.0003,2.778,0
21.005,0.0908,-0.0525,0.0002,3.405,0
21.105,0.1273,-0.0453,-0.0132,2.916,0
21.203,0.1484,-0.0362,-0.0138,2.410,0
21.304,0.1582,-0.0250,-0.0078,2.898,0
21.407,0.1324,-0.0297,-0.0102,4.694,0
21.505,0.1863,0.0159,-0.0069,3.321,0
21.603,0.1529,-0.0178,-0.0155,2.397,0
21.703,0.1376,-0.0318,-0.0288,2.168,0
21.803,0.1407,-0.0463,-0.0069,1.990,0
21.903,0.1226,-0.0476,-0.0052,2.420,0
22.004,0.1597,-0.0301,0.0274,3.310,0
22.104,0.1083,-0.0728,-0.0125,2.885,0
22.206,0.1262,-0.0590,0.0194,4.811,0
22.305,0.1472,-0.0500,0.0369,3.327,0
22.405,0.1669,-0.0576,0.0148,3.560,0
22.520,0.2055,-0.0471,0.0443,2.964,0
22.604,0.1918,-0.0794,0.0410,3.094,0
22.704,0.1960,-0.0949,0.0484,2.602,0
22.804,0.2364,-0.0922,0.0636,3.326,0
22.904,0.1799,-0.1093,0.0251,2.748,0
23.007,0.2189,-0.0954,0.0470,5.847,0
23.106,0.1907,-0.1240,0.0515,3.749,0
23.204,0.2500,-0.0816,0.0663,2.877,0
23.306,0.2291,-0.1090,0.0558,3.392,0
23.404,0.2408,-0.1133,0.0148,3.782,0
23.503,0.2378,-0.1370,0.0469,2.300,0
23.605,0.2676,-0.1453,0.0252,3.126,0
23.706,0.2665,-0.1458,0.0571,3.454,0
23.804,0.3318,-0.1140,0.0218,3.246,0
23.904,0.2900,-0.1036,0.0346,2.557,0
24.005,0.2687,-0.1174,0.0470,4.514,0
24.103,0.2789,-0.1099,0.0126,2.416,0
24.204,0.2812,-0.1188,0.0139,3.436,0
24.303,0.2450,-0.1038,0.0394,2.142,0
24.405,0.2264,-0.1202,0.0337,3.933,0
24.505,0.2032,-0.1444,0.0552,1.996,0
24.606,0.2256,-0.1280,0.0626,2.092,0
24.705,0.2426,-0.1474,0.0666,2.329,0
24.803,0.2316,-0.1819,0.0607,2.277,0
24.903,0.2439,-0.1706,0.0488,2.125,0
25.005,0.2300,-0.1912,0.0513,3.950,0
25.106,0.2276,-0.1733,0.0285,2.023,0
25.202,0.2598,-0.1872,0.0318,1.777,0
25.304,0.2246,-0.1617,0.0251,3.396,0
25.404,0.2391,-0.1595,0.0246,2.903,0
25.504,0.2860,-0.1386,0.0022,3.009,0
25.604,0.1935,-0.1692,0.0360,3.055,0
25.703,0.2311,-0.1524,0.0253,2.597,0
25.803,0.1972,-0.1555,0.0106,2.570,0
25.904,0.2234,-0.1483,0.0014,2.561,0
26.004,0.2483,-0.1783,-0.0091,2.613,0
26.104,0.2475,-0.1798,-0.0077,2.756,0
26.204,0.2850,-0.1885,0.0231,2.984,0
26.305,0.2835,-0.1749,0.0365,3.774,0
26.405,0.3006,-0.1648,0.0404,2.620,0
26.503,0.2320,-0.1873,0.0418,2.395,0
26.606,0.2691,-0.1606,0.0487,2.704,0
26.703,0.1989,-0.1730,0.0514,2.316,0
26.803,0.1902,-0.1898,0.0542,2.382,0
26.904,0.2151,-0.1739,0.0585,2.388,0
27.005,0.2056,-0.1837,0.0534,3.474,0
27.104,0.1634,-0.1966,0.0624,3.169,0
27.205,0.1956,-0.2016,0.0319,2.691,0
27.304,0.1794,-0.1934,0.0579,2.652,0
27.403,0.2106,-0.1853,0.0323,2.127,0
27.505,0.2095,-0.1988,0.0733,4.073,0
27.606,0.1799,-0.1853,0.0392,3.656,0
27.707,0.2193,-0.1805,0.0831,5.768,0
27.806,0.2972,-0.1876,0.0763,3.168,0
27.903,0.3387,-0.1667,0.0845,1.576,0
28.003,0.2661,-0.1834,0.0949,2.101,0
28.107,0.2672,-0.1831,0.0861,5.699,0
28.208,0.2903,-0.1742,0.0967,6.890,0
28.303,0.2686,-0.1640,0.0908,2.127,0
28.403,0.2693,-0.1662,0.0862,2.197,0
28.507,0.2349,-0.1890,0.0838,4.515,0
28.604,0.2292,-0.1873,0.0866,3.241,0
28.706,0.2529,-0.1971,0.1039,4.453,0
28.806,0.2436,-0.2010,0.0871,3.763,0
28.908,0.2563,-0.2026,0.0843,2.902,0
29.005,0.2374,-0.1801,0.0869,2.736,0
29.105,0.2653,-0.1808,0.0702,3.197,0
29.204,0.1846,-0.1840,0.0952,2.264,0
29.304,0.1850,-0.1805,0.0780,2.015,0
29.404,0.1970,-0.1881,0.0679,2.844,0
29.504,0.2221,-0.1738,0.0639,2.594,0
29.604,0.2272,-0.1590,0.0590,3.682,0
29.703,0.2181,-0.1315,0.0626,1.809,0
29.804,0.2428,-0.1369,0.0641,3.134,0
29.905,0.2277,-0.1306,0.0563,3.023,0
30.004,0.2263,-0.1416,0.0652,3.309,0
30.104,0.2226,-0.1411,0.0823,2.959,0
30.206,0.1711,-0.1341,0.0821,4.506,0
30.306,0.2246,-0.1564,0.0836,5.175,0
30.407,0.2083,-0.1323,0.1000,5.915,0
30.504,0.1916,-0.1479,0.0996,2.167,0
30.605,0.2325,-0.1020,0.0520,3.194,0
30.704,0.1877,-0.1185,0.0483,3.255,0
30.805,0.1708,-0.1389,0.0677,4.527,0
30.904,0.1544,-0.1330,0.0630,3.690,0
31.003,0.1372,-0.1456,0.0551,2.513,0
31.106,0.1664,-0.1106,0.0774,4.639,0
31.208,0.1249,-0.1159,0.0830,4.813,0
31.303,0.1137,-0.1282,0.0809,2.455,0
31.406,0.1145,-0.1329,0.0657,2.920,0
31.503,0.1461,-0.1147,0.0718,2.054,0
31.604,0.1575,-0.1278,0.0663,2.956,0
31.704,0.1217,-0.1567,0.0834,3.465,0
31.803,0.1752,-0.1404,0.1056,2.300,0
31.911,0.1571,-0.1768,0.1176,5.161,0
32.003,0.1588,-0.1780,0.0937,2.391,0
32.104,0.1119,-0.2055,0.1034,3.149,0
32.204,0.1277,-0.2011,0.1018,2.903,0
32.305,0.1187,-0.2175,0.1222,3.570,0
32.404,0.1397,-0.2309,0.0783,3.392,0
32.504,0.1379,-0.2258,0.0792,3.128,0
32.607,0.1376,-0.2351,0.0926,5.420,0
32.704,0.1191,-0.2459,0.0530,2.575,0
32.804,0.1453,-0.2456,0.1070,2.640,0
32.905,0.1454,-0.2281,0.0677,2.830,0
33.004,0.1455,-0.1975,0.0504,3.104,0
33.104,0.1830,-0.2167,0.0875,1.938,0
33.204,0.1450,-0.2207,0.0609,2.791,0
33.304,0.1778,-0.2142,0.0209,3.476,0
33.403,0.1728,-0.2076,0.0383,2.149,0
33.503,0.1655,-0.1956,0.0496,2.049,0
33.604,0.1252,-0.2260,0.0504,3.172,0
33.704,0.0930,-0.2202,0.0855,3.099,0
33.804,0.1019,-0.2273,0.0733,3.370,0
33.904,0.1396,-0.1990,0.1117,3.149,0
34.008,0.1210,-0.2050,0.0716,6.417,0
34.106,0.1392,-0.1965,0.0584,3.277,0
34.207,0.0790,-0.1825,0.0706,4.367,0
34.303,0.0843,-0.1964,0.0422,2.365,0
34.405,0.0694,-0.2041,0.0411,3.498,0
34.503,0.0958,-0.2133,0.0672,2.679,0
34.603,0.0728,-0.2177,0.0458,2.275,0
34.703,0.0544,-0.2339,0.0509,2.275,0
34.804,0.1064,-0.2383,0.0222,2.715,0
