t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
3.902,4.0089,2.0020,0.0132,1.571,4,0,0.029703
4.001,3.9910,1.9932,0.0057,0.413,4,0,0.015001
4.101,3.9903,2.0006,0.0096,0.379,4,0,0.010133
4.201,3.9860,1.9988,0.0082,0.558,4,0,0.007741
4.302,3.9921,2.0059,0.0056,0.543,4,0,0.006341
4.401,3.9906,2.0075,0.0025,0.347,4,0,0.005437
4.501,3.9881,2.0084,0.0011,0.463,4,0,0.004816
4.601,3.9872,2.0054,0.0047,0.552,4,0,0.004371
4.701,3.9856,2.0026,0.0050,0.346,4,0,0.004042
4.801,3.9846,2.0031,0.0046,0.601,4,0,0.003793
4.901,3.9853,2.0047,0.0031,0.442,4,0,0.003601
5.001,3.9874,2.0055,0.0033,0.599,4,0,0.003452
5.101,3.9851,2.0081,0.0031,0.521,4,0,0.003335
5.201,3.9868,2.0078,0.0030,0.390,4,0,0.003242
5.301,3.9886,2.0083,0.0030,0.537,4,0,0.003168
5.401,3.9896,2.0079,0.0048,0.559,4,0,0.003109
5.502,3.9911,2.0071,0.0015,0.520,4,0,0.003061
5.602,3.9953,2.0059,0.0014,0.571,4,0,0.003022
5.701,3.9932,2.0042,0.0017,0.576,4,0,0.002991
5.801,3.9928,2.0035,0.0028,0.561,4,0,0.002966
5.901,3.9923,2.0025,0.0015,0.449,4,0,0.002945
6.003,3.9929,2.0033,0.0035,0.578,4,0,0.002928
6.102,3.9948,2.0024,0.0039,0.583,4,0,0.002915
6.202,3.9922,2.0022,0.0040,0.592,4,0,0.002904
6.301,3.9895,2.0026,0.0022,0.524,4,0,0.002895
6.401,3.9902,2.0039,0.0035,0.391,4,0,0.002887
6.501,3.9872,2.0006,0.0016,0.562,4,0,0.002881
6.603,3.9876,2.0017,-0.0005,1.205,4,0,0.002876
6.701,3.9908,2.0028,-0.0019,0.498,4,0,0.002872
6.802,3.9896,2.0034,-0.0018,0.755,4,0,0.002869
6.902,3.9881,2.0034,-0.0025,0.542,4,0,0.002866
7.001,3.9919,2.0062,-0.0024,0.427,4,0,0.002864
7.101,3.9919,2.0051,-0.0023,0.435,4,0,0.002862
7.202,3.9926,2.0053,-0.0064,1.263,4,0,0.002860
7.301,3.9921,2.0045,-0.0059,0.471,4,0,0.002859
7.401,3.9926,2.0060,-0.0067,0.515,4,0,0.002858
7.501,3.9923,2.0055,-0.0048,0.435,4,0,0.002857
7.602,3.9948,2.0061,-0.0069,0.689,4,0,0.002857
7.701,3.9931,2.0048,-0.0051,0.493,4,0,0.002856
7.801,3.9907,1.9986,-0.0047,0.345,4,0,0.002856
7.901,3.9917,1.9975,-0.0063,0.328,4,0,0.002855
8.001,3.9896,1.9959,-0.0072,0.570,4,0,0.002855
8.101,3.9897,1.9968,-0.0073,0.564,4,0,0.002855
8.202,3.9887,1.9988,-0.0065,0.612,4,0,0.002855
8.302,3.9879,1.9980,-0.0053,0.545,4,0,0.002854
8.401,3.9893,1.9953,-0.0024,0.540,4,0,0.002854
8.501,3.9905,1.9937,-0.0027,0.628,4,0,0.002854
8.602,3.9912,1.9976,-0.0028,0.658,4,0,0.002854
8.701,3.9914,1.9951,-0.0025,0.498,4,0,0.002854
8.802,3.9925,1.9965,-0.0049,0.545,4,0,0.002854
8.903,3.9902,1.9970,-0.0057,0.739,4,0,0.002854
9.001,3.9925,1.9996,-0.0075,0.461,4,0,0.002854
9.102,3.9939,2.0007,-0.0067,0.596,4,0,0.002854
9.201,3.9956,2.0007,-0.0072,0.499,4,0,0.002854
9.301,3.9957,2.0022,-0.0068,0.494,4,0,0.002854
9.403,3.9930,2.0008,-0.0075,0.551,4,0,0.002854
9.501,3.9925,2.0025,-0.0068,0.425,4,0,0.002854
9.601,3.9935,2.0023,-0.0067,0.436,4,0,0.002854
9.701,3.9960,2.0012,-0.0066,0.422,4,0,0.002854
9.802,3.9930,2.0015,-0.0052,0.591,4,0,0.002854
9.902,3.9946,2.0020,-0.0050,0.550,4,0,0.002854
10.002,3.9936,2.0003,-0.0035,0.530,4,0,0.002854
10.102,3.9928,1.9997,-0.0030,0.604,4,0,0.002854
10.201,3.9930,2.0003,-0.0048,0.551,4,0,0.002854
10.301,3.9894,1.9945,-0.0050,0.491,4,0,0.002854
10.401,3.9923,1.9957,-0.0066,0.313,4,0,0.002854
10.503,3.9948,1.9944,-0.0068,0.695,4,0,0.002854
10.603,3.9936,1.9950,-0.0057,1.682,4,0,0.002854
10.702,3.9949,1.9945,-0.0046,0.619,4,0,0.002854
10.801,3.9950,1.9941,-0.0042,0.403,4,0,0.002854
10.903,3.9956,1.9981,-0.0039,1.958,4,0,0.002854
11.001,3.9948,1.9968,-0.0015,0.432,4,0,0.002854
11.101,3.9927,1.9953,-0.0002,0.334,4,0,0.002854
11.201,3.9933,1.9964,0.0000,0.416,4,0,0.002854
11.301,3.9906,1.9929,-0.0005,0.390,4,0,0.002854
11.401,3.9905,1.9911,0.0007,0.364,4,0,0.002854
11.501,3.9890,1.9896,0.0024,0.500,4,0,0.002854
11.602,3.9900,1.9912,0.0017,1.364,4,0,0.002854
11.702,3.9899,1.9904,0.0010,0.922,4,0,0.002854
11.803,3.9888,1.9886,0.0004,0.667,4,0,0.002854
11.901,3.9891,1.9888,-0.0001,0.504,4,0,0.002854
12.002,3.9855,1.9887,-0.0005,0.529,4,0,0.002854
12.102,3.9876,1.9892,-0.0024,0.575,4,0,0.002854
12.201,3.9868,1.9892,-0.0013,0.419,4,0,0.002854
12.302,3.9895,1.9894,-0.0007,0.570,4,0,0.002854
12.403,3.9882,1.9877,-0.0016,0.588,4,0,0.002854
12.501,3.9916,1.9886,-0.0016,0.317,4,0,0.002854
12.602,3.9929,1.9900,-0.0038,0.562,4,0,0.002854
12.701,3.9936,1.9910,-0.0043,0.591,4,0,0.002854
