t_sec,x,y,z,solve_ms,n_zero_weights
3.607,3.9845,2.0142,0.0112,3.657,0
3.704,3.9904,1.9740,0.0013,2.757,0
3.807,3.9968,1.9871,-0.0190,3.905,0
3.904,4.0320,2.0303,-0.0138,3.099,0
4.006,4.0152,2.0182,0.0215,3.861,0
4.106,4.0563,2.0140,-0.0051,4.108,0
4.211,4.0173,2.0260,-0.0100,6.145,0
4.304,4.0046,2.0059,-0.0002,3.293,0
4.407,4.0446,1.9971,0.0152,4.505,0
4.505,4.0224,1.9828,0.0226,3.611,0
4.604,3.9986,2.0154,0.0170,2.974,0
4.705,4.0150,1.9767,-0.0185,3.552,0
4.809,4.0253,1.9667,-0.0303,7.806,0
4.905,4.0329,1.9591,-0.0391,3.010,0
5.009,4.0372,1.9782,-0.0520,8.122,0
5.104,4.0040,2.0019,-0.0350,3.445,0
5.209,3.9941,1.9909,-0.0152,7.268,0
5.305,3.9971,2.0081,-0.0040,3.028,0
5.410,4.0073,1.9917,-0.0224,3.350,0
5.507,4.0139,2.0287,0.0015,4.193,0
5.606,4.0126,1.9732,-0.0017,4.924,0
5.707,3.9929,1.9958,0.0199,5.905,0
5.804,4.0285,1.9932,0.0383,2.652,0
5.909,3.9781,1.9608,0.0132,2.161,0
6.012,3.9934,1.9684,0.0116,7.586,0
6.108,3.9853,1.9693,-0.0074,4.219,0
6.205,3.9705,1.9770,-0.0005,3.422,0
6.324,3.9872,1.9995,0.0167,22.484,0
6.406,3.9777,1.9930,-0.0098,3.570,0
6.510,4.0067,1.9971,-0.0004,5.057,0
6.606,4.0159,2.0006,-0.0131,2.988,0
6.705,3.9825,1.9857,0.0098,3.478,0
6.805,3.9779,1.9929,-0.0067,3.378,0
6.905,4.0219,2.0447,0.0057,3.168,0
7.010,3.9887,1.9831,0.0027,7.562,0
7.104,4.0393,2.0290,-0.0126,2.896,0
7.205,4.0189,2.0088,-0.0133,3.946,0
7.305,3.9964,2.0188,0.0029,3.905,0
7.404,3.9912,1.9994,0.0068,2.898,0
7.507,4.0420,2.0050,-0.0001,5.406,0
7.603,4.0093,2.0174,-0.0072,2.412,0
7.705,3.9909,2.0209,-0.0020,3.828,0
7.805,4.0230,2.0316,-0.0255,3.076,0
7.906,4.0227,2.0403,0.0027,2.797,0
8.006,4.0136,2.0193,0.0025,3.064,0
8.104,4.0111,2.0223,0.0044,2.930,0
8.208,4.0122,2.0059,-0.0081,6.192,0
8.305,4.0255,2.0237,0.0120,3.422,0
8.410,4.0112,1.9925,0.0235,5.067,0
