t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
5.203,2.0258,0.0203,-0.0057,1.816,4,0,0.029703
5.301,2.0327,0.0144,-0.0090,0.523,4,0,0.015001
5.401,2.0233,0.0037,-0.0033,0.506,4,0,0.010133
5.502,2.0162,0.0058,-0.0091,0.789,4,0,0.007741
5.601,2.0130,0.0020,-0.0087,0.494,4,0,0.006341
5.701,2.0145,0.0028,-0.0097,0.370,4,0,0.005437
5.803,2.0138,0.0041,-0.0088,1.294,4,0,0.004816
5.905,2.0127,0.0031,-0.0105,1.624,4,0,0.004371
6.001,2.0128,0.0009,-0.0101,0.341,4,0,0.004042
6.101,2.0101,0.0032,-0.0086,0.587,4,0,0.003793
6.207,2.0110,0.0030,-0.0086,0.632,4,0,0.003601
6.304,2.0068,0.0010,-0.0095,0.442,4,0,0.003452
6.402,2.0063,0.0026,-0.0076,0.613,4,0,0.003335
6.503,2.0052,0.0010,-0.0082,0.885,4,0,0.003242
6.605,2.0052,-0.0005,-0.0073,0.407,4,0,0.003168
6.702,2.0027,-0.0040,-0.0088,0.619,4,0,0.003109
6.802,2.0024,-0.0054,-0.0101,0.442,4,0,0.003061
6.901,2.0026,-0.0080,-0.0090,0.533,4,0,0.003022
7.002,2.0043,-0.0080,-0.0082,0.580,4,0,0.002991
7.102,2.0029,-0.0074,-0.0083,0.466,4,0,0.002966
7.201,2.0010,-0.0063,-0.0094,0.449,4,0,0.002945
7.301,2.0002,-0.0052,-0.0107,0.503,4,0,0.002928
7.402,1.9994,-0.0054,-0.0105,0.929,4,0,0.002915
7.503,1.9999,-0.0040,-0.0097,2.116,4,0,0.002904
7.601,2.0000,-0.0023,-0.0086,0.498,4,0,0.002895
7.702,1.9984,-0.0041,-0.0087,0.427,4,0,0.002887
7.801,2.0019,-0.0023,-0.0089,0.543,4,0,0.002881
7.905,2.0058,-0.0011,-0.0097,2.550,4,0,0.002876
8.001,2.0058,-0.0030,-0.0100,0.396,4,0,0.002872
8.101,2.0065,-0.0062,-0.0087,0.415,4,0,0.002869
8.202,2.0039,-0.0048,-0.0087,0.609,4,0,0.002866
8.301,2.0021,-0.0061,-0.0084,0.474,4,0,0.002864
8.401,2.0022,-0.0058,-0.0086,0.534,4,0,0.002862
8.502,2.0000,-0.0037,-0.0086,0.435,4,0,0.002860
8.601,2.0029,-0.0042,-0.0093,0.394,4,0,0.002859
8.701,2.0028,-0.0072,-0.0091,0.477,4,0,0.002858
8.801,2.0059,-0.0062,-0.0085,0.430,4,0,0.002857
8.903,2.0026,-0.0064,-0.0085,1.345,4,0,0.002857
9.002,2.0041,-0.0073,-0.0096,0.423,4,0,0.002856
9.103,2.0018,-0.0085,-0.0100,0.996,4,0,0.002856
9.201,2.0016,-0.0068,-0.0105,0.543,4,0,0.002855
9.302,2.0018,-0.0066,-0.0110,0.567,4,0,0.002855
9.405,2.0029,-0.0038,-0.0116,1.337,4,0,0.002855
9.501,2.0043,-0.0037,-0.0110,0.468,4,0,0.002855
9.601,2.0044,-0.0023,-0.0124,0.580,4,0,0.002854
9.701,2.0037,-0.0017,-0.0109,0.352,4,0,0.002854
9.801,2.0056,-0.0007,-0.0095,0.442,4,0,0.002854
9.907,2.0059,-0.0009,-0.0093,4.873,4,0,0.002854
10.002,2.0056,-0.0014,-0.0102,1.175,4,0,0.002854
10.101,2.0052,-0.0006,-0.0107,0.538,4,0,0.002854
10.201,2.0064,-0.0010,-0.0107,0.421,4,0,0.002854
10.301,2.0061,0.0005,-0.0105,0.554,4,0,0.002854
10.401,2.0040,-0.0020,-0.0124,0.476,4,0,0.002854
10.501,2.0041,-0.0059,-0.0133,0.281,4,0,0.002854
10.601,2.0044,-0.0079,-0.0127,0.275,4,0,0.002854
10.702,2.0042,-0.0044,-0.0125,0.431,4,0,0.002854
10.801,2.0024,-0.0050,-0.0130,0.529,4,0,0.002854
10.902,2.0025,-0.0022,-0.0140,0.446,4,0,0.002854
11.001,2.0029,-0.0026,-0.0138,0.287,4,0,0.002854
11.102,2.0042,0.0003,-0.0144,0.612,4,0,0.002854
11.201,2.0061,-0.0006,-0.0151,0.432,4,0,0.002854
11.301,2.0054,-0.0003,-0.0155,0.370,4,0,0.002854
11.401,2.0054,0.0013,-0.0162,0.419,4,0,0.002854
11.503,2.0068,0.0021,-0.0164,0.718,4,0,0.002854
11.601,2.0093,0.0014,-0.0176,0.465,4,0,0.002854
11.704,2.0101,0.0012,-0.0173,1.666,4,0,0.002854
11.801,2.0098,0.0017,-0.0197,0.393,4,0,0.002854
11.901,2.0091,0.0001,-0.0201,0.383,4,0,0.002854
12.001,2.0084,0.0000,-0.0209,0.439,4,0,0.002854
12.103,2.0090,0.0020,-0.0216,0.614,4,0,0.002854
12.202,2.0057,0.0036,-0.0213,0.511,4,0,0.002854
12.301,2.0063,0.0048,-0.0224,0.435,4,0,0.002854
12.402,2.0061,0.0015,-0.0225,1.215,4,0,0.002854
12.503,2.0074,0.0025,-0.0221,1.054,4,0,0.002854
12.602,2.0080,0.0004,-0.0222,0.563,4,0,0.002854
12.701,2.0111,0.0037,-0.0204,0.479,4,0,0.002854
12.801,2.0079,0.0016,-0.0192,0.416,4,0,0.002854
12.901,2.0112,0.0012,-0.0177,0.406,4,0,0.002854
13.001,2.0106,0.0010,-0.0202,0.435,4,0,0.002854
13.101,2.0130,0.0018,-0.0191,0.335,4,0,0.002854
13.201,2.0125,-0.0028,-0.0206,0.360,4,0,0.002854
13.301,2.0128,-0.0025,-0.0197,0.377,4,0,0.002854
13.401,2.0134,-0.0033,-0.0176,0.626,4,0,0.002854
13.501,2.0132,-0.0018,-0.0191,0.497,4,0,0.002854
13.601,2.0123,-0.0044,-0.0187,0.560,4,0,0.002854
13.701,2.0129,-0.0024,-0.0187,0.486,4,0,0.002854
13.801,2.0127,-0.0037,-0.0194,0.526,4,0,0.002854
13.901,2.0099,-0.0052,-0.0198,0.392,4,0,0.002854
14.001,2.0082,-0.0058,-0.0192,0.591,4,0,0.002854
14.101,2.0086,-0.0067,-0.0174,0.484,4,0,0.002854
14.202,2.0079,-0.0088,-0.0170,0.518,4,0,0.002854
14.301,2.0099,-0.0058,-0.0179,0.472,4,0,0.002854
14.401,2.0129,-0.0070,-0.0174,0.689,4,0,0.002854
14.502,2.0104,-0.0069,-0.0161,0.740,4,0,0.002854
14.602,2.0070,-0.0091,-0.0168,1.341,4,0,0.002854
14.701,2.0078,-0.0076,-0.0154,0.284,4,0,0.002854
14.803,2.0094,-0.0052,-0.0162,0.612,4,0,0.002854
14.901,2.0123,-0.0037,-0.0146,0.585,4,0,0.002854
15.001,2.0124,-0.0036,-0.0153,0.432,4,0,0.002854
15.101,2.0155,-0.0032,-0.0173,0.408,4,0,0.002854
15.201,2.0157,-0.0019,-0.0166,0.346,4,0,0.002854
15.301,2.0174,0.0021,-0.0163,0.396,4,0,0.002854
15.402,2.0161,0.0040,-0.0156,0.536,4,0,0.002854
15.501,2.0138,0.0019,-0.0152,0.397,4,0,0.002854
15.601,2.0160,0.0018,-0.0145,0.510,4,0,0.002854
15.702,2.0121,0.0003,-0.0154,0.557,4,0,0.002854
15.801,2.0110,0.0008,-0.0147,0.516,4,0,0.002854
15.901,2.0118,0.0009,-0.0141,0.460,4,0,0.002854
16.002,2.0096,-0.0011,-0.0134,0.805,4,0,0.002854
16.101,2.0093,-0.0003,-0.0140,0.505,4,0,0.002854
16.201,2.0101,-0.0001,-0.0140,0.694,4,0,0.002854
16.302,2.0111,0.0006,-0.0146,0.497,4,0,0.002854
16.403,2.0121,0.0002,-0.0135,0.626,4,0,0.002854
16.505,2.0133,-0.0018,-0.0114,1.163,4,0,0.002854
16.602,2.0124,-0.0023,-0.0123,0.561,4,0,0.002854
16.701,2.0085,-0.0038,-0.0120,0.545,4,0,0.002854
16.801,2.0088,-0.0053,-0.0121,0.289,4,0,0.002854
16.903,2.0063,-0.0038,-0.0117,0.569,4,0,0.002854
17.002,2.0107,-0.0021,-0.0114,0.380,4,0,0.002854
17.102,2.0104,-0.0024,-0.0103,0.569,4,0,0.002854
17.201,2.0120,-0.0014,-0.0120,0.494,4,0,0.002854
17.301,2.0110,0.0017,-0.0134,0.420,4,0,0.002854
17.402,2.0121,-0.0004,-0.0134,0.560,4,0,0.002854
17.501,2.0122,0.0021,-0.0131,0.569,4,0,0.002854
17.602,2.0105,0.0004,-0.0114,0.530,4,0,0.002854
17.701,2.0126,0.0019,-0.0111,0.499,4,0,0.002854
17.801,2.0105,0.0002,-0.0112,0.357,4,0,0.002854
17.901,2.0105,0.0010,-0.0118,0.616,4,0,0.002854
