t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.412,4.0178,-0.0150,-0.0074,10.124,4,4
3.513,3.9963,-0.0090,0.0028,11.350,4,4
3.612,4.0034,-0.0129,-0.0142,11.104,4,4
3.715,3.9522,-0.0041,0.0172,14.053,4,4
3.812,3.9911,-0.0123,0.0218,10.844,4,4
3.913,3.9955,-0.0277,-0.0063,12.377,4,4
4.014,3.9741,-0.0148,0.0047,12.378,4,4
4.116,3.9504,-0.0053,0.0024,14.833,4,4
4.213,3.9919,0.0134,0.0094,11.479,4,4
4.315,3.9853,0.0248,-0.0110,13.021,4,4
4.413,4.0146,-0.0014,-0.0138,11.583,4,4
4.510,4.0104,0.0270,-0.0064,9.271,4,4
4.631,3.9763,0.0317,-0.0147,29.524,4,4
4.714,4.0322,-0.0137,0.0058,12.724,4,4
4.814,3.9652,0.0290,-0.0156,12.730,4,4
4.912,4.0019,0.0134,-0.0022,11.154,4,4
5.011,3.9780,-0.0060,-0.0024,9.957,4,4
5.115,4.0127,0.0161,-0.0003,12.739,4,4
5.212,4.0147,0.0052,-0.0168,11.305,4,4
5.314,4.0558,-0.0017,0.0214,13.181,4,4
5.413,4.0288,-0.0413,0.0068,11.863,4,4
5.513,3.9998,-0.0442,0.0146,11.369,4,4
5.612,3.9967,-0.0259,0.0107,10.750,4,4
5.715,3.9781,0.0047,-0.0041,13.783,4,4
5.813,4.0037,-0.0327,-0.0113,12.001,4,4
5.933,4.0102,-0.0135,0.0037,28.237,4,4
6.015,4.0163,-0.0058,0.0138,14.364,4,4
6.115,3.9866,-0.0008,0.0333,13.954,4,4
6.215,3.9973,-0.0049,0.0055,12.031,4,4
6.314,4.0026,-0.0196,0.0160,12.922,4,4
6.418,4.0253,-0.0106,-0.0123,14.914,4,4
6.511,3.9841,0.0152,0.0024,9.459,4,4
6.616,3.9988,0.0277,-0.0265,14.679,4,4
6.715,3.9714,-0.0043,0.0045,13.089,4,4
6.812,3.9543,0.0046,-0.0239,11.057,4,4
6.915,3.9617,-0.0047,-0.0298,14.358,4,4
7.015,3.9654,-0.0108,-0.0086,13.230,4,4
7.111,3.9767,-0.0455,0.0003,9.830,4,4
7.211,3.9880,-0.0465,0.0128,9.898,4,4
7.313,3.9791,-0.0140,-0.0049,12.003,4,4
7.414,3.9803,-0.0212,0.0017,12.877,4,4
7.514,3.9664,-0.0373,-0.0096,13.174,4,4
7.610,3.9906,-0.0358,-0.0017,8.573,4,4
7.715,3.9669,-0.0426,0.0102,12.522,4,4
7.812,4.0108,0.0142,0.0176,11.187,4,4
7.913,4.0024,-0.0038,0.0083,12.387,4,4
8.017,4.0029,-0.0174,0.0114,11.117,4,4
8.113,4.0407,-0.0025,0.0156,12.586,4,4
8.215,4.0247,-0.0296,0.0244,13.979,4,4
8.309,4.0074,0.0158,0.0334,8.663,4,4
8.420,4.0332,-0.0105,0.0083,15.375,4,4
8.509,4.0022,0.0198,-0.0179,7.540,4,4
8.611,4.0144,-0.0132,0.0174,9.968,4,4
8.712,4.0079,-0.0254,0.0055,10.961,4,4
8.811,3.9682,-0.0314,0.0156,9.874,4,4
8.916,3.9709,0.0155,0.0392,15.364,4,4
9.016,3.9601,-0.0223,0.0136,14.466,4,4
9.111,3.9737,-0.0006,0.0169,10.158,4,4
9.213,3.9505,0.0123,0.0087,11.800,4,4
9.316,3.9945,-0.0091,-0.0009,13.284,4,4
9.414,3.9514,0.0132,0.0156,13.494,4,4
9.514,3.9874,-0.0034,0.0037,12.691,4,4
9.617,3.9356,0.0208,0.0127,16.397,4,4
9.713,3.9679,0.0269,0.0422,11.830,4,4
9.815,3.9768,0.0273,0.0063,14.095,4,4
9.911,4.0008,0.0138,0.0302,9.751,4,4
10.014,3.9988,0.0295,-0.0028,13.343,4,4
10.116,4.0202,0.0019,-0.0108,12.619,4,4
10.210,3.9979,0.0164,-0.0138,8.763,4,4
10.317,4.0178,0.0372,-0.0009,14.926,4,4
10.414,3.9969,0.0413,0.0031,12.570,4,4
10.523,3.9928,0.0250,0.0261,22.410,4,4
10.613,3.9936,0.0388,-0.0000,11.717,4,4
10.720,3.9900,0.0276,0.0113,18.823,4,4
10.819,4.0226,-0.0144,0.0003,16.641,4,4
10.915,4.0145,0.0307,0.0167,13.497,4,4
11.016,3.9961,0.0472,-0.0013,15.311,4,4
11.115,4.0657,0.0066,0.0123,14.025,4,4
11.213,4.0130,0.0281,0.0118,10.669,4,4
11.317,4.0323,-0.0102,0.0167,16.211,4,4
11.420,3.9968,-0.0060,0.0420,17.477,4,4
11.515,4.0421,-0.0184,0.0008,13.898,4,4
11.614,4.0251,-0.0091,0.0275,11.613,4,4
11.712,3.9919,0.0003,0.0308,11.218,4,4
11.809,4.0017,-0.0131,0.0280,8.045,4,4
11.915,4.0489,-0.0581,0.0380,13.986,4,4
12.017,4.0539,-0.0662,0.0483,13.563,4,4
12.116,4.0341,-0.0641,0.0521,13.360,4,4
12.215,4.0552,-0.0774,0.0547,14.136,4,4
12.312,4.0272,-0.0529,0.0123,10.034,4,4
12.414,4.0335,-0.0588,0.0446,12.074,4,4
12.516,4.0494,-0.0442,0.0352,14.926,4,4
12.614,4.0631,-0.0977,0.0367,12.755,4,4
12.714,4.0245,-0.0397,0.0395,12.724,4,4
12.808,3.9866,-0.0564,0.0554,7.805,4,4
12.913,3.9919,-0.0855,0.0741,12.179,4,4
13.015,4.0068,-0.0814,0.0633,13.700,4,4
