t_sec,x,y,z,solve_ms,n_zero_weights
4.304,4.0264,-0.0045,0.0043,2.930,0
4.407,4.0001,0.0086,-0.0434,4.501,0
4.505,4.0173,-0.0020,-0.0063,4.350,0
4.611,4.0486,-0.0027,-0.0231,10.529,0
4.705,4.0243,-0.0116,-0.0267,3.370,0
4.805,3.9678,-0.0298,-0.0129,3.359,0
4.906,3.9895,-0.0323,-0.0086,3.683,0
5.006,3.9706,-0.0071,-0.0081,2.919,0
5.104,3.9833,-0.0027,0.0204,3.020,0
5.203,4.0114,-0.0120,-0.0110,2.797,0
5.307,3.9716,-0.0001,-0.0271,3.501,0
5.404,4.0233,-0.0164,-0.0012,2.190,0
5.506,3.9930,-0.0015,-0.0200,4.546,0
5.606,4.0225,0.0003,0.0072,4.611,0
5.707,4.0520,0.0093,0.0142,4.414,0
5.807,3.9987,-0.0037,0.0132,5.253,0
5.907,4.0306,-0.0113,0.0352,2.658,0
6.003,4.0255,-0.0193,-0.0022,2.370,0
6.104,3.9901,-0.0172,0.0089,2.586,0
6.205,3.9901,-0.0091,0.0085,4.039,0
6.303,3.9721,0.0169,0.0089,2.113,0
6.406,3.9964,0.0040,0.0208,4.613,0
6.505,3.9917,0.0092,0.0025,3.668,0
6.606,4.0066,-0.0226,-0.0051,4.725,0
6.705,3.9861,-0.0203,-0.0201,4.192,0
6.807,4.0085,-0.0098,-0.0220,4.945,0
6.905,3.9766,-0.0059,0.0162,3.943,0
7.005,3.9768,-0.0063,0.0017,2.991,0
7.104,4.0090,0.0333,0.0139,3.296,0
7.204,3.9997,0.0250,0.0001,3.071,0
7.304,4.0435,-0.0171,-0.0017,3.532,0
7.404,3.9963,0.0294,0.0048,3.262,0
7.505,3.9699,0.0161,-0.0123,3.643,0
7.605,4.0082,-0.0088,-0.0022,3.894,0
7.703,3.9568,-0.0110,0.0095,2.126,0
7.806,3.9976,0.0103,0.0164,4.927,0
7.905,4.0009,-0.0237,0.0192,3.832,0
8.006,3.9979,-0.0398,0.0045,3.257,0
8.104,4.0021,-0.0074,-0.0245,2.733,0
8.203,4.0304,-0.0291,-0.0391,2.213,0
8.304,3.9975,0.0021,-0.0195,2.874,0
8.404,4.0107,0.0102,0.0017,3.047,0
8.506,4.0164,0.0032,0.0265,3.217,0
8.603,4.0322,0.0122,0.0053,2.111,0
8.705,4.0034,0.0065,0.0122,2.973,0
8.805,3.9829,-0.0082,0.0282,3.375,0
8.905,3.9774,0.0146,0.0174,3.490,0
9.007,4.0037,0.0125,0.0374,3.839,0
9.103,4.0124,0.0161,0.0341,2.129,0
9.206,4.0198,0.0068,0.0241,5.212,0
9.306,4.0521,0.0086,-0.0158,5.228,0
9.404,4.0383,0.0116,0.0002,2.992,0
9.505,3.9853,0.0191,-0.0221,3.551,0
9.605,3.9997,-0.0176,0.0064,2.238,0
9.704,3.9965,0.0231,-0.0109,3.064,0
9.804,4.0065,0.0489,0.0124,3.101,0
9.905,4.0375,0.0300,0.0240,3.784,0
10.004,4.0151,0.0649,0.0093,3.193,0
10.104,4.0459,0.0202,0.0128,3.059,0
10.206,3.9707,0.0310,0.0191,4.573,0
10.305,3.9900,0.0541,0.0184,4.201,0
10.403,4.0450,0.0282,0.0380,2.057,0
10.504,4.0129,0.0023,0.0153,3.087,0
10.605,4.0530,0.0376,0.0099,2.943,0
10.704,4.0426,0.0290,0.0255,2.540,0
10.803,4.0131,0.0428,0.0260,2.331,0
10.905,4.0463,0.0443,0.0248,3.750,0
11.009,4.0182,0.0786,0.0336,2.745,0
11.104,4.0214,0.0501,0.0582,2.519,0
11.209,4.0231,0.0700,0.0426,3.709,0
11.305,4.0505,0.0871,0.0387,3.156,0
11.404,4.1021,0.1062,0.0631,2.595,0
11.507,4.0501,0.0974,0.0429,5.176,0
11.606,4.0982,0.0811,0.0492,3.180,0
11.708,4.1033,0.1003,0.0158,6.780,0
11.805,4.1306,0.0830,0.0397,3.953,0
11.904,4.0749,0.0933,0.0407,3.376,0
12.004,4.0914,0.0884,0.0252,3.544,0
12.103,4.1088,0.0911,0.0218,2.026,0
12.205,4.0446,0.0773,0.0534,2.931,0
12.307,4.0632,0.1127,0.0326,5.541,0
12.405,4.0435,0.0881,0.0002,3.730,0
12.504,4.0523,0.0770,0.0313,2.998,0
