t_sec,x,y,z,solve_ms,n_zero_weights
3.612,2.0331,1.9986,0.0021,10.176,0
3.706,1.9783,2.0106,0.0040,2.985,0
3.804,2.0117,2.0249,-0.0195,3.093,0
3.903,1.9929,1.9855,0.0001,2.180,0
4.004,1.9920,1.9645,0.0021,2.733,0
4.104,1.9989,1.9768,0.0048,3.127,0
4.206,1.9794,1.9983,0.0094,3.852,0
4.307,1.9965,2.0021,-0.0056,4.600,0
4.404,2.0031,2.0264,0.0191,3.066,0
4.504,1.9819,2.0030,0.0222,2.888,0
4.605,1.9534,2.0001,0.0037,4.099,0
4.704,1.9550,1.9823,-0.0060,2.442,0
4.805,1.9796,1.9881,-0.0090,3.861,0
4.903,1.9999,2.0160,0.0028,2.009,0
5.006,1.9875,1.9825,-0.0091,3.699,0
5.104,2.0025,1.9986,-0.0101,3.338,0
5.205,2.0015,1.9582,-0.0341,3.311,0
5.305,1.9793,1.9947,0.0087,4.161,0
5.405,1.9769,1.9728,0.0101,4.167,0
5.503,1.9885,1.9771,-0.0022,2.207,0
5.603,2.0205,2.0035,-0.0198,2.456,0
5.703,2.0237,1.9863,-0.0130,2.011,0
5.805,2.0131,2.0140,0.0005,3.105,0
5.905,2.0068,1.9966,-0.0025,3.629,0
6.003,1.9860,2.0014,0.0030,2.573,0
6.112,1.9789,1.9872,-0.0041,6.624,0
6.205,2.0180,1.9836,0.0069,2.755,0
6.305,2.0057,2.0052,0.0196,3.699,0
6.407,1.9983,2.0051,0.0016,3.486,0
6.505,1.9889,2.0266,0.0054,3.304,0
6.604,2.0360,2.0121,0.0096,2.804,0
6.704,2.0169,2.0274,0.0199,2.672,0
6.804,2.0077,2.0136,0.0074,2.986,0
6.904,1.9906,2.0058,0.0049,2.959,0
7.004,2.0195,2.0217,-0.0172,3.493,0
7.103,2.0311,2.0313,-0.0272,2.609,0
7.202,2.0059,1.9576,-0.0175,1.655,0
7.307,2.0105,1.9970,-0.0097,2.955,0
7.404,1.9838,2.0005,0.0013,3.101,0
7.506,2.0040,1.9953,-0.0260,2.786,0
7.607,1.9790,2.0163,-0.0035,4.184,0
7.705,1.9722,2.0086,-0.0203,3.814,0
7.803,2.0068,1.9845,-0.0028,1.834,0
7.903,2.0156,2.0023,-0.0079,2.013,0
8.004,2.0042,2.0153,0.0147,3.091,0
8.104,1.9715,2.0069,0.0077,2.963,0
8.205,1.9722,1.9889,0.0124,3.060,0
8.305,1.9591,2.0060,0.0226,4.418,0
8.404,1.9904,2.0253,0.0072,3.292,0
8.505,1.9932,2.0181,0.0092,3.820,0
8.603,2.0755,2.0081,-0.0108,1.743,0
8.703,1.9899,1.9811,-0.0199,2.563,0
8.804,2.0154,2.0071,-0.0112,3.241,0
8.907,2.0031,1.9984,-0.0076,5.352,0
9.008,1.9845,1.9872,-0.0127,5.674,0
9.104,2.0303,2.0006,-0.0112,3.015,0
9.203,1.9980,1.9677,-0.0188,2.773,0
9.304,1.9745,2.0039,-0.0051,3.179,0
9.403,1.9750,2.0163,-0.0303,1.946,0
9.503,2.0017,2.0064,-0.0192,2.165,0
9.604,1.9766,2.0295,-0.0396,3.231,0
9.702,1.9616,1.9865,-0.0407,1.656,0
9.807,1.9631,2.0136,-0.0265,4.536,0
9.906,1.9442,1.9844,-0.0071,4.459,0
10.003,1.9813,1.9995,-0.0290,2.178,0
