t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.605,1.9874,0.0154,-0.0103,12.745,4,4
3.706,1.9753,0.0316,0.0045,12.492,4,4
3.807,1.9948,-0.0228,0.0118,14.424,4,4
3.911,1.9828,-0.0185,0.0115,18.595,4,4
4.009,1.9818,-0.0262,0.0111,13.883,4,4
4.103,1.9794,-0.0281,0.0110,11.600,4,4
4.224,2.0293,-0.0237,0.0027,30.071,4,4
4.328,1.9855,-0.0267,-0.0100,35.871,4,4
4.410,1.9721,-0.0126,-0.0039,18.123,4,4
4.512,1.9797,0.0060,-0.0039,20.365,4,4
4.620,1.9895,-0.0226,0.0122,14.194,4,4
4.706,1.9659,0.0222,0.0176,14.153,4,4
4.812,1.9967,0.0026,0.0107,19.237,4,4
4.909,2.0035,0.0171,0.0043,16.761,4,4
5.011,1.9850,0.0291,0.0302,18.253,4,4
5.109,1.9863,0.0088,-0.0133,17.251,4,4
5.203,2.0160,0.0194,0.0042,10.679,4,4
5.306,2.0073,0.0291,0.0069,13.425,4,4
5.411,1.9827,-0.0030,0.0021,18.561,4,4
5.509,2.0081,0.0358,0.0000,14.879,4,4
5.608,1.9818,-0.0062,0.0033,16.017,4,4
5.712,2.0420,-0.0003,-0.0004,14.197,4,4
5.802,2.0079,0.0269,0.0148,7.875,4,4
5.914,1.9813,0.0121,0.0218,21.412,4,4
6.008,1.9739,0.0047,-0.0010,15.828,4,4
6.117,1.9748,-0.0017,-0.0048,20.745,4,4
6.205,1.9532,-0.0048,0.0143,13.297,4,4
6.551,2.0231,0.0139,0.0032,21.533,4,4
6.571,2.0231,0.0139,0.0032,19.031,4,4
6.613,1.9795,0.0038,0.0198,20.382,4,4
6.706,2.0424,0.0232,0.0132,13.793,4,4
6.810,2.0358,0.0273,0.0119,16.699,4,4
6.906,2.0240,0.0081,0.0184,13.893,4,4
7.004,1.9416,0.0167,0.0108,11.829,4,4
7.116,1.9935,0.0250,0.0338,23.988,4,4
7.210,1.9486,-0.0040,0.0136,17.713,4,4
7.308,1.9557,-0.0229,0.0008,14.112,4,4
