t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.409,2.0080,2.0270,-0.0027,14.198,4,4
3.504,2.0014,1.9971,0.0101,11.052,4,4
3.606,1.9618,1.9860,-0.0057,14.447,4,4
3.708,1.9657,1.9730,-0.0046,14.008,4,4
3.807,1.9612,1.9718,-0.0048,13.361,4,4
3.914,1.9600,1.9684,-0.0049,21.664,4,4
4.022,1.9816,2.0218,-0.0096,23.278,4,4
4.117,1.9749,2.0119,-0.0058,24.799,4,4
4.206,1.9793,1.9913,0.0089,12.923,4,4
4.304,1.9868,2.0180,0.0159,9.661,4,4
4.414,1.9816,1.9857,0.0009,21.629,4,4
4.504,1.9957,1.9914,0.0060,12.344,4,4
4.605,1.9379,1.9833,0.0141,13.190,4,4
4.707,1.9689,2.0188,0.0059,13.615,4,4
4.809,2.0068,2.0021,-0.0016,16.187,4,4
4.907,1.9818,1.9946,0.0006,15.426,4,4
5.013,1.9910,2.0344,0.0114,20.438,4,4
5.108,2.0001,2.0055,0.0073,16.377,4,4
5.202,1.9961,1.9969,-0.0021,9.539,4,4
5.310,1.9901,1.9929,0.0131,17.942,4,4
5.407,2.0195,2.0525,-0.0008,14.815,4,4
5.505,2.0029,1.9874,0.0114,12.718,4,4
5.635,1.9646,2.0202,0.0145,41.501,4,4
5.713,1.9792,2.0256,0.0064,20.319,4,4
5.805,1.9774,1.9795,0.0029,11.096,4,4
5.906,1.9993,1.9942,-0.0074,14.017,4,4
6.008,2.0245,1.9990,-0.0059,13.035,4,4
6.135,1.9706,2.0131,-0.0043,43.507,4,4
6.214,2.0059,1.9634,0.0027,19.184,4,4
6.339,1.9698,2.0087,0.0093,11.319,4,4
6.411,2.0152,2.0136,0.0075,19.150,4,4
6.507,2.0254,2.0054,0.0157,14.467,4,4
6.608,2.0359,2.0261,0.0308,15.445,4,4
6.704,1.9997,2.0391,0.0066,11.562,4,4
6.809,2.0283,1.9933,0.0131,17.136,4,4
6.909,1.9804,2.0052,0.0152,16.602,4,4
7.005,1.9878,1.9813,0.0132,12.068,4,4
7.113,1.9781,1.9934,0.0172,18.468,4,4
7.207,1.9379,2.0030,-0.0245,13.212,4,4
7.321,2.0153,1.9679,-0.0060,16.648,4,4
7.410,2.0100,1.9896,-0.0176,16.850,4,4
7.508,1.9826,1.9509,-0.0132,15.578,4,4
7.616,1.9905,1.9776,-0.0046,22.269,4,4
7.704,2.0348,2.0114,-0.0067,11.604,4,4
7.811,1.9315,1.9995,-0.0208,17.269,4,4
7.918,1.9879,1.9760,0.0056,25.736,4,4
8.011,1.9517,1.9802,0.0067,17.780,4,4
8.105,1.9589,2.0108,-0.0027,10.722,4,4
8.209,1.9895,1.9805,0.0099,16.594,4,4
8.308,1.9951,2.0216,-0.0027,14.412,4,4
8.407,1.9877,1.9960,-0.0093,15.075,4,4
8.513,2.0112,2.0025,-0.0052,17.291,4,4
8.612,2.0061,2.0135,0.0058,17.028,4,4
8.712,2.0332,1.9958,-0.0075,20.403,4,4
8.804,1.9916,2.0478,0.0055,11.643,4,4
8.910,1.9819,1.9783,0.0048,15.931,4,4
9.044,1.9867,2.0082,-0.0069,43.047,4,4
9.139,1.9866,1.9915,0.0194,45.557,4,4
9.259,1.9860,1.9852,-0.0094,66.557,4,4
9.331,1.9894,2.0163,0.0033,27.922,4,4
9.428,1.9782,1.9621,-0.0031,23.886,4,4
9.527,1.9639,1.9828,0.0155,32.395,4,4
9.635,1.9882,2.0015,-0.0038,42.061,4,4
9.731,1.9573,2.0295,-0.0154,38.145,4,4
9.823,1.9130,1.9570,-0.0121,29.379,4,4
9.918,1.9419,2.0081,-0.0243,20.890,4,4
10.010,1.9400,1.9951,-0.0244,17.535,4,4
10.120,1.9323,2.0114,-0.0189,25.092,4,4
10.216,1.9232,1.9785,-0.0098,23.238,4,4
10.317,1.9040,2.0184,-0.0239,21.979,4,4
10.430,1.9176,2.0104,-0.0206,28.684,4,4
10.507,1.8995,1.9683,-0.0205,13.957,4,4
10.603,1.9420,1.9792,-0.0158,9.765,4,4
10.700,1.9405,2.0082,-0.0268,8.108,4,4
10.814,1.9614,2.0033,-0.0370,17.271,4,4
10.899,1.9669,2.0125,-0.0274,6.818,4,4
11.005,1.9168,2.0288,-0.0403,10.482,4,4
11.111,1.9768,2.0096,-0.0396,18.779,4,4
11.210,1.9080,2.0133,-0.0321,15.805,4,4
11.305,1.9697,2.0035,-0.0533,13.024,4,4
11.407,1.9322,2.0163,-0.0283,14.406,4,4
11.512,1.9733,2.0163,-0.0439,19.389,4,4
11.612,1.9489,1.9900,-0.0311,19.390,4,4
11.709,1.9312,1.9987,-0.0576,15.295,4,4
11.808,1.9598,1.9739,-0.0229,13.918,4,4
