t_sec,x,y,z,solve_ms
0.303,-0.0058,-0.0320,0.0066,2.631
0.407,0.0039,-0.0030,-0.0153,3.053
0.503,-0.0103,-0.0203,-0.0242,1.803
0.602,0.0096,-0.0287,-0.0336,1.209
0.704,-0.0110,-0.0119,-0.0287,1.300
0.805,0.0037,0.0112,-0.0083,3.006
0.903,0.0366,0.0094,-0.0341,1.982
1.003,-0.0018,-0.0046,-0.0488,1.812
1.104,0.0118,0.0155,-0.0534,2.635
1.203,0.0119,-0.0030,-0.0142,2.116
1.303,0.0324,0.0068,-0.0113,1.717
1.404,-0.0020,0.0007,-0.0401,2.201
1.503,0.0165,0.0004,-0.0500,1.527
1.602,0.0339,-0.0097,-0.0358,1.188
1.703,0.0156,0.0044,-0.0276,1.546
1.803,-0.0162,-0.0098,-0.0602,2.270
1.902,0.0065,-0.0052,-0.0360,1.303
2.002,0.0065,-0.0086,-0.0328,1.388
2.380,0.0074,0.0116,-0.0373,1.938
2.382,0.0074,0.0116,-0.0373,0.883
2.403,0.0092,-0.0133,0.0117,2.015
2.504,-0.0178,-0.0460,-0.0117,2.960
2.602,0.0313,-0.0292,0.0129,1.524
2.702,0.0090,-0.0322,0.0133,1.142
2.807,0.0146,-0.0239,-0.0212,4.347
2.905,0.0220,-0.0299,-0.0163,4.565
3.004,0.0489,0.0052,-0.0196,2.476
3.102,0.0332,-0.0209,-0.0158,1.443
3.203,-0.0238,-0.0587,0.0283,1.751
3.302,-0.0004,-0.0261,-0.0071,1.254
3.402,-0.0322,-0.0386,-0.0037,1.381
3.502,-0.0659,-0.0474,-0.0232,1.472
3.603,-0.0128,-0.0697,-0.0026,1.553
3.703,-0.0855,-0.0773,-0.0414,2.307
3.805,-0.0894,-0.0907,-0.0052,2.089
3.903,-0.0452,-0.0607,0.0002,1.882
4.003,-0.0413,-0.0611,-0.0351,1.662
4.103,-0.0458,-0.0361,-0.0340,1.650
4.202,-0.0267,-0.0210,-0.0417,1.145
4.302,-0.0402,-0.0121,-0.0397,1.114
4.403,-0.0343,-0.0203,-0.0455,1.519
4.503,-0.0643,-0.0422,-0.0398,1.884
4.603,-0.0773,-0.0415,-0.0439,1.560
4.702,-0.1521,-0.0744,-0.0536,1.358
4.802,-0.1157,-0.0703,-0.0666,1.202
4.904,-0.1165,-0.0873,-0.0616,1.196
5.002,-0.1244,-0.0783,-0.0301,1.271
5.102,-0.1089,-0.1066,-0.0632,1.586
5.206,-0.1072,-0.1246,-0.0332,1.447
5.304,-0.1074,-0.1114,-0.0237,2.926
5.403,-0.1048,-0.1212,-0.0374,1.642
5.502,-0.0925,-0.1431,-0.0388,1.572
5.602,-0.0601,-0.1312,-0.0346,1.441
5.703,-0.1039,-0.1287,-0.0120,1.604
5.804,-0.0681,-0.1277,-0.0056,1.381
5.902,-0.0751,-0.1264,0.0088,1.631
6.002,-0.0576,-0.1353,0.0040,1.099
6.103,-0.0469,-0.1274,-0.0045,1.810
6.202,-0.0825,-0.1517,0.0310,1.139
6.302,-0.0744,-0.1814,0.0042,1.403
6.403,-0.0256,-0.1679,0.0154,1.713
6.503,-0.0370,-0.1447,-0.0016,1.451
6.602,-0.0467,-0.1290,0.0137,1.154
6.704,-0.0069,-0.1367,0.0121,2.210
6.802,0.0130,-0.1249,0.0175,1.290
6.903,-0.0383,-0.1506,0.0350,1.686
7.002,-0.0507,-0.1496,0.0079,1.347
7.102,-0.0262,-0.1462,0.0053,1.106
7.202,-0.0604,-0.1519,0.0174,1.175
7.302,-0.0921,-0.1703,-0.0180,1.218
7.402,-0.0522,-0.1705,-0.0080,1.497
7.503,-0.0863,-0.1712,-0.0432,1.859
7.602,-0.0334,-0.1783,0.0106,1.207
7.702,-0.0712,-0.1944,-0.0183,1.446
7.803,-0.0741,-0.2253,-0.0218,1.636
7.903,-0.0929,-0.2060,-0.0131,1.709
8.002,-0.0477,-0.2287,0.0130,1.380
8.104,-0.0748,-0.2211,0.0097,1.863
8.202,-0.0459,-0.2236,-0.0044,1.611
8.303,-0.0499,-0.2047,0.0103,1.715
8.402,-0.0482,-0.2001,0.0207,1.635
8.502,-0.0693,-0.2280,0.0071,1.268
8.603,-0.0746,-0.2250,-0.0105,1.572
8.705,-0.0550,-0.2089,0.0256,1.949
8.804,-0.0860,-0.1997,0.0070,1.569
8.903,-0.1201,-0.2174,-0.0164,1.698
9.003,-0.1054,-0.2056,0.0218,1.805
9.103,-0.1021,-0.2030,0.0213,1.729
9.203,-0.0684,-0.2083,0.0099,2.633
9.303,-0.1214,-0.2021,-0.0198,1.872
9.403,-0.0747,-0.1961,-0.0201,2.010
9.502,-0.1224,-0.1978,0.0125,1.586
9.602,-0.1425,-0.2240,0.0141,1.164
9.703,-0.0750,-0.2332,0.0206,1.348
9.806,-0.0280,-0.2266,-0.0107,1.698
9.903,-0.0551,-0.2689,0.0039,1.784
10.002,-0.0389,-0.2748,-0.0080,1.371
10.104,-0.0731,-0.2890,-0.0045,2.524
10.202,-0.0666,-0.2879,-0.0219,1.057
10.302,-0.0450,-0.2629,-0.0150,1.459
10.402,-0.0647,-0.2669,-0.0255,1.428
10.502,-0.0488,-0.2638,-0.0264,1.098
10.603,-0.0347,-0.2473,-0.0252,1.714
10.703,-0.0905,-0.2652,-0.0045,1.589
10.803,-0.1147,-0.2762,-0.0256,1.286
10.903,-0.0983,-0.2689,-0.0046,1.706
11.002,-0.1018,-0.2630,-0.0075,1.384
11.104,-0.1366,-0.2572,-0.0185,2.334
11.204,-0.1298,-0.2884,-0.0100,2.032
11.302,-0.0912,-0.2784,-0.0040,1.473
11.402,-0.0954,-0.2537,-0.0295,1.154
11.503,-0.1692,-0.2794,-0.0134,2.086
11.602,-0.1810,-0.2638,0.0065,1.362
11.703,-0.1717,-0.2640,-0.0300,1.631
11.805,-0.1850,-0.2691,-0.0159,3.273
11.904,-0.1998,-0.2592,-0.0197,2.235
12.004,-0.2197,-0.2701,-0.0190,1.167
12.102,-0.1787,-0.2521,0.0226,1.085
12.203,-0.1776,-0.2588,0.0043,1.409
12.302,-0.1632,-0.2444,0.0159,1.514
12.405,-0.2387,-0.2776,0.0219,1.892
12.503,-0.1908,-0.2571,0.0391,1.290
12.602,-0.1512,-0.2598,0.0156,1.675
12.702,-0.1806,-0.2678,0.0093,1.187
12.803,-0.2580,-0.2693,0.0250,1.269
12.902,-0.2476,-0.2824,0.0271,1.375
13.003,-0.2330,-0.2619,0.0259,1.652
13.103,-0.2685,-0.2562,0.0586,1.875
13.203,-0.2250,-0.2744,0.0221,1.600
13.303,-0.2250,-0.2461,0.0343,1.874
13.403,-0.2153,-0.2681,0.0700,1.263
13.503,-0.2190,-0.2831,0.0618,1.727
13.603,-0.1899,-0.2822,0.0688,2.168
13.703,-0.2147,-0.2798,0.0372,1.707
13.804,-0.2364,-0.2928,0.0519,2.788
13.902,-0.2143,-0.3215,0.0530,0.963
14.004,-0.2244,-0.2985,0.0525,1.807
14.103,-0.2040,-0.3010,0.0135,1.580
14.202,-0.2287,-0.3066,0.0165,1.196
