t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.610,0.0061,0.0074,0.0227,8.751,4,4
0.710,-0.0227,-0.0052,0.0273,9.177,4,4
0.812,0.0369,0.0125,0.0083,10.392,4,4
0.912,0.0048,0.0035,0.0301,10.066,4,4
1.011,0.0024,-0.0093,0.0447,7.113,4,4
1.114,-0.0386,-0.0266,0.0603,12.572,4,4
1.214,-0.0172,-0.0350,0.0538,13.339,4,4
1.312,-0.0228,-0.0549,0.0744,10.703,4,4
1.415,-0.0114,-0.0545,0.0849,11.641,4,4
1.517,-0.0356,-0.0442,0.0740,13.991,4,4
1.612,-0.0648,-0.0642,0.0667,9.359,4,4
1.714,-0.0521,-0.0629,0.0438,12.676,4,4
1.810,-0.0354,-0.0671,0.0539,9.217,4,4
1.912,-0.0859,-0.0963,0.0697,10.858,4,4
2.011,-0.1065,-0.0954,0.0807,9.764,4,4
2.123,-0.0753,-0.0877,0.0528,21.949,4,4
2.210,-0.1130,-0.0982,0.0588,8.164,4,4
2.315,-0.1017,-0.0942,0.0496,9.827,4,4
2.415,-0.1386,-0.1185,0.0254,12.243,4,4
2.512,-0.0925,-0.0734,0.0123,10.727,4,4
2.614,-0.1443,-0.1060,0.0409,12.860,4,4
2.713,-0.1178,-0.0780,0.0197,11.793,4,4
2.809,-0.1516,-0.0799,0.0301,8.309,4,4
2.912,-0.1383,-0.0786,0.0370,11.220,4,4
3.010,-0.0855,-0.0591,0.0690,8.748,4,4
3.114,-0.0895,-0.0754,0.0513,11.635,4,4
3.211,-0.0829,-0.0690,0.0866,10.141,4,4
3.311,-0.0649,-0.0587,0.0721,9.655,4,4
3.415,-0.0665,-0.0740,0.0663,14.004,4,4
3.515,-0.0665,-0.0701,0.0527,13.974,4,4
3.614,-0.0811,-0.0574,0.0634,12.812,4,4
3.710,-0.0796,-0.0873,0.0483,9.108,4,4
3.817,-0.0532,-0.0676,0.0527,13.970,4,4
3.915,-0.0444,-0.0830,0.0098,13.722,4,4
4.015,-0.0384,-0.0748,0.0639,12.504,4,4
4.114,-0.0736,-0.0662,0.0410,13.011,4,4
4.220,-0.0116,-0.0391,0.0469,17.039,4,4
4.316,-0.0462,-0.0515,0.0392,14.887,4,4
4.415,-0.0056,-0.0462,0.0680,12.807,4,4
4.524,-0.0097,-0.0209,0.0732,21.602,4,4
4.611,-0.0045,-0.0240,0.0854,10.200,4,4
4.713,-0.0397,-0.0525,0.1023,11.171,4,4
4.811,-0.0442,-0.0401,0.0944,9.569,4,4
4.920,-0.0145,-0.0258,0.1087,19.089,4,4
5.018,-0.0498,-0.0342,0.0804,16.449,4,4
5.111,-0.1063,-0.0499,0.0984,10.316,4,4
5.211,-0.0765,-0.0184,0.1235,10.243,4,4
5.314,-0.0500,-0.0294,0.1167,12.705,4,4
5.409,-0.0533,-0.0218,0.1591,7.888,4,4
5.512,-0.0747,-0.0216,0.1476,8.520,4,4
5.614,-0.0954,-0.0157,0.1080,12.261,4,4
5.712,-0.0724,-0.0213,0.1434,9.334,4,4
5.813,-0.0751,-0.0113,0.1074,12.016,4,4
5.916,-0.0627,-0.0262,0.1490,14.774,4,4
6.012,-0.0896,-0.0337,0.1311,10.264,4,4
6.113,-0.1288,-0.0460,0.1327,11.702,4,4
6.212,-0.1151,-0.0564,0.1272,11.085,4,4
6.320,-0.0965,-0.0394,0.1069,18.961,4,4
6.409,-0.1164,-0.0768,0.1158,7.655,4,4
6.512,-0.0780,-0.0741,0.1276,11.536,4,4
6.611,-0.0497,-0.0808,0.0984,9.712,4,4
6.712,-0.0554,-0.0897,0.0956,10.950,4,4
6.812,-0.0049,-0.1038,0.0995,11.473,4,4
6.919,-0.0586,-0.1213,0.0669,17.402,4,4
7.011,-0.0316,-0.1318,0.0929,10.201,4,4
7.112,-0.0508,-0.1384,0.0883,10.903,4,4
7.212,-0.0586,-0.1503,0.1298,10.439,4,4
7.314,-0.0132,-0.1575,0.1222,12.873,4,4
7.411,-0.0209,-0.1662,0.0868,9.576,4,4
7.512,0.0294,-0.1655,0.0908,11.424,4,4
7.615,0.0237,-0.1623,0.0762,11.628,4,4
7.712,0.0547,-0.1950,0.0549,11.005,4,4
7.831,0.0086,-0.2038,0.0982,30.091,4,4
7.914,0.0067,-0.1880,0.0719,12.161,4,4
8.014,-0.0095,-0.1972,0.0774,10.184,4,4
8.115,-0.0189,-0.1679,0.0605,14.029,4,4
8.213,-0.0096,-0.1796,0.0874,12.055,4,4
8.321,-0.0361,-0.1824,0.0604,19.049,4,4
8.417,-0.0086,-0.1597,0.0735,15.837,4,4
8.512,-0.0062,-0.1878,0.0864,11.086,4,4
8.614,-0.0768,-0.1999,0.1066,12.919,4,4
8.713,-0.0366,-0.1663,0.1081,12.381,4,4
8.830,-0.0185,-0.1521,0.1061,11.629,4,4
8.910,0.0025,-0.1631,0.0995,8.986,4,4
9.015,-0.0411,-0.1481,0.1149,14.148,4,4
9.110,-0.0547,-0.1667,0.0876,8.408,4,4
9.214,-0.0462,-0.1663,0.1096,12.487,4,4
9.317,-0.0492,-0.1414,0.1021,16.462,4,4
9.413,-0.0971,-0.1764,0.1062,11.700,4,4
9.512,-0.0794,-0.1592,0.1515,10.684,4,4
9.626,-0.0606,-0.1309,0.1325,22.917,4,4
9.713,-0.0798,-0.1549,0.1364,11.355,4,4
9.813,-0.0676,-0.1658,0.1442,10.727,4,4
9.912,-0.0836,-0.1799,0.1542,11.524,4,4
10.015,-0.0695,-0.1622,0.1403,12.847,4,4
10.114,-0.0904,-0.1780,0.1560,13.275,4,4
10.211,-0.0667,-0.1881,0.1651,7.633,4,4
10.315,-0.0723,-0.1991,0.1665,13.644,4,4
10.419,-0.0298,-0.1505,0.1846,17.689,4,4
10.512,-0.0446,-0.1818,0.1410,11.325,4,4
10.614,-0.0567,-0.1702,0.1643,12.390,4,4
10.710,-0.0739,-0.1740,0.1618,8.255,4,4
10.819,-0.0749,-0.1897,0.1433,18.088,4,4
10.913,-0.0362,-0.1732,0.1400,12.578,4,4
11.020,-0.0780,-0.1897,0.1450,18.453,4,4
11.123,-0.0514,-0.1960,0.1729,20.775,4,4
11.216,-0.0460,-0.2168,0.1605,14.959,4,4
11.319,-0.0695,-0.2252,0.1501,17.489,4,4
11.414,-0.0724,-0.2435,0.1756,12.092,4,4
11.517,-0.0677,-0.2472,0.1599,15.035,4,4
11.615,-0.0433,-0.2322,0.1580,13.678,4,4
11.712,-0.0615,-0.2243,0.1592,11.224,4,4
11.818,-0.0764,-0.2330,0.1837,13.271,4,4
11.929,-0.0271,-0.2243,0.1717,18.866,4,4
12.010,-0.0432,-0.2306,0.1833,9.191,4,4
