t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.005,1.9855,-0.0058,-0.0015,3.927,4,0,0.029703
4.102,2.0080,-0.0045,-0.0021,0.517,4,0,0.015001
4.202,2.0067,-0.0079,0.0015,0.740,4,0,0.010133
4.302,2.0044,-0.0093,0.0001,0.622,4,0,0.007741
4.402,1.9996,-0.0103,-0.0002,0.542,4,0,0.006341
4.503,1.9947,-0.0099,0.0007,0.693,4,0,0.005437
4.602,1.9949,-0.0072,0.0011,0.607,4,0,0.004816
4.702,1.9907,-0.0058,0.0008,0.638,4,0,0.004371
4.809,1.9992,-0.0010,0.0017,1.987,4,0,0.004042
4.901,2.0059,0.0026,0.0024,0.501,4,0,0.003793
5.003,2.0113,0.0055,0.0030,0.631,4,0,0.003601
5.101,2.0158,0.0079,0.0035,0.570,4,0,0.003452
5.202,2.0116,0.0026,0.0004,0.750,4,0,0.003335
5.302,2.0078,0.0023,0.0013,0.606,4,0,0.003242
5.401,2.0071,0.0031,0.0023,0.454,4,0,0.003168
5.503,2.0053,0.0059,0.0012,1.605,4,0,0.003109
5.604,2.0063,0.0041,0.0005,1.266,4,0,0.003061
5.703,2.0056,0.0056,0.0009,0.823,4,0,0.003022
5.802,2.0047,0.0048,0.0001,0.664,4,0,0.002991
5.903,2.0045,0.0029,0.0009,0.512,4,0,0.002966
6.002,2.0031,0.0019,0.0020,0.510,4,0,0.002945
6.101,2.0025,0.0040,0.0029,0.619,4,0,0.002928
6.202,2.0036,0.0038,0.0032,0.785,4,0,0.002915
6.307,1.9997,0.0035,0.0032,2.726,4,0,0.002904
6.402,2.0007,0.0074,0.0032,0.662,4,0,0.002895
6.502,2.0015,0.0057,0.0021,0.575,4,0,0.002887
6.604,1.9986,0.0048,0.0012,0.623,4,0,0.002881
6.702,1.9997,0.0054,0.0015,0.746,4,0,0.002876
6.803,1.9998,0.0066,0.0007,0.576,4,0,0.002872
6.901,1.9990,0.0054,0.0005,0.582,4,0,0.002869
7.002,1.9996,0.0055,0.0008,0.572,4,0,0.002866
7.102,1.9959,0.0055,0.0006,0.687,4,0,0.002864
7.205,1.9965,0.0071,0.0002,0.744,4,0,0.002862
7.304,1.9979,0.0047,0.0017,0.747,4,0,0.002860
7.403,1.9962,0.0051,0.0008,0.786,4,0,0.002859
7.510,1.9939,0.0059,0.0011,3.718,4,0,0.002858
7.602,1.9949,0.0047,0.0017,0.603,4,0,0.002857
7.704,1.9968,0.0071,0.0023,0.625,4,0,0.002857
7.804,1.9967,0.0079,0.0026,0.664,4,0,0.002856
7.902,1.9956,0.0066,0.0038,0.683,4,0,0.002856
8.002,1.9967,0.0079,0.0011,0.564,4,0,0.002855
8.102,2.0019,0.0076,0.0025,0.594,4,0,0.002855
8.202,2.0040,0.0102,0.0019,1.202,4,0,0.002855
8.305,2.0012,0.0086,0.0026,1.724,4,0,0.002855
8.402,2.0003,0.0061,0.0020,0.496,4,0,0.002854
8.503,1.9989,0.0065,0.0021,0.828,4,0,0.002854
8.603,2.0000,0.0067,0.0015,0.615,4,0,0.002854
8.704,1.9960,0.0028,0.0013,0.675,4,0,0.002854
8.805,1.9945,0.0041,0.0020,2.520,4,0,0.002854
8.904,1.9935,0.0042,0.0028,0.642,4,0,0.002854
9.003,1.9924,0.0031,0.0039,0.522,4,0,0.002854
9.105,1.9913,0.0043,0.0036,1.380,4,0,0.002854
9.203,1.9946,0.0024,0.0038,0.662,4,0,0.002854
9.302,1.9956,0.0003,0.0033,0.772,4,0,0.002854
9.402,1.9961,-0.0004,0.0023,0.631,4,0,0.002854
9.502,1.9951,-0.0018,0.0012,0.639,4,0,0.002854
9.603,1.9933,-0.0006,0.0009,1.003,4,0,0.002854
9.702,1.9969,0.0008,-0.0012,0.753,4,0,0.002854
9.802,1.9944,-0.0006,-0.0006,0.774,4,0,0.002854
9.901,1.9963,-0.0024,0.0001,0.475,4,0,0.002854
10.001,1.9990,-0.0001,-0.0014,0.473,4,0,0.002854
10.101,2.0025,0.0037,-0.0024,0.506,4,0,0.002854
10.202,1.9994,0.0025,-0.0010,0.686,4,0,0.002854
10.302,1.9980,0.0041,0.0010,0.837,4,0,0.002854
10.403,1.9992,0.0036,0.0017,0.684,4,0,0.002854
