t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
3.604,3.9862,0.0203,0.0156,1.439,4,0,0.029703
3.702,3.9758,0.0072,0.0039,0.749,4,0,0.015001
3.802,3.9868,0.0006,0.0111,0.683,4,0,0.010133
3.902,3.9894,0.0034,0.0054,0.423,4,0,0.007741
4.003,3.9961,0.0018,0.0078,0.604,4,0,0.006341
4.102,3.9968,-0.0011,0.0070,0.555,4,0,0.005437
4.201,3.9923,0.0030,0.0053,0.584,4,0,0.004816
4.301,3.9948,-0.0004,0.0041,0.651,4,0,0.004371
4.401,3.9911,0.0006,0.0034,0.350,4,0,0.004042
4.501,3.9918,0.0016,0.0031,0.545,4,0,0.003793
4.603,3.9909,0.0009,0.0036,0.496,4,0,0.003601
4.702,3.9878,0.0007,0.0066,0.497,4,0,0.003452
4.801,3.9855,0.0006,0.0058,0.486,4,0,0.003335
4.901,3.9850,0.0014,0.0037,0.335,4,0,0.003242
5.001,3.9854,-0.0005,0.0034,0.305,4,0,0.003168
5.103,3.9857,0.0018,0.0034,1.352,4,0,0.003109
5.201,3.9860,0.0045,0.0032,0.573,4,0,0.003061
5.302,3.9888,0.0035,0.0031,0.536,4,0,0.003022
5.402,3.9881,0.0034,0.0022,0.761,4,0,0.002991
5.501,3.9874,0.0030,0.0035,0.398,4,0,0.002966
5.601,3.9868,0.0040,0.0029,0.553,4,0,0.002945
5.702,3.9875,0.0033,0.0030,0.565,4,0,0.002928
5.801,3.9875,0.0033,0.0020,0.574,4,0,0.002915
5.901,3.9883,0.0039,0.0022,0.465,4,0,0.002904
6.001,3.9912,0.0035,0.0008,0.526,4,0,0.002895
6.106,3.9929,0.0015,0.0010,0.555,4,0,0.002887
6.203,3.9943,0.0004,0.0020,0.676,4,0,0.002881
6.301,3.9928,0.0038,0.0024,0.517,4,0,0.002876
6.650,3.9940,0.0069,0.0016,0.531,4,0,0.002872
6.651,3.9951,0.0096,0.0009,0.437,4,0,0.002869
6.705,3.9927,0.0090,0.0003,1.546,4,0,0.002866
6.803,3.9955,0.0062,0.0010,0.683,4,0,0.002864
6.902,3.9930,0.0045,0.0008,0.762,4,0,0.002862
7.001,3.9937,0.0036,0.0025,0.407,4,0,0.002860
7.102,3.9924,0.0007,-0.0014,0.724,4,0,0.002859
7.201,3.9924,-0.0006,0.0007,0.378,4,0,0.002858
7.301,3.9901,0.0022,0.0011,0.516,4,0,0.002857
7.401,3.9865,0.0035,0.0012,0.468,4,0,0.002857
7.502,3.9891,0.0032,0.0008,0.564,4,0,0.002856
7.602,3.9887,0.0002,-0.0029,0.864,4,0,0.002856
7.701,3.9877,-0.0016,-0.0039,0.392,4,0,0.002855
7.801,3.9875,-0.0024,-0.0027,0.516,4,0,0.002855
7.902,3.9876,-0.0016,-0.0030,0.673,4,0,0.002855
8.002,3.9903,-0.0031,-0.0027,0.525,4,0,0.002855
8.102,3.9917,-0.0030,-0.0047,0.553,4,0,0.002854
8.201,3.9918,-0.0030,-0.0049,0.557,4,0,0.002854
8.302,3.9924,0.0006,-0.0046,0.558,4,0,0.002854
8.402,3.9906,0.0006,-0.0046,0.532,4,0,0.002854
8.502,3.9932,0.0009,-0.0017,0.628,4,0,0.002854
8.601,3.9911,0.0002,-0.0008,0.644,4,0,0.002854
8.701,3.9890,0.0007,-0.0000,0.517,4,0,0.002854
8.801,3.9853,0.0012,0.0016,0.480,4,0,0.002854
8.902,3.9852,0.0004,0.0020,0.680,4,0,0.002854
9.001,3.9840,0.0014,0.0017,0.473,4,0,0.002854
9.102,3.9859,-0.0001,0.0006,0.515,4,0,0.002854
9.208,3.9861,-0.0008,0.0006,0.651,4,0,0.002854
9.302,3.9886,-0.0012,0.0015,0.641,4,0,0.002854
9.402,3.9902,0.0004,0.0009,0.752,4,0,0.002854
9.502,3.9897,-0.0015,0.0014,0.976,4,0,0.002854
9.602,3.9909,-0.0014,0.0016,0.584,4,0,0.002854
9.705,3.9910,-0.0036,-0.0011,0.901,4,0,0.002854
9.803,3.9898,-0.0035,-0.0020,2.190,4,0,0.002854
9.901,3.9847,-0.0021,-0.0038,0.440,4,0,0.002854
10.002,3.9853,-0.0044,-0.0057,0.448,4,0,0.002854
10.102,3.9845,-0.0023,-0.0027,0.490,4,0,0.002854
10.201,3.9865,-0.0039,-0.0037,0.498,4,0,0.002854
10.302,3.9870,-0.0045,-0.0028,0.455,4,0,0.002854
10.402,3.9890,-0.0060,-0.0002,0.721,4,0,0.002854
10.501,3.9842,-0.0051,-0.0004,0.434,4,0,0.002854
10.601,3.9843,-0.0045,0.0000,0.571,4,0,0.002854
10.702,3.9841,-0.0042,-0.0016,0.547,4,0,0.002854
10.802,3.9850,-0.0043,-0.0030,0.401,4,0,0.002854
10.901,3.9851,-0.0044,-0.0024,0.421,4,0,0.002854
11.001,3.9867,-0.0042,-0.0034,0.455,4,0,0.002854
11.102,3.9828,-0.0033,-0.0026,0.621,4,0,0.002854
11.201,3.9818,-0.0038,-0.0020,0.551,4,0,0.002854
11.303,3.9808,-0.0013,-0.0021,1.165,4,0,0.002854
11.403,3.9828,-0.0008,-0.0012,0.657,4,0,0.002854
11.502,3.9817,-0.0022,-0.0027,0.578,4,0,0.002854
11.602,3.9788,-0.0018,-0.0008,1.286,4,0,0.002854
11.701,3.9765,-0.0009,-0.0012,0.633,4,0,0.002854
11.802,3.9760,-0.0012,-0.0005,0.501,4,0,0.002854
11.902,3.9777,-0.0003,-0.0014,0.589,4,0,0.002854
12.001,3.9819,-0.0024,-0.0007,0.407,4,0,0.002854
12.102,3.9848,-0.0042,0.0027,0.538,4,0,0.002854
12.201,3.9886,-0.0039,0.0034,0.499,4,0,0.002854
12.301,3.9895,-0.0053,0.0024,0.548,4,0,0.002854
12.401,3.9902,-0.0045,-0.0006,0.345,4,0,0.002854
12.504,3.9918,-0.0045,-0.0021,0.619,4,0,0.002854
12.603,3.9942,-0.0036,-0.0006,0.570,4,0,0.002854
12.702,3.9982,-0.0075,-0.0010,0.541,4,0,0.002854
12.802,3.9994,-0.0074,-0.0002,0.586,4,0,0.002854
12.901,4.0012,-0.0085,0.0010,0.503,4,0,0.002854
13.001,3.9993,-0.0086,0.0004,0.513,4,0,0.002854
13.103,3.9953,-0.0083,0.0026,1.078,4,0,0.002854
13.201,3.9935,-0.0085,0.0030,0.425,4,0,0.002854
13.302,3.9959,-0.0076,0.0039,0.463,4,0,0.002854
13.401,3.9962,-0.0086,0.0016,0.490,4,0,0.002854
13.502,3.9935,-0.0100,0.0006,0.568,4,0,0.002854
13.605,3.9923,-0.0087,0.0010,2.853,4,0,0.002854
13.703,3.9959,-0.0066,0.0032,0.585,4,0,0.002854
13.802,3.9947,-0.0065,0.0036,0.573,4,0,0.002854
13.905,3.9948,-0.0081,0.0046,1.239,4,0,0.002854
14.002,3.9941,-0.0078,0.0038,0.754,4,0,0.002854
14.102,3.9917,-0.0078,0.0040,0.474,4,0,0.002854
14.201,3.9910,-0.0113,0.0030,0.472,4,0,0.002854
14.302,3.9905,-0.0116,0.0010,0.538,4,0,0.002854
14.406,3.9900,-0.0114,0.0002,3.549,4,0,0.002854
14.502,3.9893,-0.0108,0.0002,0.528,4,0,0.002854
14.602,3.9914,-0.0118,-0.0005,0.513,4,0,0.002854
14.704,3.9942,-0.0120,-0.0007,0.965,4,0,0.002854
14.801,3.9929,-0.0132,-0.0013,0.434,4,0,0.002854
14.901,3.9939,-0.0145,-0.0022,0.476,4,0,0.002854
15.002,3.9911,-0.0133,-0.0007,0.578,4,0,0.002854
15.101,3.9914,-0.0114,-0.0003,0.511,4,0,0.002854
15.203,3.9929,-0.0112,-0.0008,0.853,4,0,0.002854
15.301,3.9907,-0.0115,0.0015,0.474,4,0,0.002854
15.402,3.9887,-0.0108,0.0033,0.503,4,0,0.002854
15.501,3.9900,-0.0093,0.0008,0.484,4,0,0.002854
15.601,3.9858,-0.0096,0.0007,0.405,4,0,0.002854
15.702,3.9843,-0.0069,0.0002,0.603,4,0,0.002854
15.802,3.9867,-0.0087,-0.0007,0.457,4,0,0.002854
15.905,3.9874,-0.0082,-0.0002,0.702,4,0,0.002854
16.001,3.9859,-0.0085,0.0011,0.531,4,0,0.002854
16.102,3.9854,-0.0069,0.0010,0.647,4,0,0.002854
16.204,3.9860,-0.0091,0.0022,0.695,4,0,0.002854
16.302,3.9884,-0.0098,0.0035,0.787,4,0,0.002854
16.402,3.9881,-0.0097,0.0039,0.469,4,0,0.002854
16.502,3.9906,-0.0117,0.0017,0.459,4,0,0.002854
16.601,3.9900,-0.0106,0.0023,0.472,4,0,0.002854
16.702,3.9884,-0.0094,0.0002,0.440,4,0,0.002854
16.802,3.9873,-0.0098,0.0013,0.779,4,0,0.002854
16.902,3.9846,-0.0082,0.0009,0.713,4,0,0.002854
17.002,3.9879,-0.0090,0.0017,0.547,4,0,0.002854
17.102,3.9856,-0.0091,0.0023,0.562,4,0,0.002854
17.201,3.9836,-0.0106,0.0015,0.472,4,0,0.002854
