t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.926,1.9679,2.0137,0.0072,22.407,4,4
4.012,1.9872,2.0446,-0.0009,10.768,4,4
4.123,2.0143,2.0177,-0.0183,20.034,4,4
4.219,2.0127,2.0035,-0.0207,17.770,4,4
4.320,2.0289,2.0308,-0.0011,18.609,4,4
4.412,2.0248,2.0079,0.0035,11.450,4,4
4.515,2.0023,2.0005,-0.0022,14.305,4,4
4.611,1.9940,1.9926,-0.0031,9.343,4,4
4.716,1.9552,2.0234,0.0018,14.658,4,4
4.815,1.9530,2.0176,0.0052,12.615,4,4
4.914,1.9731,2.0207,-0.0016,12.444,4,4
5.011,1.9809,2.0401,0.0161,10.288,4,4
5.126,2.0016,1.9960,0.0183,23.234,4,4
5.220,1.9923,1.9805,0.0206,16.818,4,4
5.314,2.0162,1.9935,0.0228,11.650,4,4
5.419,2.0300,1.9871,0.0013,17.796,4,4
5.518,2.0087,1.9852,-0.0052,17.435,4,4
5.630,2.0065,1.9658,0.0168,13.193,4,4
5.723,1.9736,2.0068,-0.0203,21.431,4,4
5.816,1.9897,1.9765,-0.0120,14.508,4,4
5.918,1.9792,1.9942,-0.0314,15.912,4,4
6.020,2.0074,1.9656,0.0023,17.305,4,4
6.110,1.9788,1.9644,-0.0124,9.493,4,4
6.222,1.9939,1.9468,-0.0188,16.469,4,4
6.314,1.9789,1.9898,-0.0153,13.004,4,4
6.412,1.9958,1.9544,-0.0297,10.531,4,4
6.515,2.0040,1.9514,-0.0256,14.394,4,4
6.619,1.9913,1.9776,-0.0587,18.071,4,4
6.713,1.9776,1.9608,-0.0547,12.511,4,4
6.815,1.9353,1.9625,-0.0548,13.386,4,4
6.928,1.9900,1.9475,-0.0304,22.100,4,4
7.021,1.9970,1.9634,-0.0380,17.583,4,4
7.126,2.0240,1.9697,-0.0348,25.192,4,4
7.214,2.0418,1.9483,-0.0401,12.821,4,4
7.316,2.0108,1.9571,-0.0326,14.092,4,4
7.426,2.0645,1.9720,-0.0420,18.526,4,4
7.519,2.0318,1.9509,-0.0391,16.760,4,4
