t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.810,1.9830,-0.0049,-0.0140,2.555,4,0,0.029703
4.903,2.0155,0.0109,-0.0107,1.560,4,0,0.015001
5.002,2.0152,0.0132,-0.0090,0.728,4,0,0.010133
5.102,2.0174,0.0139,-0.0095,0.619,4,0,0.007741
5.202,2.0118,0.0130,-0.0102,0.595,4,0,0.006341
5.302,2.0080,0.0106,-0.0084,0.670,4,0,0.005437
5.402,2.0106,0.0121,-0.0093,0.697,4,0,0.004816
5.502,2.0076,0.0094,-0.0111,0.848,4,0,0.004371
5.602,2.0070,0.0129,-0.0096,0.696,4,0,0.004042
5.701,2.0037,0.0099,-0.0112,0.593,4,0,0.003793
5.802,2.0048,0.0095,-0.0087,0.879,4,0,0.003601
5.904,2.0068,0.0077,-0.0096,2.083,4,0,0.003452
6.003,2.0074,0.0074,-0.0097,0.732,4,0,0.003335
6.103,2.0073,0.0080,-0.0097,0.786,4,0,0.003242
6.201,2.0075,0.0071,-0.0084,0.566,4,0,0.003168
6.304,2.0048,0.0078,-0.0085,1.621,4,0,0.003109
6.405,2.0054,0.0081,-0.0066,0.498,4,0,0.003061
6.502,2.0014,0.0051,-0.0073,0.564,4,0,0.003022
6.602,2.0030,0.0076,-0.0072,0.674,4,0,0.002991
6.702,2.0052,0.0087,-0.0076,0.857,4,0,0.002966
6.802,2.0061,0.0114,-0.0076,0.563,4,0,0.002945
6.902,2.0074,0.0090,-0.0081,0.822,4,0,0.002928
7.003,2.0028,0.0081,-0.0081,1.024,4,0,0.002915
7.102,2.0022,0.0083,-0.0080,0.551,4,0,0.002904
7.202,2.0015,0.0072,-0.0093,0.823,4,0,0.002895
7.303,2.0023,0.0057,-0.0103,1.729,4,0,0.002887
7.402,2.0034,0.0062,-0.0090,0.874,4,0,0.002881
7.502,2.0027,0.0055,-0.0076,0.654,4,0,0.002876
7.602,1.9990,0.0070,-0.0079,0.613,4,0,0.002872
7.702,1.9984,0.0060,-0.0090,0.567,4,0,0.002869
7.802,1.9978,0.0053,-0.0088,0.561,4,0,0.002866
7.902,2.0012,0.0071,-0.0087,0.849,4,0,0.002864
8.002,2.0021,0.0067,-0.0082,0.723,4,0,0.002862
8.103,2.0036,0.0081,-0.0074,0.663,4,0,0.002860
8.202,2.0051,0.0065,-0.0071,0.541,4,0,0.002859
8.307,2.0029,0.0040,-0.0066,0.652,4,0,0.002858
8.402,2.0008,0.0050,-0.0079,0.664,4,0,0.002857
8.501,1.9985,0.0025,-0.0080,0.540,4,0,0.002857
8.602,1.9956,0.0034,-0.0077,0.577,4,0,0.002856
8.702,1.9958,0.0030,-0.0064,0.549,4,0,0.002856
8.802,1.9945,0.0028,-0.0066,0.604,4,0,0.002855
8.902,1.9948,0.0008,-0.0059,0.856,4,0,0.002855
9.006,1.9937,-0.0004,-0.0058,0.829,4,0,0.002855
9.103,1.9951,0.0004,-0.0062,1.258,4,0,0.002855
9.204,1.9975,-0.0006,-0.0048,0.609,4,0,0.002854
11.696,1.9985,0.0006,-0.0077,3.258,4,0,0.002854
11.795,1.9977,0.0012,-0.0062,1.527,4,0,0.002854
11.893,2.0000,0.0025,-0.0057,0.869,4,0,0.002854
11.993,1.9985,-0.0021,-0.0071,0.724,4,0,0.002854
12.092,1.9978,-0.0023,-0.0061,0.594,4,0,0.002854
12.192,1.9980,-0.0020,-0.0067,0.725,4,0,0.002854
12.292,1.9974,-0.0021,-0.0078,0.746,4,0,0.002854
12.391,2.0015,-0.0001,-0.0080,0.667,4,0,0.002854
12.492,2.0026,0.0006,-0.0090,0.549,4,0,0.002854
12.592,2.0052,0.0009,-0.0099,0.920,4,0,0.002854
12.693,2.0034,0.0005,-0.0102,1.123,4,0,0.002854
