t_sec,x,y,z,solve_ms
2.1495,2.000000,2.000000,0.000000,0.000
2.2487,2.000000,2.000000,0.000000,0.000
2.3485,2.000000,2.000000,0.000000,0.000
2.4486,2.000000,2.000000,0.000000,0.000
2.5501,2.000000,2.000000,0.000000,0.000
2.6489,2.000000,2.000000,0.000000,0.000
2.7492,2.000000,2.000000,0.000000,0.000
2.8489,2.000000,2.000000,0.000000,0.000
2.9486,2.000000,2.000000,0.000000,0.000
3.0486,2.000000,2.000000,0.000000,0.000
3.1490,2.000000,2.000000,0.000000,0.000
3.2513,2.000000,2.000000,0.000000,0.000
3.3488,2.000000,2.000000,0.000000,0.000
3.4485,2.000000,2.000000,0.000000,0.000
3.5490,2.000000,2.000000,0.000000,0.000
3.6492,2.000000,2.000000,0.000000,0.000
3.7501,2.000000,2.000000,0.000000,0.000
3.8505,2.000000,2.000000,0.000000,0.000
3.9515,2.000000,2.000000,0.000000,0.000
4.0485,2.000000,2.000000,0.000000,0.000
4.1488,2.000000,2.000000,0.000000,0.000
4.2514,2.020932,1.989066,0.010830,0.000
4.3511,1.971145,2.023330,-0.001129,0.000
4.4511,1.957686,1.988295,-0.004604,0.000
4.5547,1.985560,1.972791,-0.001939,0.000
4.6501,1.996775,1.984704,0.007948,0.000
4.7506,1.965897,1.984520,-0.017267,0.000
4.8487,2.041726,1.965014,-0.029160,0.000
4.9493,2.089094,1.968973,-0.022205,0.000
5.0503,2.133386,1.977578,-0.015629,0.000
5.1495,2.177255,1.985522,-0.008838,0.000
5.2493,2.171147,2.003654,0.029075,0.000
5.3496,2.202088,2.007424,0.019648,0.000
5.4494,2.165559,2.033637,0.000135,0.000
5.5508,2.164135,2.067404,0.002176,0.000
5.6502,2.148845,2.070358,-0.012580,0.000
5.7498,2.116658,2.124548,0.000004,0.000
5.8494,2.118460,2.107665,-0.000974,0.000
5.9495,2.130192,2.118971,0.001303,0.000
6.0507,2.171721,2.092256,-0.000303,0.000
6.1501,2.143642,2.093227,-0.010807,0.000
6.2490,2.111084,2.102582,-0.001713,0.000
6.3493,2.068595,2.093196,0.014424,0.000
6.4497,2.093305,2.072319,0.020929,0.000
6.5494,2.057982,2.099442,0.018334,0.000
6.6494,2.054203,2.069451,0.029627,0.000
6.7510,2.061484,2.058031,0.012373,0.000
6.8549,2.051155,2.084999,-0.008963,0.000
6.9494,2.079714,2.163535,-0.011205,0.000
7.0509,2.032188,2.148284,0.019722,0.000
7.1506,2.031051,2.159392,-0.006777,0.000
7.2577,1.976217,2.162316,-0.003217,0.000
7.3495,2.007997,2.156404,-0.008301,0.000
7.4491,1.978000,2.141063,-0.003824,0.000
