t_sec,x,y,z,solve_ms
3.909,3.9915,0.0169,-0.0011,7.386
4.006,4.0376,-0.0073,-0.0079,2.144
4.104,4.0161,-0.0226,-0.0213,2.362
4.203,3.9818,0.0119,-0.0011,1.640
4.306,3.9983,0.0321,-0.0165,3.251
4.403,3.9984,0.0178,0.0017,1.358
4.503,4.0408,-0.0126,0.0113,1.584
4.603,4.0007,-0.0186,-0.0082,1.919
4.704,4.0092,-0.0139,-0.0028,2.244
4.806,3.9856,0.0096,-0.0088,3.054
4.908,4.0200,0.0101,0.0142,3.331
5.003,3.9877,0.0271,0.0013,1.832
5.104,4.0000,0.0373,0.0164,1.789
5.204,3.9780,0.0052,-0.0094,1.944
5.303,3.9769,0.0168,0.0064,1.822
5.403,4.0007,0.0262,0.0245,1.495
5.502,4.0087,0.0428,0.0206,1.535
5.606,4.0024,0.0115,0.0042,3.579
5.704,4.0257,-0.0011,0.0086,2.220
5.805,4.0031,0.0072,-0.0539,2.032
5.904,4.0041,0.0095,-0.0271,1.744
6.006,4.0333,0.0065,-0.0307,4.646
6.103,3.9943,-0.0194,-0.0110,2.079
6.204,4.0010,0.0025,-0.0248,1.976
6.303,4.0135,-0.0305,-0.0015,1.671
6.685,3.9710,-0.0318,-0.0183,2.069
6.687,3.9710,-0.0318,-0.0183,1.164
6.733,4.0031,-0.0294,-0.0179,7.051
6.804,4.0449,-0.0021,0.0092,1.720
6.904,4.0360,-0.0113,-0.0014,1.914
7.004,4.0468,-0.0054,0.0011,2.303
7.103,4.0548,0.0137,0.0207,1.634
7.206,4.0097,-0.0011,0.0183,3.722
7.304,4.0188,0.0143,0.0314,1.377
7.404,4.0666,-0.0077,0.0253,1.473
7.507,4.0513,-0.0112,0.0302,3.810
7.603,4.0263,0.0013,0.0353,1.800
7.707,3.9979,0.0008,0.0192,3.306
7.805,4.0147,0.0170,0.0492,2.484
7.906,3.9913,0.0407,0.0493,1.403
8.002,4.0037,0.0158,0.0463,1.296
8.103,4.0076,0.0389,0.0529,2.002
8.204,4.0417,0.0212,0.0612,1.690
8.303,4.0492,0.0293,0.0789,1.401
8.404,4.0510,0.0527,0.0791,1.962
8.504,4.0573,0.0262,0.0819,1.804
8.604,4.0326,0.0559,0.0959,2.485
8.707,4.0730,0.0622,0.1199,2.192
8.803,4.0781,0.0520,0.1242,1.699
8.902,4.0633,0.0503,0.1471,1.295
9.005,4.0858,0.0560,0.1302,2.397
9.105,4.0585,0.0669,0.1529,2.363
9.204,4.1129,0.0399,0.1346,2.060
9.307,4.1110,0.0333,0.1356,1.784
9.404,4.1087,0.0448,0.1737,1.604
9.503,4.1589,0.0306,0.1792,1.902
9.603,4.1263,0.0177,0.2133,1.680
9.706,4.1648,0.0342,0.2380,2.686
9.807,4.2060,0.0204,0.2219,5.498
9.904,4.1689,0.0154,0.1970,1.951
10.003,4.1559,0.0240,0.2210,2.091
10.112,4.1711,0.0062,0.2083,4.289
10.206,4.1455,0.0153,0.2231,2.906
10.303,4.1273,0.0363,0.2000,1.572
10.402,4.1301,0.0175,0.2102,1.354
10.503,4.1121,0.0058,0.2014,1.703
10.604,4.1142,-0.0084,0.1979,1.564
10.702,4.1334,0.0241,0.1872,1.235
10.807,4.1753,0.0213,0.2176,1.755
10.904,4.1532,0.0360,0.1958,2.526
11.002,4.1567,0.0394,0.2067,1.371
11.104,4.1219,0.0360,0.1799,1.924
11.205,4.0965,0.0426,0.1739,2.254
11.304,4.0991,0.0352,0.1756,1.478
11.403,4.0655,0.0607,0.1814,1.998
11.503,4.0955,0.0156,0.1946,1.879
11.604,4.0891,0.0050,0.1725,2.260
11.703,4.1283,0.0168,0.1573,2.021
11.807,4.1552,0.0157,0.1621,3.458
11.904,4.1499,0.0310,0.1723,2.270
12.003,4.1335,0.0323,0.1666,1.925
12.104,4.1218,0.0129,0.1837,2.333
12.204,4.1635,-0.0268,0.1775,2.375
12.303,4.1753,-0.0336,0.1734,1.934
12.404,4.1526,-0.0513,0.1778,1.369
12.506,4.1661,-0.0240,0.1663,2.651
12.602,4.1770,-0.0370,0.1514,1.446
12.704,4.1113,-0.0235,0.1707,2.394
12.803,4.1262,-0.0278,0.1706,1.839
12.906,4.1559,0.0022,0.1529,2.250
13.004,4.1464,-0.0132,0.1666,1.993
15.485,4.1369,-0.0008,0.1861,2.268
15.585,4.1444,0.0241,0.1750,1.871
15.684,4.1562,0.0253,0.1651,1.639
15.784,4.1546,-0.0055,0.1658,1.440
15.884,4.0923,-0.0006,0.1709,1.443
15.985,4.0821,0.0223,0.1804,1.944
16.085,4.0818,-0.0100,0.1542,1.618
16.184,4.0820,-0.0342,0.1589,1.966
16.285,4.0783,-0.0231,0.1652,1.736
16.386,4.0998,0.0034,0.1638,1.713
16.488,4.1118,0.0080,0.1517,3.290
16.586,4.0499,0.0268,0.1507,2.202
16.689,4.0726,0.0108,0.1734,2.480
16.784,4.0471,0.0266,0.1684,1.685
16.887,4.0468,-0.0023,0.1908,2.066
16.984,4.0759,-0.0004,0.2051,1.711
17.084,4.0808,-0.0218,0.2073,1.824
17.185,4.0779,-0.0122,0.2000,1.658
17.291,4.0519,-0.0087,0.1967,1.865
17.384,4.1060,-0.0383,0.1728,1.580
17.484,4.1064,-0.0310,0.1403,1.630
17.584,4.1246,-0.0291,0.1562,1.389
17.685,4.1419,-0.0208,0.1519,1.998
17.785,4.1684,-0.0358,0.1225,1.620
17.885,4.1884,-0.0144,0.1279,2.307
17.984,4.1687,0.0051,0.0848,1.803
18.085,4.1518,0.0024,0.0790,2.434
18.193,4.1517,-0.0066,0.0824,5.495
18.287,4.1609,-0.0191,0.0473,2.354
18.385,4.1457,-0.0236,0.0426,1.285
18.489,4.1633,-0.0258,-0.0004,5.555
18.590,4.1789,-0.0056,-0.0219,4.194
18.684,4.1847,-0.0241,0.0007,1.542
18.788,4.1855,-0.0244,0.0035,1.952
18.887,4.1745,0.0110,-0.0146,2.128
18.985,4.1709,-0.0027,0.0088,1.623
19.085,4.1139,-0.0002,0.0066,1.617
19.185,4.1251,0.0046,-0.0059,1.973
19.284,4.1415,0.0186,-0.0145,1.641
19.385,4.1526,0.0164,0.0017,1.714
19.484,4.1235,0.0264,0.0098,1.362
19.586,4.1230,0.0186,0.0183,2.602
19.684,4.1191,0.0215,-0.0157,1.692
19.786,4.1249,0.0340,0.0170,3.514
19.884,4.1262,0.0330,-0.0053,1.414
19.984,4.0832,0.0466,0.0183,1.426
20.084,4.0822,0.0243,-0.0116,1.552
20.184,4.0650,0.0455,0.0159,1.306
20.288,4.1255,0.0408,-0.0069,5.251
20.385,4.1013,0.0358,-0.0176,2.671
20.487,4.1088,0.0240,0.0044,4.819
20.585,4.0748,0.0139,-0.0178,1.957
20.688,4.0590,0.0158,-0.0100,3.179
20.786,4.0556,0.0462,-0.0297,3.392
20.884,4.0433,0.0347,-0.0129,1.330
20.985,4.0381,0.0303,-0.0231,1.993
21.085,4.0386,0.0386,-0.0132,2.195
21.190,4.0471,0.0459,-0.0354,6.590
21.287,3.9975,0.0362,-0.0085,2.688
21.388,4.0347,0.0424,-0.0141,2.562
21.486,4.0408,0.0442,-0.0180,2.320
21.586,4.0449,0.0624,-0.0059,2.607
21.685,4.0933,0.0493,-0.0266,1.951
21.790,4.0703,0.0671,-0.0275,2.045
21.884,4.0489,0.0339,-0.0008,1.325
21.989,4.0471,0.0171,0.0193,3.117
22.084,4.0545,0.0222,0.0127,1.614
22.184,4.0258,0.0117,-0.0036,1.646
22.285,3.9986,0.0240,0.0173,1.699
22.385,4.0203,0.0254,0.0114,1.860
22.486,4.0513,0.0452,0.0067,1.843
22.585,4.0265,0.0368,0.0087,1.367
22.686,4.0043,0.0321,0.0135,1.441
22.787,3.9967,0.0055,0.0211,3.033
22.885,4.0032,0.0102,0.0226,2.166
22.986,4.0083,-0.0119,0.0230,1.841
23.085,3.9972,-0.0083,0.0144,1.932
23.184,4.0083,-0.0164,0.0285,1.905
23.285,4.0270,-0.0348,0.0167,1.727
23.384,4.0273,-0.0102,0.0174,1.655
23.486,4.0193,-0.0081,-0.0035,1.861
23.585,3.9963,0.0242,0.0176,2.181
23.685,3.9942,0.0268,0.0138,2.054
23.786,3.9659,-0.0028,0.0197,3.176
23.885,3.9272,0.0018,0.0204,2.060
23.986,3.9766,-0.0185,-0.0111,2.427
24.084,3.9575,-0.0157,-0.0234,1.412
24.185,4.0252,-0.0102,-0.0017,1.976
24.285,3.9958,0.0044,-0.0093,1.517
24.384,4.0289,-0.0238,0.0089,1.515
24.485,3.9825,-0.0556,0.0019,1.377
24.585,4.0207,-0.0379,0.0228,2.117
24.684,4.0613,-0.0466,0.0117,1.514
24.786,4.0222,0.0061,0.0262,2.324
24.885,4.0557,-0.0112,0.0272,1.248
24.984,4.0504,-0.0395,0.0232,1.564
25.084,4.0540,-0.0310,0.0051,1.627
25.185,4.0403,-0.0153,0.0157,2.116
25.285,4.0545,-0.0217,0.0207,2.099
25.386,3.9924,-0.0005,-0.0214,1.918
25.485,4.0121,-0.0476,-0.0082,1.914
25.585,4.0392,-0.0640,0.0011,1.911
25.685,4.0175,-0.0301,0.0025,1.958
25.785,4.0170,-0.0398,-0.0004,2.518
25.885,4.0607,-0.0332,0.0398,2.408
25.985,4.0174,0.0060,0.0563,1.836
26.087,4.0484,-0.0210,0.0647,3.617
26.188,4.0213,-0.0327,0.0613,1.479
26.284,3.9778,-0.0170,0.0412,1.656
26.386,3.9506,-0.0370,0.0349,3.221
26.484,3.9297,-0.0541,0.0110,1.584
26.584,3.9677,-0.0826,0.0093,1.541
26.684,3.9430,-0.0388,0.0166,1.562
26.786,3.9535,-0.0263,-0.0129,2.107
26.885,3.9378,-0.0592,-0.0043,2.092
26.989,3.9025,-0.0435,0.0097,5.860
27.086,3.8850,-0.0584,0.0181,1.377
27.185,3.8498,-0.0200,0.0384,1.933
27.284,3.8654,-0.0101,0.0490,1.277
27.384,3.8768,-0.0237,0.0549,1.680
27.485,3.9209,-0.0334,0.0412,1.835
27.586,3.8708,-0.0407,0.0336,2.642
27.686,3.8980,-0.0444,0.0589,2.003
27.785,3.9244,-0.0406,0.0187,2.157
27.887,3.9703,-0.0314,0.0425,2.043
27.985,3.9858,-0.0334,0.0461,2.576
28.084,3.9605,-0.0334,0.0663,1.312
