t_sec,x,y,z,solve_ms,n_zero_weights
3.406,4.0016,1.9744,0.0041,4.558,0
3.506,3.9745,1.9965,-0.0014,3.715,0
3.604,3.9737,1.9956,-0.0032,2.791,0
3.705,3.9403,2.0245,-0.0037,2.905,0
3.810,3.9768,1.9872,-0.0023,2.783,0
3.905,3.9557,2.0067,-0.0293,2.509,0
4.008,3.9701,1.9916,-0.0225,4.294,0
4.104,3.9702,1.9894,-0.0229,3.476,0
4.207,4.0050,1.9895,-0.0206,3.404,0
4.306,3.9902,2.0258,-0.0008,4.142,0
4.404,4.0291,2.0496,-0.0253,2.490,0
4.504,3.9602,2.0179,0.0251,3.497,0
4.604,4.0151,2.0183,0.0221,2.979,0
4.703,3.9844,2.0103,-0.0060,2.525,0
4.804,3.9473,2.0036,-0.0078,2.477,0
4.907,4.0062,1.9960,0.0127,4.047,0
5.004,3.9846,1.9939,0.0057,2.857,0
5.105,3.9978,1.9829,0.0087,3.336,0
5.203,3.9960,2.0102,-0.0160,2.241,0
5.305,3.9894,2.0038,-0.0073,3.920,0
5.405,3.9769,1.9568,0.0107,2.502,0
5.507,4.0111,1.9875,-0.0148,5.028,0
5.606,3.9962,1.9418,-0.0181,4.151,0
5.705,3.9873,1.9844,0.0004,2.863,0
5.817,3.9878,2.0078,-0.0112,4.259,0
5.906,4.0079,2.0113,0.0014,3.295,0
6.008,4.0315,1.9808,0.0166,5.707,0
6.103,4.0277,2.0350,-0.0003,2.422,0
6.207,4.0457,2.0618,-0.0023,3.173,0
6.305,4.0217,2.0497,-0.0195,3.554,0
6.405,4.0401,2.0219,-0.0178,2.633,0
6.506,3.9994,2.0126,0.0034,4.474,0
6.607,4.0177,1.9970,0.0078,5.331,0
6.707,4.0732,2.0450,-0.0088,4.756,0
6.808,3.9891,2.0060,0.0187,6.916,0
6.904,4.0488,2.0196,-0.0250,2.579,0
7.005,4.0598,2.0308,-0.0237,3.750,0
7.108,4.0303,2.0117,-0.0067,5.584,0
7.209,4.0252,1.9929,-0.0282,3.809,0
7.305,4.0019,1.9906,-0.0182,4.138,0
7.407,4.0389,1.9974,0.0068,5.418,0
7.507,4.0027,1.9755,-0.0012,5.558,0
7.606,3.9823,1.9946,0.0137,3.648,0
7.705,3.9740,1.9560,0.0218,3.512,0
7.810,3.9443,1.9523,0.0205,3.893,0
7.907,3.9784,1.9232,0.0138,4.758,0
8.005,3.9600,1.9472,0.0022,3.499,0
8.105,3.9734,1.9515,0.0029,3.616,0
8.208,3.9808,1.9307,0.0044,5.709,0
8.307,4.0032,2.0054,-0.0120,5.319,0
8.404,3.9757,1.9654,0.0038,2.125,0
8.505,3.9957,1.9992,0.0004,3.367,0
8.605,4.0220,1.9949,0.0268,3.505,0
8.707,3.9693,1.9683,0.0267,3.596,0
8.806,3.9760,1.9683,0.0128,3.795,0
8.905,3.9809,1.9545,0.0049,3.259,0
9.005,3.9393,1.9808,0.0088,3.311,0
9.106,3.9986,1.9922,0.0044,2.581,0
9.209,3.9799,1.9854,-0.0134,5.442,0
9.308,3.8996,1.9490,0.0087,6.010,0
9.407,3.9384,1.9782,-0.0106,2.891,0
9.510,3.9167,1.9747,0.0230,7.565,0
9.606,3.9055,2.0021,0.0001,5.048,0
9.707,3.9157,1.9798,0.0025,4.814,0
9.806,3.9151,1.9877,0.0167,3.657,0
9.903,3.8995,1.9679,-0.0050,2.833,0
10.009,3.9013,1.9399,0.0171,3.950,0
10.106,3.9407,2.0027,0.0086,3.444,0
10.206,3.8939,1.9797,-0.0238,2.835,0
10.306,3.9237,2.0012,0.0073,4.104,0
10.405,3.9398,1.9852,-0.0096,2.865,0
10.505,3.9574,1.9987,0.0154,4.080,0
10.606,3.9657,1.9917,0.0134,3.287,0
10.705,3.9530,1.9871,0.0268,3.410,0
10.804,3.9913,2.0050,0.0128,3.031,0
10.905,3.9726,1.9866,0.0145,3.738,0
11.006,3.9974,1.9997,0.0346,3.607,0
11.111,3.9994,2.0198,-0.0056,4.257,0
11.205,3.9893,2.0085,0.0086,3.708,0
11.304,4.0056,2.0360,-0.0044,3.100,0
11.408,3.9839,2.0261,0.0143,5.106,0
11.506,4.0166,2.0524,0.0053,5.067,0
11.604,3.9952,2.0241,0.0315,2.695,0
11.704,3.9912,2.0072,0.0318,2.771,0
11.805,4.0077,1.9985,0.0389,3.173,0
11.909,4.0082,2.0254,0.0279,5.823,0
12.004,4.0073,2.0044,0.0282,2.818,0
12.112,4.0094,2.0200,0.0154,9.974,0
12.206,4.0258,1.9910,0.0021,3.755,0
12.306,4.0363,2.0179,0.0356,5.086,0
12.405,3.9894,1.9814,0.0004,3.120,0
12.510,4.0523,1.9953,0.0065,6.812,0
12.608,4.0347,2.0107,0.0169,3.461,0
12.704,4.0694,2.0076,-0.0039,3.074,0
12.805,4.0487,2.0158,0.0288,3.281,0
