t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.106,4.0233,0.0191,0.0026,4.445,4,0,0.029703
0.202,4.0228,0.0057,-0.0005,0.595,4,0,0.015001
0.302,4.0233,-0.0017,0.0037,0.578,4,0,0.010133
0.401,4.0247,-0.0053,0.0112,0.593,4,0,0.007741
0.502,4.0169,-0.0024,0.0045,0.652,4,0,0.006341
0.604,4.0171,-0.0024,0.0073,0.900,4,0,0.005437
0.702,4.0135,-0.0011,0.0053,1.037,4,0,0.004816
0.802,4.0129,0.0020,0.0062,0.970,4,0,0.004371
0.902,4.0065,0.0024,0.0050,1.041,4,0,0.004042
1.002,4.0027,0.0023,0.0025,0.643,4,0,0.003793
1.104,4.0014,0.0036,0.0029,0.738,4,0,0.003601
1.202,4.0043,0.0030,0.0006,0.375,4,0,0.003452
1.302,4.0042,0.0018,0.0029,0.715,4,0,0.003335
1.402,4.0018,0.0046,0.0040,0.817,4,0,0.003242
1.501,3.9981,0.0045,0.0012,0.573,4,0,0.003168
1.602,4.0002,0.0043,0.0013,0.733,4,0,0.003109
1.702,4.0042,0.0028,0.0002,1.447,4,0,0.003061
1.802,4.0002,0.0026,-0.0004,0.835,4,0,0.003022
1.902,4.0011,0.0024,0.0002,0.620,4,0,0.002991
2.002,4.0009,0.0018,0.0006,0.623,4,0,0.002966
2.101,3.9963,0.0017,0.0004,0.575,4,0,0.002945
2.204,3.9989,0.0020,0.0007,0.643,4,0,0.002928
2.302,4.0004,0.0012,0.0011,0.408,4,0,0.002915
2.401,4.0010,-0.0001,0.0015,0.586,4,0,0.002904
2.501,4.0026,-0.0013,0.0017,0.601,4,0,0.002895
2.603,4.0017,-0.0011,0.0037,0.382,4,0,0.002887
2.701,4.0034,-0.0013,0.0040,0.430,4,0,0.002881
2.809,4.0011,-0.0017,0.0039,3.266,4,0,0.002876
2.902,3.9985,-0.0020,0.0020,0.602,4,0,0.002872
3.002,3.9996,-0.0014,0.0023,0.658,4,0,0.002869
3.104,4.0022,-0.0007,0.0002,0.733,4,0,0.002866
3.201,4.0036,0.0018,0.0025,0.490,4,0,0.002864
3.302,3.9994,0.0022,0.0010,0.977,4,0,0.002862
3.402,3.9957,0.0034,0.0010,0.595,4,0,0.002860
3.501,3.9968,0.0038,0.0021,0.493,4,0,0.002859
3.601,3.9914,0.0047,0.0027,0.478,4,0,0.002858
3.701,3.9910,0.0046,0.0026,0.551,4,0,0.002857
3.803,3.9913,0.0025,0.0014,1.208,4,0,0.002857
3.902,3.9928,0.0039,0.0014,0.680,4,0,0.002856
4.003,3.9972,0.0043,0.0011,1.737,4,0,0.002856
4.102,3.9986,0.0027,0.0005,0.698,4,0,0.002855
4.202,4.0011,0.0016,0.0018,0.486,4,0,0.002855
4.302,4.0017,-0.0001,0.0012,0.792,4,0,0.002855
4.402,4.0029,0.0018,0.0015,0.644,4,0,0.002855
4.502,4.0033,0.0008,0.0006,0.812,4,0,0.002854
4.603,4.0036,0.0012,0.0004,1.046,4,0,0.002854
4.702,4.0062,0.0013,-0.0010,0.661,4,0,0.002854
4.801,4.0022,0.0008,-0.0013,0.495,4,0,0.002854
4.901,3.9999,0.0001,-0.0009,0.405,4,0,0.002854
5.002,3.9991,0.0025,0.0000,0.820,4,0,0.002854
5.101,3.9976,0.0039,0.0003,0.557,4,0,0.002854
5.202,4.0012,0.0034,0.0010,0.745,4,0,0.002854
5.303,4.0020,0.0038,-0.0006,0.584,4,0,0.002854
5.402,4.0029,0.0034,-0.0006,0.737,4,0,0.002854
5.502,4.0039,0.0014,0.0003,0.658,4,0,0.002854
5.602,4.0036,0.0028,0.0013,0.965,4,0,0.002854
5.702,4.0036,0.0032,0.0014,0.641,4,0,0.002854
5.802,4.0037,0.0025,-0.0004,0.852,4,0,0.002854
5.901,4.0009,0.0016,-0.0010,0.455,4,0,0.002854
6.002,4.0003,0.0013,-0.0016,0.730,4,0,0.002854
6.102,3.9999,0.0003,-0.0040,0.698,4,0,0.002854
6.202,4.0006,0.0003,-0.0039,0.485,4,0,0.002854
6.302,3.9995,-0.0014,-0.0031,0.703,4,0,0.002854
6.403,4.0006,-0.0047,-0.0038,1.531,4,0,0.002854
6.507,3.9986,-0.0045,-0.0038,4.463,4,0,0.002854
6.603,3.9964,-0.0051,-0.0046,2.098,4,0,0.002854
6.704,3.9972,-0.0026,-0.0031,0.798,4,0,0.002854
6.802,3.9978,-0.0029,-0.0032,0.785,4,0,0.002854
6.901,4.0019,-0.0030,-0.0040,0.477,4,0,0.002854
7.002,4.0035,-0.0012,-0.0041,0.539,4,0,0.002854
7.102,4.0013,0.0015,-0.0043,0.765,4,0,0.002854
7.202,4.0019,0.0031,-0.0037,0.723,4,0,0.002854
7.301,4.0038,0.0025,-0.0037,0.399,4,0,0.002854
7.402,4.0045,0.0001,-0.0047,1.560,4,0,0.002854
7.502,4.0028,0.0007,-0.0038,0.382,4,0,0.002854
7.602,3.9990,0.0000,-0.0036,1.021,4,0,0.002854
7.701,4.0002,-0.0030,-0.0016,0.475,4,0,0.002854
7.801,4.0012,-0.0031,-0.0038,0.667,4,0,0.002854
7.902,4.0030,-0.0019,-0.0025,1.000,4,0,0.002854
8.005,4.0042,-0.0015,-0.0029,1.791,4,0,0.002854
8.101,4.0086,-0.0017,-0.0031,0.450,4,0,0.002854
8.205,4.0110,-0.0011,-0.0048,0.794,4,0,0.002854
8.302,4.0134,-0.0031,-0.0038,0.694,4,0,0.002854
8.402,4.0090,-0.0054,-0.0048,0.681,4,0,0.002854
8.503,4.0102,-0.0050,-0.0039,0.955,4,0,0.002854
8.601,4.0093,-0.0028,-0.0042,0.392,4,0,0.002854
8.704,4.0108,-0.0055,-0.0041,2.413,4,0,0.002854
8.803,4.0132,-0.0071,-0.0033,1.090,4,0,0.002854
8.901,4.0109,-0.0061,-0.0044,0.428,4,0,0.002854
9.002,4.0152,-0.0061,-0.0047,0.823,4,0,0.002854
9.102,4.0167,-0.0069,-0.0030,0.695,4,0,0.002854
9.201,4.0155,-0.0056,-0.0033,0.612,4,0,0.002854
9.302,4.0149,-0.0052,-0.0039,0.434,4,0,0.002854
9.402,4.0125,-0.0047,-0.0060,0.672,4,0,0.002854
9.502,4.0114,-0.0043,-0.0083,0.591,4,0,0.002854
9.602,4.0093,-0.0018,-0.0067,1.022,4,0,0.002854
9.702,4.0071,-0.0024,-0.0049,0.495,4,0,0.002854
