t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.003,1.9597,1.9944,0.0032,0.674,4,0,0.029703
4.102,1.9613,1.9889,0.0067,0.588,4,0,0.015001
4.205,1.9835,2.0018,0.0053,1.099,4,0,0.010133
4.302,1.9828,1.9978,0.0029,0.648,4,0,0.007741
4.401,1.9801,1.9922,0.0032,0.558,4,0,0.006341
4.503,1.9817,1.9908,0.0012,0.552,4,0,0.005437
4.602,1.9833,1.9944,0.0012,0.558,4,0,0.004816
4.702,1.9866,1.9987,0.0006,0.634,4,0,0.004371
4.802,1.9862,1.9976,0.0001,0.499,4,0,0.004042
4.901,1.9874,2.0000,0.0009,0.391,4,0,0.003793
5.001,1.9871,2.0049,0.0022,0.459,4,0,0.003601
5.101,1.9895,2.0037,0.0010,0.540,4,0,0.003452
5.201,1.9896,2.0041,0.0010,0.434,4,0,0.003335
5.301,1.9927,2.0027,-0.0001,0.428,4,0,0.003242
5.401,1.9944,2.0064,-0.0009,0.458,4,0,0.003168
5.502,1.9957,2.0046,0.0010,0.547,4,0,0.003109
5.602,1.9967,2.0056,-0.0006,0.491,4,0,0.003061
5.701,1.9968,2.0047,-0.0005,0.311,4,0,0.003022
5.801,1.9986,2.0039,-0.0005,0.432,4,0,0.002991
5.901,1.9959,2.0061,-0.0009,0.309,4,0,0.002966
6.001,1.9966,2.0071,-0.0006,0.536,4,0,0.002945
6.101,1.9924,2.0085,-0.0012,0.475,4,0,0.002928
6.202,1.9963,2.0080,-0.0020,0.472,4,0,0.002915
6.301,1.9963,2.0061,-0.0047,0.421,4,0,0.002904
6.401,1.9965,2.0049,-0.0056,0.445,4,0,0.002895
6.502,1.9967,2.0041,-0.0062,0.610,4,0,0.002887
6.602,1.9936,2.0022,-0.0056,0.508,4,0,0.002881
6.702,1.9924,2.0023,-0.0054,0.663,4,0,0.002876
6.802,1.9932,2.0029,-0.0064,0.924,4,0,0.002872
6.902,1.9902,2.0019,-0.0043,0.871,4,0,0.002869
7.001,1.9892,2.0050,-0.0048,0.542,4,0,0.002866
7.101,1.9880,2.0031,-0.0044,0.496,4,0,0.002864
7.202,1.9870,1.9997,-0.0045,0.772,4,0,0.002862
7.302,1.9860,2.0014,-0.0060,0.615,4,0,0.002860
7.404,1.9846,2.0029,-0.0073,0.863,4,0,0.002859
7.501,1.9853,2.0040,-0.0068,0.391,4,0,0.002858
7.601,1.9858,2.0052,-0.0078,0.387,4,0,0.002857
7.701,1.9863,2.0041,-0.0048,0.489,4,0,0.002857
7.801,1.9876,2.0018,-0.0065,0.487,4,0,0.002856
7.902,1.9845,1.9977,-0.0068,0.648,4,0,0.002856
8.002,1.9833,2.0009,-0.0058,0.519,4,0,0.002855
8.101,1.9833,2.0015,-0.0078,0.321,4,0,0.002855
8.202,1.9839,1.9977,-0.0080,0.620,4,0,0.002855
8.302,1.9843,1.9993,-0.0078,0.603,4,0,0.002855
8.401,1.9847,1.9985,-0.0093,0.608,4,0,0.002854
8.502,1.9831,1.9974,-0.0086,0.662,4,0,0.002854
8.601,1.9875,1.9997,-0.0082,0.403,4,0,0.002854
8.702,1.9892,1.9998,-0.0081,0.529,4,0,0.002854
8.801,1.9884,2.0022,-0.0081,0.549,4,0,0.002854
8.901,1.9878,2.0017,-0.0069,0.430,4,0,0.002854
9.002,1.9878,2.0027,-0.0095,0.611,4,0,0.002854
9.102,1.9882,2.0048,-0.0092,0.539,4,0,0.002854
9.201,1.9887,2.0022,-0.0088,0.353,4,0,0.002854
9.301,1.9885,2.0009,-0.0089,0.478,4,0,0.002854
9.401,1.9894,2.0000,-0.0089,0.433,4,0,0.002854
9.503,1.9894,2.0001,-0.0109,1.366,4,0,0.002854
9.601,1.9883,1.9979,-0.0093,0.287,4,0,0.002854
9.702,1.9863,1.9958,-0.0098,1.037,4,0,0.002854
9.801,1.9866,1.9961,-0.0109,0.466,4,0,0.002854
9.901,1.9874,1.9964,-0.0103,0.430,4,0,0.002854
10.001,1.9871,1.9958,-0.0089,0.346,4,0,0.002854
10.101,1.9892,1.9948,-0.0075,0.430,4,0,0.002854
10.202,1.9881,1.9962,-0.0066,0.518,4,0,0.002854
10.301,1.9886,1.9971,-0.0077,0.381,4,0,0.002854
10.402,1.9865,1.9983,-0.0068,0.522,4,0,0.002854
10.501,1.9898,1.9984,-0.0076,0.538,4,0,0.002854
10.601,1.9921,1.9968,-0.0069,0.342,4,0,0.002854
