t_sec,x,y,z,solve_ms,n_zero_weights
27.804,0.1450,-0.1337,-0.1441,3.400,0
27.904,0.1177,-0.1449,-0.1747,2.929,0
28.007,0.1374,-0.1319,-0.1741,2.944,0
28.111,0.1398,-0.1331,-0.1628,7.251,0
28.203,0.1043,-0.1306,-0.1409,2.649,0
28.303,0.0509,-0.1533,-0.1149,1.825,0
28.407,0.0584,-0.1624,-0.1659,5.902,0
28.503,0.0427,-0.1582,-0.1593,2.370,0
28.605,0.0335,-0.1659,-0.1525,3.353,0
28.704,0.0505,-0.1607,-0.1505,2.265,0
28.804,0.0472,-0.1698,-0.1691,2.858,0
28.904,0.0301,-0.1726,-0.1581,2.998,0
29.005,0.0273,-0.1946,-0.1674,3.178,0
29.104,0.0060,-0.2094,-0.1538,3.436,0
29.205,0.0442,-0.1786,-0.1535,3.864,0
29.303,0.0486,-0.1771,-0.1359,2.390,0
29.405,0.0141,-0.1935,-0.1240,2.589,0
29.503,0.0524,-0.1928,-0.1549,2.359,0
29.606,-0.0232,-0.2110,-0.1121,4.998,0
29.702,-0.0130,-0.1937,-0.1285,1.734,0
29.806,0.0409,-0.1800,-0.1266,4.926,0
29.904,0.0390,-0.1792,-0.1156,2.542,0
30.006,0.0415,-0.1700,-0.1201,3.088,0
30.104,0.0027,-0.1686,-0.0966,3.259,0
30.207,0.0122,-0.1529,-0.1229,2.879,0
30.303,0.0216,-0.1844,-0.1190,2.364,0
30.404,0.0512,-0.1317,-0.1168,2.860,0
30.504,0.0390,-0.1573,-0.1152,2.641,0
30.606,-0.0151,-0.1621,-0.1198,5.076,0
30.704,0.0061,-0.1524,-0.1107,2.952,0
30.808,0.0377,-0.1170,-0.0962,5.908,0
30.904,0.0312,-0.1175,-0.1232,3.170,0
31.006,-0.0030,-0.1046,-0.1437,3.636,0
31.105,0.0130,-0.0834,-0.1104,2.966,0
31.204,-0.0023,-0.0760,-0.1314,2.335,0
31.305,-0.0044,-0.0762,-0.1405,3.669,0
31.403,0.0019,-0.0782,-0.1343,2.088,0
31.503,0.0604,-0.0531,-0.1437,1.831,0
31.603,0.0258,-0.0984,-0.1450,2.374,0
31.704,0.0230,-0.1005,-0.1615,3.030,0
31.808,0.0108,-0.0699,-0.1362,6.635,0
31.905,0.0215,-0.0861,-0.1367,4.163,0
32.013,0.0014,-0.0737,-0.1675,10.636,0
32.104,0.0216,-0.1176,-0.1310,2.809,0
32.203,0.0189,-0.0939,-0.1487,2.496,0
32.304,0.0100,-0.0869,-0.1291,3.261,0
32.403,0.0188,-0.0878,-0.1442,2.077,0
32.504,0.0001,-0.0871,-0.1564,2.740,0
32.604,0.0187,-0.0875,-0.1457,2.773,0
32.704,0.0064,-0.1041,-0.1354,2.749,0
