t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.513,2.0385,-0.0012,-0.0165,12.373,4,4
3.612,2.0230,-0.0020,-0.0095,11.419,4,4
3.716,1.9919,-0.0173,0.0034,15.185,4,4
3.812,2.0135,-0.0021,0.0187,11.132,4,4
3.916,1.9471,-0.0178,0.0093,13.774,4,4
4.013,2.0198,0.0064,-0.0175,11.976,4,4
4.111,1.9919,0.0151,0.0084,10.599,4,4
4.216,1.9564,-0.0291,0.0078,14.995,4,4
4.313,1.9860,0.0117,0.0051,11.085,4,4
4.432,2.0108,0.0089,-0.0012,30.938,4,4
4.519,1.9923,0.0158,-0.0273,16.181,4,4
4.617,1.9858,-0.0066,0.0073,14.164,4,4
4.711,2.0321,0.0119,-0.0114,9.765,4,4
4.815,1.9955,0.0415,0.0004,13.182,4,4
4.909,2.0063,0.0206,-0.0119,7.999,4,4
5.010,1.9629,-0.0039,0.0050,8.769,4,4
5.112,1.9713,0.0185,0.0109,11.320,4,4
5.212,1.9988,-0.0042,-0.0196,11.562,4,4
5.314,2.0325,0.0089,0.0048,12.853,4,4
5.414,2.0336,-0.0047,0.0095,12.866,4,4
5.513,2.0052,-0.0390,0.0187,11.755,4,4
5.615,2.0044,-0.0476,0.0009,12.148,4,4
5.714,2.0078,-0.0324,0.0230,13.202,4,4
5.811,1.9961,-0.0276,0.0129,10.009,4,4
5.919,2.0052,-0.0262,-0.0071,16.817,4,4
6.021,2.0159,-0.0343,0.0071,17.635,4,4
6.114,2.0005,-0.0061,-0.0050,11.159,4,4
6.217,2.0167,-0.0067,0.0220,13.188,4,4
6.320,2.0353,0.0160,0.0176,17.338,4,4
6.413,2.0402,0.0217,0.0247,12.245,4,4
6.521,2.0088,-0.0018,-0.0010,13.882,4,4
6.612,1.9760,0.0055,-0.0237,10.998,4,4
6.716,1.9929,-0.0041,0.0065,15.353,4,4
6.814,1.9765,-0.0314,-0.0183,11.024,4,4
6.912,1.9740,0.0305,0.0022,9.957,4,4
7.020,1.9465,-0.0015,-0.0120,16.679,4,4
7.111,1.9508,0.0029,0.0074,9.752,4,4
7.214,1.9736,-0.0202,-0.0132,12.472,4,4
7.312,1.9417,-0.0364,-0.0035,9.902,4,4
7.418,2.0086,-0.0005,-0.0101,14.306,4,4
7.519,1.9835,-0.0022,0.0045,17.880,4,4
7.613,1.9549,-0.0335,0.0280,11.726,4,4
7.714,2.0037,0.0020,0.0013,11.042,4,4
