t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
4.318,2.0270,1.9876,0.0021,13.699,4,4
4.411,2.0031,1.9953,0.0065,9.901,4,4
4.516,2.0350,2.0064,-0.0013,10.494,4,4
4.614,2.0029,1.9724,-0.0065,12.788,4,4
4.713,2.0380,2.0058,-0.0164,12.073,4,4
4.818,1.9953,1.9935,-0.0167,13.605,4,4
4.916,2.0506,1.9927,0.0041,14.924,4,4
5.016,2.0297,1.9778,-0.0223,13.019,4,4
5.114,2.0111,1.9877,-0.0123,12.642,4,4
5.214,2.0268,2.0016,-0.0106,13.416,4,4
5.315,2.0146,1.9800,0.0073,13.756,4,4
5.415,2.0439,1.9986,0.0089,13.596,4,4
5.511,2.0306,2.0066,0.0134,10.463,4,4
5.611,2.0220,2.0061,-0.0072,9.977,4,4
5.730,2.0180,1.9996,0.0044,24.280,4,4
5.816,2.0035,2.0132,-0.0024,13.908,4,4
5.913,2.0124,1.9999,-0.0061,12.167,4,4
6.013,1.9889,1.9621,0.0044,12.310,4,4
6.109,1.9944,2.0004,0.0042,7.379,4,4
6.211,1.9554,1.9663,0.0166,10.453,4,4
6.313,1.9757,1.9899,0.0030,12.342,4,4
6.410,2.0068,1.9874,0.0228,8.831,4,4
6.511,1.9753,1.9819,-0.0007,10.027,4,4
6.611,2.0031,1.9738,-0.0075,10.063,4,4
6.719,1.9942,2.0276,0.0079,16.569,4,4
6.813,2.0251,2.0213,-0.0147,11.510,4,4
6.914,2.0341,2.0344,-0.0049,12.535,4,4
7.013,2.0061,2.0174,-0.0214,9.482,4,4
7.112,2.0028,2.0150,-0.0283,10.618,4,4
7.216,2.0034,2.0137,0.0002,14.192,4,4
7.309,1.9772,2.0378,-0.0243,8.648,4,4
7.420,1.9709,1.9812,-0.0028,18.204,4,4
7.513,1.9899,1.9779,-0.0122,11.459,4,4
7.620,1.9569,1.9673,-0.0142,18.595,4,4
7.722,2.0040,1.9782,-0.0150,20.309,4,4
7.826,2.0437,2.0447,-0.0238,22.685,4,4
7.922,2.0249,1.9912,-0.0127,20.265,4,4
8.019,2.0487,1.9912,0.0064,17.469,4,4
8.118,2.0107,1.9925,-0.0210,16.596,4,4
8.214,2.0244,1.9991,0.0056,13.392,4,4
8.314,2.0113,2.0059,0.0045,13.101,4,4
8.418,2.0240,1.9869,-0.0062,15.398,4,4
8.526,2.0227,1.9984,-0.0257,21.826,4,4
8.613,2.0307,1.9916,-0.0030,11.919,4,4
8.719,1.9977,2.0053,-0.0135,17.186,4,4
8.823,2.0032,1.9677,-0.0178,21.473,4,4
8.923,1.9493,1.9919,-0.0024,21.467,4,4
9.018,1.9941,1.9580,0.0042,16.900,4,4
9.127,2.0153,2.0182,0.0032,25.344,4,4
9.220,1.9678,1.9971,0.0045,15.922,4,4
9.324,1.9424,2.0111,0.0039,22.684,4,4
