t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
3.626,3.9937,-0.0208,0.0032,21.901,4,4
3.714,4.0426,0.0069,0.0049,12.710,4,4
3.821,4.0168,-0.0001,0.0046,16.902,4,4
3.917,4.0467,0.0067,-0.0023,15.900,4,4
4.028,3.9506,0.0227,-0.0030,24.426,4,4
4.120,4.0258,0.0159,0.0139,18.551,4,4
4.222,4.0769,-0.0445,0.0072,16.493,4,4
4.319,4.0293,-0.0172,-0.0107,15.612,4,4
4.425,4.0173,-0.0315,-0.0230,20.620,4,4
4.519,4.0274,-0.0212,-0.0075,13.957,4,4
4.619,3.9790,0.0023,-0.0009,16.702,4,4
4.722,4.0180,-0.0369,-0.0089,17.780,4,4
4.819,3.9687,0.0002,-0.0012,17.470,4,4
4.918,3.9965,0.0103,-0.0338,16.124,4,4
5.018,3.9944,-0.0075,-0.0269,13.189,4,4
5.119,4.0144,-0.0052,-0.0005,17.056,4,4
5.213,4.0201,0.0004,0.0015,11.150,4,4
5.319,4.0036,0.0108,-0.0049,17.463,4,4
5.417,3.9965,-0.0222,0.0263,15.172,4,4
5.521,4.0223,0.0049,-0.0019,19.073,4,4
5.616,3.9715,0.0393,0.0430,14.824,4,4
5.724,3.9483,0.0239,0.0099,19.737,4,4
5.820,4.0059,-0.0041,0.0037,17.778,4,4
5.918,4.0202,-0.0105,0.0107,14.692,4,4
6.013,3.9790,0.0252,0.0045,11.417,4,4
6.122,4.0098,0.0125,-0.0267,18.876,4,4
6.245,3.9914,-0.0020,-0.0068,37.529,4,4
6.319,4.0038,0.0082,-0.0336,16.534,4,4
6.421,3.9833,0.0016,-0.0226,19.135,4,4
6.523,4.0080,-0.0151,-0.0009,19.806,4,4
6.617,4.0323,0.0306,0.0030,15.275,4,4
6.712,3.9965,0.0017,-0.0185,10.711,4,4
6.813,4.0377,0.0054,-0.0254,11.639,4,4
6.912,4.0397,-0.0199,0.0072,11.086,4,4
7.019,4.0109,-0.0070,0.0031,16.828,4,4
7.121,3.9790,-0.0055,0.0029,19.768,4,4
7.219,3.9915,-0.0010,0.0088,15.581,4,4
7.320,3.9855,-0.0118,0.0103,14.860,4,4
7.419,3.9961,-0.0088,0.0053,15.255,4,4
7.515,3.9756,-0.0245,-0.0085,13.974,4,4
7.620,3.9982,-0.0059,-0.0244,15.660,4,4
7.719,3.9731,-0.0203,-0.0006,17.304,4,4
7.819,3.9675,-0.0391,-0.0111,18.246,4,4
7.924,4.0021,-0.0444,-0.0073,20.997,4,4
8.022,4.0218,-0.0364,0.0164,20.196,4,4
8.112,4.0132,-0.0036,0.0094,10.478,4,4
8.218,4.0128,-0.0325,0.0114,16.706,4,4
8.318,4.0101,-0.0117,-0.0078,15.854,4,4
8.416,3.9994,0.0215,-0.0064,13.511,4,4
8.518,3.9624,0.0179,-0.0226,16.555,4,4
8.624,3.9771,-0.0008,0.0061,23.020,4,4
8.718,3.9830,0.0136,-0.0006,16.586,4,4
8.816,3.9906,-0.0262,-0.0248,14.153,4,4
8.914,3.9449,0.0171,-0.0217,12.843,4,4
9.018,4.0101,-0.0238,-0.0152,15.660,4,4
9.123,4.0162,0.0098,-0.0337,22.069,4,4
9.216,4.0033,-0.0046,-0.0381,14.066,4,4
9.316,4.0059,0.0129,-0.0144,14.277,4,4
9.417,4.0057,-0.0037,0.0120,14.212,4,4
9.521,4.0261,-0.0187,0.0039,19.169,4,4
9.620,3.9782,0.0183,0.0196,17.539,4,4
9.717,3.9764,-0.0122,0.0164,15.523,4,4
9.821,3.9722,0.0180,0.0114,18.769,4,4
9.918,3.9762,0.0291,0.0178,16.900,4,4
10.019,4.0320,-0.0127,0.0268,15.932,4,4
10.113,3.9598,-0.0021,0.0059,9.903,4,4
10.215,3.9922,-0.0046,-0.0001,13.722,4,4
10.320,3.9909,-0.0034,-0.0020,14.086,4,4
10.411,3.9759,-0.0240,-0.0269,9.395,4,4
10.518,3.9694,-0.0090,0.0070,14.758,4,4
10.620,3.9894,-0.0200,-0.0250,14.762,4,4
10.718,4.0079,-0.0175,-0.0391,14.506,4,4
10.819,4.0256,0.0153,-0.0327,14.577,4,4
10.920,3.9902,-0.0174,0.0023,16.158,4,4
11.020,4.0201,0.0155,-0.0039,16.514,4,4
11.118,4.0021,0.0228,-0.0184,15.021,4,4
11.222,4.0372,-0.0055,-0.0143,16.146,4,4
11.313,4.0366,-0.0015,-0.0201,10.764,4,4
11.417,4.0664,0.0174,-0.0273,15.647,4,4
11.514,4.0366,-0.0219,-0.0388,11.095,4,4
11.629,4.0253,0.0045,-0.0404,24.455,4,4
11.720,4.0362,-0.0207,-0.0278,18.623,4,4
11.815,4.0801,0.0059,-0.0325,13.176,4,4
11.919,4.1051,0.0033,-0.0191,17.930,4,4
12.015,4.1068,-0.0046,-0.0563,13.687,4,4
12.113,4.0879,-0.0014,-0.0447,12.175,4,4
12.214,4.0923,-0.0107,-0.0413,11.524,4,4
12.316,4.0570,0.0179,-0.0357,14.073,4,4
12.420,4.1399,0.0058,-0.0415,14.254,4,4
12.521,4.1416,0.0195,-0.0341,19.260,4,4
12.614,4.0969,0.0006,-0.0499,12.330,4,4
12.720,4.1258,-0.0001,-0.0353,16.504,4,4
12.817,4.1028,0.0101,-0.0556,15.397,4,4
12.918,4.1105,-0.0194,-0.0527,14.622,4,4
13.021,4.0954,0.0023,-0.0722,19.137,4,4
13.120,4.1213,-0.0102,-0.0435,17.449,4,4
13.218,4.1490,0.0079,-0.0372,16.089,4,4
13.317,4.1485,-0.0191,-0.0242,15.785,4,4
13.422,4.1115,-0.0277,-0.0334,20.622,4,4
13.517,4.1162,-0.0150,-0.0391,15.434,4,4
13.615,4.1618,-0.0370,-0.0344,13.650,4,4
13.721,4.1380,0.0077,-0.0225,18.868,4,4
13.817,4.1697,-0.0007,-0.0231,13.816,4,4
13.911,4.1060,0.0345,0.0180,10.166,4,4
14.018,4.1615,-0.0046,0.0083,15.681,4,4
14.117,4.1501,0.0211,0.0312,15.891,4,4
14.218,4.1660,-0.0018,0.0385,12.466,4,4
14.314,4.1732,0.0168,0.0120,11.800,4,4
14.419,4.1195,0.0153,0.0071,16.230,4,4
14.516,4.1054,0.0288,0.0366,13.550,4,4
14.622,4.1515,-0.0005,0.0283,18.580,4,4
14.722,4.0985,0.0198,0.0154,18.767,4,4
14.816,4.1276,0.0023,0.0370,14.340,4,4
14.919,4.1185,0.0369,0.0204,16.676,4,4
15.021,4.1234,0.0082,0.0204,19.050,4,4
15.117,4.1150,0.0067,0.0195,14.812,4,4
15.220,4.1316,0.0050,0.0131,18.580,4,4
15.316,4.0946,0.0062,0.0115,11.428,4,4
15.412,4.1427,-0.0422,0.0085,10.791,4,4
15.519,4.1378,-0.0174,-0.0010,17.754,4,4
15.623,4.1466,-0.0240,0.0088,19.684,4,4
15.720,4.0820,0.0140,0.0063,17.757,4,4
15.819,4.0866,0.0169,0.0009,16.942,4,4
15.921,4.1110,0.0157,-0.0150,20.070,4,4
16.011,4.0949,0.0260,-0.0096,9.792,4,4
16.116,4.0955,-0.0039,0.0079,14.165,4,4
16.216,4.0378,0.0064,-0.0095,13.712,4,4
16.318,4.0656,-0.0033,0.0070,17.157,4,4
16.416,4.0665,-0.0089,0.0198,13.110,4,4
16.518,4.0525,-0.0025,0.0209,15.973,4,4
16.623,4.0698,0.0188,0.0205,21.792,4,4
16.718,4.0619,-0.0193,0.0250,16.385,4,4
16.817,4.0481,-0.0153,0.0323,15.375,4,4
16.915,4.0744,-0.0197,0.0247,13.148,4,4
17.012,4.0411,-0.0086,0.0192,10.917,4,4
17.114,4.0816,-0.0180,0.0650,12.681,4,4
17.216,4.0772,-0.0168,0.0285,14.314,4,4
17.320,4.0718,-0.0320,0.0231,18.083,4,4
17.438,4.0885,-0.0197,0.0323,36.329,4,4
17.513,4.0897,-0.0330,0.0271,11.930,4,4
17.618,4.0778,-0.0008,0.0187,16.991,4,4
17.723,4.0762,0.0206,-0.0054,17.745,4,4
17.822,4.1198,-0.0142,0.0195,19.462,4,4
17.922,4.1643,0.0025,0.0361,20.009,4,4
18.019,4.1323,0.0151,0.0123,16.218,4,4
18.123,4.1316,0.0232,0.0527,21.505,4,4
18.215,4.1183,-0.0146,0.0580,13.016,4,4
18.317,4.1204,0.0198,0.0489,13.695,4,4
18.417,4.1290,0.0043,0.0559,15.648,4,4
18.517,4.0928,-0.0317,0.0514,15.779,4,4
18.613,4.0938,-0.0362,0.0659,10.332,4,4
18.725,4.0829,-0.0270,0.0676,23.733,4,4
18.818,4.0640,0.0093,0.0632,12.942,4,4
18.919,4.0872,-0.0207,0.0593,14.865,4,4
19.016,4.0427,0.0183,0.0453,14.198,4,4
19.114,4.0389,0.0375,0.0396,9.460,4,4
19.215,4.0576,0.0183,0.0606,13.755,4,4
19.314,4.0238,-0.0009,0.0781,11.321,4,4
19.419,4.0054,-0.0078,0.0637,14.472,4,4
19.518,3.9898,-0.0121,0.0844,14.124,4,4
19.613,4.0040,0.0061,0.0890,11.414,4,4
19.716,3.9725,-0.0152,0.0622,14.040,4,4
19.814,4.0320,0.0199,0.0624,12.249,4,4
19.913,4.0037,0.0061,0.0590,11.090,4,4
20.015,3.9978,0.0452,0.0581,13.284,4,4
20.118,4.0318,0.0380,0.0555,16.559,4,4
20.216,3.9892,0.0223,0.0349,14.048,4,4
20.314,3.9928,0.0022,0.0391,12.985,4,4
20.418,3.9960,0.0081,0.0707,15.268,4,4
20.521,3.9986,-0.0099,0.0632,17.192,4,4
20.617,4.0264,-0.0051,0.0696,14.490,4,4
20.718,4.0301,-0.0034,0.0519,15.320,4,4
20.829,4.0189,-0.0231,0.0533,18.859,4,4
20.914,4.0481,-0.0037,0.0382,10.399,4,4
21.017,4.0288,0.0022,0.0340,15.676,4,4
21.114,3.9910,0.0128,0.0275,12.412,4,4
