t_sec,x,y,z,solve_ms
0.306,0.0016,0.0212,-0.0262,2.435
0.408,0.0153,-0.0032,0.0028,2.378
0.504,0.0455,0.0117,-0.0340,2.253
0.606,-0.0032,0.0071,0.0041,2.518
0.966,0.0122,0.0141,-0.0135,3.273
0.969,0.0122,0.0141,-0.0135,1.284
1.008,0.0090,0.0027,-0.0058,3.646
1.105,-0.0161,0.0011,-0.0016,2.961
1.205,-0.0427,-0.0349,-0.0018,2.366
1.304,-0.0600,-0.0127,0.0167,2.238
1.403,-0.0723,-0.0341,0.0149,1.788
1.503,-0.1025,-0.0465,0.0215,1.498
1.605,-0.0644,-0.0564,0.0207,3.990
1.704,-0.0663,-0.0365,-0.0082,2.618
1.803,-0.1121,-0.0728,0.0357,1.815
1.904,-0.0859,-0.0634,0.0490,2.062
2.010,-0.0467,-0.0667,0.0396,8.082
2.104,-0.0380,-0.0613,0.0350,2.105
2.203,-0.0589,-0.0553,0.0397,2.038
2.309,-0.0353,-0.0628,0.0124,2.511
2.403,-0.0543,-0.0588,0.0247,1.406
2.505,0.0024,-0.0260,-0.0319,2.267
2.604,-0.0350,-0.0257,0.0338,2.492
2.703,-0.0157,-0.0273,-0.0046,1.617
2.802,-0.0090,-0.0375,0.0090,1.484
2.904,0.0419,-0.0255,0.0201,2.691
3.003,-0.0283,-0.0542,-0.0156,2.545
3.105,-0.0020,-0.0582,-0.0164,3.620
3.205,0.0235,-0.0503,-0.0058,1.725
3.303,-0.0327,-0.0507,-0.0227,1.501
3.405,0.0174,-0.0681,-0.0303,2.614
3.503,-0.0167,-0.0677,-0.0139,1.488
3.608,-0.0509,-0.0619,-0.0369,1.892
3.703,-0.0410,-0.0721,-0.0602,1.889
3.803,-0.0135,-0.0522,-0.0178,1.392
3.904,0.0095,-0.0132,-0.0201,1.807
4.004,-0.0223,-0.0172,-0.0152,3.458
4.102,-0.0029,-0.0047,-0.0232,1.300
4.206,-0.0218,-0.0403,-0.0343,2.384
4.303,-0.0072,-0.0295,-0.0475,1.528
4.403,0.0286,-0.0442,-0.0254,1.771
4.504,-0.0238,-0.0539,-0.0555,2.597
4.608,0.0065,-0.0239,-0.0132,4.114
4.708,-0.0448,-0.0564,-0.0562,3.863
4.804,-0.0777,-0.0704,-0.0318,1.640
4.902,-0.0466,-0.0819,-0.0513,1.351
5.003,-0.0931,-0.1042,-0.0786,1.392
5.104,-0.0647,-0.0949,-0.0764,1.828
5.208,-0.0749,-0.0956,-0.0588,2.995
5.304,-0.0809,-0.0873,-0.0496,2.589
5.403,-0.0875,-0.0906,-0.0528,1.754
5.505,-0.0376,-0.0710,-0.0330,2.810
5.604,-0.0775,-0.0774,-0.0358,1.675
5.706,-0.0408,-0.0986,-0.0371,2.405
5.802,-0.0083,-0.1056,-0.0298,1.481
5.908,-0.0095,-0.1051,-0.0249,2.357
6.010,-0.0181,-0.0993,-0.0443,2.293
6.105,0.0031,-0.0742,-0.0638,2.317
6.211,0.0209,-0.0675,-0.0876,3.178
6.306,-0.0151,-0.0774,-0.0669,1.866
6.403,0.0148,-0.0754,-0.0655,1.598
6.505,-0.0110,-0.0843,-0.0879,2.878
6.604,-0.0318,-0.1001,-0.0790,2.116
6.707,-0.0322,-0.0922,-0.0823,4.416
6.807,-0.0361,-0.0642,-0.1045,1.920
6.904,-0.0470,-0.0274,-0.0850,2.176
7.004,-0.0319,-0.0158,-0.1016,1.231
7.104,-0.0252,-0.0039,-0.0856,1.412
7.203,-0.0381,-0.0053,-0.0750,1.274
7.312,-0.0450,-0.0057,-0.0810,7.146
7.403,-0.0666,0.0263,-0.0747,1.591
7.503,-0.0196,0.0146,-0.0544,1.775
7.604,-0.0723,0.0017,-0.0503,1.387
7.703,-0.0619,-0.0179,-0.0610,1.616
7.802,-0.0381,-0.0033,-0.0244,1.499
7.904,-0.0628,-0.0142,-0.0155,2.272
8.003,-0.0504,-0.0232,-0.0139,1.619
8.106,-0.0675,-0.0443,-0.0277,4.456
8.209,-0.0586,-0.0434,-0.0178,5.365
8.302,-0.0071,-0.0488,-0.0089,1.513
8.404,-0.0422,-0.0667,-0.0262,2.071
8.506,-0.0202,-0.0584,0.0095,3.661
8.605,-0.0124,-0.0588,0.0063,4.235
8.705,-0.0098,-0.0498,-0.0125,1.930
8.806,-0.0376,-0.0639,0.0250,1.678
8.904,0.0083,-0.0745,0.0019,2.016
9.005,-0.0621,-0.0876,0.0299,2.950
9.103,-0.0708,-0.0487,0.0198,1.294
9.204,-0.0378,-0.0554,0.0416,1.996
9.303,-0.0524,-0.0684,0.0687,1.602
9.410,-0.0062,-0.0642,0.0332,2.454
9.504,0.0113,-0.0946,0.0474,1.359
9.604,0.0054,-0.0964,0.0826,2.509
9.704,0.0111,-0.1084,0.0546,2.818
9.807,0.0155,-0.1098,0.0820,1.829
9.908,0.0145,-0.1121,0.0641,5.161
10.006,0.0073,-0.1292,0.0637,2.147
10.103,0.0030,-0.1118,0.0878,1.536
10.211,0.0290,-0.0948,0.0900,9.230
10.303,0.0523,-0.0797,0.1001,1.938
10.403,0.0703,-0.1211,0.0895,1.513
10.502,0.0865,-0.0971,0.0645,1.339
10.603,0.0448,-0.1019,0.0508,1.715
10.703,0.0331,-0.1137,0.0315,1.726
10.804,-0.0011,-0.1210,0.0709,2.260
10.904,0.0144,-0.1180,0.0504,2.490
11.002,-0.0196,-0.1129,0.0278,1.427
11.106,0.0127,-0.1278,0.0529,2.020
11.202,0.0105,-0.1204,0.0180,1.397
11.303,0.0097,-0.1307,0.0299,1.548
11.406,-0.0832,-0.1464,0.0285,2.120
11.503,-0.0474,-0.1636,0.0406,1.402
11.603,0.0080,-0.1490,0.0253,1.723
11.704,-0.0404,-0.1657,0.0513,1.877
11.803,-0.0232,-0.1314,0.0323,1.959
11.902,-0.0155,-0.1517,0.0420,1.451
12.005,-0.0613,-0.1539,0.0196,1.889
