t_sec,x,y,z,solve_ms
0.507,-0.0446,-0.0015,-0.0240,6.127
0.603,0.0215,0.0094,-0.0485,1.768
0.703,-0.0376,-0.0250,-0.0413,1.915
0.802,0.0086,0.0017,-0.0480,1.520
0.902,0.0002,0.0109,-0.0734,1.253
1.002,0.0208,0.0127,-0.0315,1.334
1.104,-0.0277,-0.0156,-0.0187,2.719
1.202,-0.0386,-0.0234,-0.0251,1.490
1.303,-0.0242,-0.0614,-0.0402,1.195
1.402,-0.0396,-0.0479,-0.0362,1.164
1.503,-0.0062,-0.0370,-0.0264,1.345
1.602,-0.0065,-0.0457,-0.0398,1.372
1.702,0.0334,-0.0055,-0.0603,1.248
1.802,0.0507,-0.0009,-0.0504,1.529
1.903,0.0246,-0.0068,-0.0491,1.750
2.003,-0.0316,-0.0021,-0.0058,2.452
2.102,-0.0200,-0.0123,0.0029,1.222
2.204,-0.0475,-0.0165,0.0296,2.245
2.302,0.0005,-0.0174,0.0228,1.292
2.402,-0.0429,-0.0106,0.0307,1.544
2.503,-0.0490,-0.0358,0.0005,1.434
2.603,-0.0713,-0.0205,0.0307,1.695
2.703,-0.0124,-0.0138,-0.0057,1.480
2.802,-0.0453,-0.0258,0.0172,1.756
2.902,-0.0570,-0.0148,0.0106,1.434
3.002,-0.0201,0.0081,0.0175,1.279
3.103,0.0316,-0.0069,-0.0176,1.963
3.203,0.0348,0.0155,-0.0041,1.880
3.303,-0.0116,0.0145,0.0053,1.788
3.403,0.0512,0.0198,-0.0362,2.006
3.503,0.0092,0.0295,-0.0388,1.460
3.603,0.0341,0.0492,-0.0303,1.485
3.703,-0.0010,0.0390,-0.0060,1.726
3.805,-0.0189,0.0236,-0.0305,1.629
3.902,-0.0006,0.0328,-0.0472,1.276
4.004,-0.0181,-0.0035,-0.0027,2.615
4.103,0.0449,0.0141,-0.0241,2.441
4.209,0.0623,-0.0099,-0.0315,5.738
4.302,0.1001,0.0002,0.0220,1.341
4.402,0.0985,0.0103,0.0161,1.309
4.504,0.0482,-0.0289,0.0061,1.526
4.603,0.0265,-0.0226,-0.0187,1.286
4.704,0.0534,-0.0409,-0.0334,1.592
4.803,0.1083,-0.0110,-0.0099,1.750
4.904,0.1401,-0.0155,-0.0279,1.555
5.003,0.1213,-0.0363,-0.0146,1.682
5.102,0.1349,-0.0024,-0.0354,1.374
5.202,0.1415,-0.0154,-0.0216,1.335
