t_sec,x,y,z,solve_ms,n_zero_weights
29.897,2.2050,-0.2191,0.0358,5.037,0
29.994,2.1953,-0.1834,0.0477,2.154,0
30.096,2.2516,-0.1968,0.0432,3.184,0
30.196,2.2072,-0.2362,0.0247,2.504,0
30.296,2.2430,-0.1950,0.0483,2.729,0
30.396,2.2425,-0.1960,0.0682,3.887,0
30.496,2.1970,-0.1992,0.0529,3.705,0
30.596,2.2242,-0.2049,0.0358,4.024,0
30.696,2.1878,-0.1861,0.0338,4.106,0
30.797,2.2472,-0.1873,0.0420,5.158,0
30.894,2.2839,-0.1709,0.0252,2.599,0
30.995,2.2477,-0.1673,0.0317,2.655,0
31.096,2.2714,-0.1742,0.0199,4.070,0
31.194,2.2695,-0.1947,0.0270,2.644,0
31.296,2.2805,-0.1851,0.0201,2.319,0
31.395,2.2754,-0.1608,0.0052,2.578,0
31.494,2.3330,-0.1507,0.0372,2.521,0
31.596,2.3345,-0.1869,0.0183,4.004,0
31.697,2.3119,-0.1584,0.0322,3.184,0
31.798,2.2786,-0.1761,0.0457,5.169,0
31.896,2.3362,-0.1734,0.0474,3.759,0
31.994,2.3388,-0.1495,0.0469,2.377,0
32.095,2.2952,-0.1584,0.0279,2.863,0
32.194,2.3334,-0.1675,0.0343,2.693,0
32.295,2.3383,-0.1649,0.0313,2.868,0
32.395,2.3276,-0.1810,0.0232,3.051,0
32.501,2.3059,-0.1301,0.0406,6.929,0
32.594,2.3073,-0.1786,0.0299,2.624,0
32.697,2.2822,-0.1767,0.0389,4.114,0
32.795,2.3457,-0.1624,0.0537,2.841,0
32.899,2.3022,-0.1684,0.0498,6.087,0
32.995,2.2761,-0.1311,0.0694,3.500,0
33.097,2.2946,-0.1397,0.0422,3.746,0
33.195,2.2849,-0.1531,0.0665,2.815,0
33.296,2.3035,-0.1494,0.0390,3.687,0
33.395,2.3110,-0.1421,0.0241,3.329,0
33.500,2.3168,-0.1442,0.0308,8.945,0
33.600,2.2658,-0.1339,0.0315,7.764,0
33.695,2.2765,-0.1301,0.0508,3.277,0
33.806,2.2684,-0.1166,0.0408,5.854,0
33.897,2.2708,-0.1280,0.0364,4.174,0
33.995,2.2702,-0.1039,0.0385,3.206,0
34.096,2.2614,-0.1054,0.0279,3.448,0
34.195,2.2623,-0.1361,0.0400,2.391,0
34.294,2.2649,-0.1314,0.0423,2.135,0
34.395,2.2794,-0.1237,0.0548,3.305,0
34.495,2.2942,-0.1107,0.0603,2.553,0
34.596,2.2908,-0.1208,0.0620,3.775,0
34.696,2.2811,-0.1098,0.0414,3.521,0
34.797,2.3177,-0.0850,0.0455,4.078,0
34.896,2.2974,-0.0831,0.0615,3.866,0
34.998,2.3424,-0.0997,0.0743,3.405,0
35.095,2.3212,-0.0738,0.0638,3.426,0
35.195,2.3248,-0.1046,0.0772,3.169,0
35.295,2.3095,-0.1075,0.0661,3.010,0
35.396,2.3246,-0.0973,0.0812,3.098,0
35.499,2.3200,-0.1030,0.0852,5.239,0
35.594,2.2858,-0.0996,0.0698,2.575,0
35.694,2.3347,-0.1139,0.0797,2.050,0
35.797,2.3117,-0.1180,0.1011,4.882,0
35.896,2.2845,-0.1350,0.0924,2.404,0
35.998,2.3030,-0.1355,0.1208,2.281,0
36.102,2.2805,-0.1138,0.1090,6.004,0
36.196,2.3305,-0.1162,0.1187,4.080,0
36.295,2.3600,-0.0916,0.0965,2.978,0
36.396,2.3564,-0.1163,0.0833,4.379,0
36.497,2.3768,-0.1235,0.1013,4.473,0
36.596,2.3767,-0.1249,0.0859,4.360,0
36.697,2.3471,-0.1038,0.0889,4.461,0
36.796,2.3570,-0.1462,0.0782,3.571,0
36.895,2.3627,-0.1223,0.0898,3.228,0
36.996,2.3814,-0.1352,0.0852,4.036,0
37.098,2.3355,-0.1048,0.0957,4.733,0
37.197,2.3207,-0.1262,0.0919,2.609,0
37.295,2.2784,-0.1236,0.0758,3.637,0
37.397,2.3075,-0.1126,0.0781,5.055,0
37.496,2.3120,-0.1145,0.1000,4.690,0
37.597,2.2976,-0.1311,0.0946,5.119,0
37.697,2.2631,-0.1183,0.0876,4.689,0
37.795,2.2790,-0.1285,0.0845,2.620,0
37.895,2.3164,-0.1180,0.0941,3.140,0
37.997,2.2763,-0.1366,0.0876,4.370,0
38.096,2.3084,-0.1009,0.0905,3.889,0
38.196,2.3019,-0.1201,0.0889,3.538,0
