t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.111,0.0589,-0.0014,0.0032,10.336,4,4
0.209,0.0127,-0.0197,-0.0112,8.443,4,4
0.314,0.0234,-0.0021,0.0001,12.778,4,4
0.413,0.0049,-0.0317,-0.0035,12.014,4,4
0.509,0.0438,-0.0029,-0.0251,8.377,4,4
0.618,0.0005,-0.0159,0.0313,12.612,4,4
0.713,0.0064,-0.0201,-0.0264,12.060,4,4
0.815,0.0439,-0.0252,-0.0021,13.961,4,4
0.912,0.0544,-0.0307,-0.0183,11.222,4,4
1.018,0.0361,-0.0209,0.0052,17.003,4,4
1.115,0.0441,-0.0144,-0.0219,13.700,4,4
1.210,0.0151,-0.0292,0.0205,8.824,4,4
1.318,0.0660,-0.0083,0.0025,17.260,4,4
1.418,0.0553,-0.0064,0.0161,16.618,4,4
1.513,0.0245,-0.0446,-0.0120,11.550,4,4
1.611,0.0186,-0.0296,-0.0019,10.454,4,4
1.727,0.0225,-0.0418,-0.0095,8.218,4,4
1.814,0.0334,-0.0274,0.0178,12.897,4,4
1.914,-0.0200,-0.0411,0.0112,12.682,4,4
2.015,0.0250,-0.0339,0.0271,13.780,4,4
2.115,-0.0012,-0.0446,0.0266,14.069,4,4
2.212,0.0033,-0.0246,-0.0176,11.128,4,4
2.313,0.0057,-0.0303,0.0033,11.720,4,4
2.412,0.0175,-0.0274,-0.0117,10.490,4,4
2.509,0.0366,-0.0097,-0.0038,7.997,4,4
2.612,-0.0023,-0.0457,-0.0093,11.359,4,4
2.709,0.0593,-0.0225,-0.0231,7.996,4,4
2.816,0.0273,-0.0412,0.0003,14.424,4,4
2.912,0.0434,-0.0075,0.0068,11.428,4,4
3.011,0.0696,-0.0467,0.0174,9.725,4,4
3.111,0.0442,-0.0375,0.0007,9.642,4,4
3.209,0.0738,-0.0280,-0.0083,8.038,4,4
3.313,0.0421,-0.0421,0.0200,11.656,4,4
3.415,0.0412,-0.0443,0.0183,13.675,4,4
3.512,0.0417,-0.0611,0.0382,11.191,4,4
3.614,0.0101,-0.0558,0.0252,12.345,4,4
3.714,0.0661,-0.0347,0.0315,11.931,4,4
3.811,0.0255,-0.0319,-0.0011,8.964,4,4
3.912,0.0365,-0.0540,0.0116,11.188,4,4
4.014,0.0562,-0.0472,-0.0013,12.186,4,4
4.118,0.0497,-0.0262,0.0014,15.579,4,4
4.212,0.0367,-0.0365,0.0569,11.038,4,4
4.314,0.0321,-0.0064,0.0315,13.480,4,4
