t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.804,4.0252,-0.0234,-0.0009,2.394,4,0,0.029703
4.901,4.0160,-0.0201,0.0067,0.331,4,0,0.015001
5.002,4.0298,-0.0182,0.0052,0.734,4,0,0.010133
5.101,4.0148,-0.0161,0.0058,0.319,4,0,0.007741
5.201,4.0168,-0.0125,0.0061,0.450,4,0,0.006341
5.302,4.0214,-0.0090,0.0083,0.883,4,0,0.005437
5.401,4.0246,-0.0146,0.0057,0.475,4,0,0.004816
5.501,4.0242,-0.0155,0.0074,0.460,4,0,0.004371
5.602,4.0261,-0.0142,0.0102,0.612,4,0,0.004042
5.702,4.0256,-0.0120,0.0109,0.634,4,0,0.003793
5.802,4.0235,-0.0127,0.0091,0.616,4,0,0.003601
5.901,4.0179,-0.0101,0.0082,0.464,4,0,0.003452
6.001,4.0172,-0.0085,0.0067,0.647,4,0,0.003335
6.102,4.0154,-0.0080,0.0058,0.887,4,0,0.003242
6.204,4.0166,-0.0069,0.0057,0.628,4,0,0.003168
6.301,4.0146,-0.0064,0.0047,0.547,4,0,0.003109
6.401,4.0123,-0.0046,0.0029,0.535,4,0,0.003061
6.502,4.0117,-0.0031,0.0022,0.569,4,0,0.003022
6.601,4.0104,-0.0041,0.0034,0.362,4,0,0.002991
6.701,4.0100,-0.0058,0.0030,0.357,4,0,0.002966
6.802,4.0084,-0.0039,0.0031,0.634,4,0,0.002945
6.902,4.0068,-0.0065,0.0037,0.701,4,0,0.002928
7.002,4.0097,-0.0101,0.0054,0.814,4,0,0.002915
7.101,4.0097,-0.0091,0.0056,0.541,4,0,0.002904
7.202,4.0056,-0.0077,0.0048,0.681,4,0,0.002895
7.302,4.0048,-0.0043,0.0050,0.797,4,0,0.002887
7.402,4.0085,-0.0044,0.0033,0.558,4,0,0.002881
7.501,4.0097,-0.0052,0.0034,0.493,4,0,0.002876
7.602,4.0082,-0.0046,0.0035,0.636,4,0,0.002872
7.701,4.0060,-0.0046,0.0025,0.480,4,0,0.002869
7.802,4.0091,-0.0035,0.0043,0.540,4,0,0.002866
7.902,4.0084,-0.0044,0.0043,0.662,4,0,0.002864
8.002,4.0088,-0.0037,0.0024,0.608,4,0,0.002862
8.101,4.0081,-0.0043,0.0040,0.549,4,0,0.002860
8.202,4.0104,-0.0039,0.0041,0.406,4,0,0.002859
8.302,4.0118,-0.0050,0.0047,0.605,4,0,0.002858
8.402,4.0121,-0.0063,0.0030,0.556,4,0,0.002857
8.501,4.0105,-0.0055,0.0017,0.598,4,0,0.002857
8.602,4.0088,-0.0043,0.0011,0.637,4,0,0.002856
8.701,4.0119,-0.0043,0.0023,0.454,4,0,0.002856
8.802,4.0106,-0.0040,0.0025,0.564,4,0,0.002855
8.901,4.0117,-0.0036,0.0028,0.547,4,0,0.002855
9.002,4.0132,-0.0039,0.0033,0.717,4,0,0.002855
9.102,4.0135,-0.0040,0.0024,0.708,4,0,0.002855
9.202,4.0127,-0.0028,0.0041,0.622,4,0,0.002854
9.302,4.0124,-0.0042,0.0048,0.523,4,0,0.002854
9.402,4.0109,-0.0039,0.0047,0.670,4,0,0.002854
9.501,4.0098,-0.0027,0.0046,0.338,4,0,0.002854
9.601,4.0092,0.0000,0.0033,0.388,4,0,0.002854
9.702,4.0094,-0.0004,0.0021,0.565,4,0,0.002854
9.801,4.0073,0.0002,0.0021,0.477,4,0,0.002854
9.902,4.0083,-0.0011,0.0028,0.792,4,0,0.002854
10.002,4.0071,-0.0026,0.0024,0.845,4,0,0.002854
10.101,4.0097,-0.0034,0.0028,0.323,4,0,0.002854
10.202,4.0086,-0.0028,0.0029,0.741,4,0,0.002854
10.302,4.0084,-0.0042,0.0038,1.088,4,0,0.002854
10.401,4.0062,-0.0045,0.0020,0.447,4,0,0.002854
10.501,4.0072,-0.0037,0.0021,0.529,4,0,0.002854
10.602,4.0064,-0.0053,0.0017,0.712,4,0,0.002854
10.702,4.0068,-0.0074,-0.0001,0.616,4,0,0.002854
10.802,4.0049,-0.0064,0.0011,0.401,4,0,0.002854
10.901,4.0002,-0.0053,-0.0000,0.375,4,0,0.002854
11.002,3.9984,-0.0059,0.0009,0.520,4,0,0.002854
11.101,4.0003,-0.0080,0.0010,0.560,4,0,0.002854
11.201,3.9989,-0.0074,0.0008,0.597,4,0,0.002854
11.301,3.9963,-0.0073,0.0014,0.521,4,0,0.002854
11.401,3.9961,-0.0076,0.0001,0.469,4,0,0.002854
11.502,3.9951,-0.0065,0.0006,0.632,4,0,0.002854
11.602,3.9991,-0.0069,0.0003,0.549,4,0,0.002854
11.702,3.9998,-0.0054,-0.0018,0.572,4,0,0.002854
11.802,3.9985,-0.0052,-0.0019,0.453,4,0,0.002854
11.901,4.0000,-0.0053,-0.0016,0.470,4,0,0.002854
12.002,4.0002,-0.0057,-0.0012,0.757,4,0,0.002854
12.102,3.9985,-0.0053,-0.0002,0.571,4,0,0.002854
12.203,4.0000,-0.0063,-0.0002,0.697,4,0,0.002854
12.302,3.9978,-0.0072,-0.0024,0.681,4,0,0.002854
12.402,3.9981,-0.0081,-0.0018,0.699,4,0,0.002854
12.502,3.9927,-0.0080,-0.0037,0.654,4,0,0.002854
12.602,3.9901,-0.0047,-0.0038,0.620,4,0,0.002854
12.702,3.9916,-0.0027,-0.0031,0.576,4,0,0.002854
12.801,3.9951,-0.0062,-0.0024,0.532,4,0,0.002854
12.902,3.9948,-0.0053,-0.0022,0.533,4,0,0.002854
13.002,3.9961,-0.0044,-0.0021,0.743,4,0,0.002854
13.102,3.9982,-0.0061,-0.0005,0.588,4,0,0.002854
13.201,3.9977,-0.0078,-0.0004,0.455,4,0,0.002854
13.301,3.9946,-0.0063,-0.0000,0.434,4,0,0.002854
13.402,3.9993,-0.0061,-0.0014,0.609,4,0,0.002854
13.502,4.0001,-0.0052,-0.0009,0.595,4,0,0.002854
13.601,4.0029,-0.0044,-0.0022,0.418,4,0,0.002854
13.702,4.0029,-0.0047,-0.0026,0.696,4,0,0.002854
13.802,4.0041,-0.0039,-0.0033,0.526,4,0,0.002854
13.902,4.0054,-0.0037,-0.0033,0.917,4,0,0.002854
14.003,4.0078,-0.0064,-0.0022,0.318,4,0,0.002854
14.101,4.0074,-0.0065,-0.0018,0.521,4,0,0.002854
14.201,4.0060,-0.0080,-0.0014,0.419,4,0,0.002854
14.303,4.0044,-0.0071,-0.0012,0.597,4,0,0.002854
14.401,4.0044,-0.0058,-0.0018,0.485,4,0,0.002854
14.501,4.0077,-0.0071,-0.0030,0.549,4,0,0.002854
14.601,4.0078,-0.0087,-0.0026,0.346,4,0,0.002854
14.702,4.0091,-0.0055,-0.0037,0.547,4,0,0.002854
14.802,4.0070,-0.0047,-0.0041,0.912,4,0,0.002854
14.901,4.0058,-0.0034,-0.0035,0.458,4,0,0.002854
15.002,4.0038,0.0002,-0.0049,0.658,4,0,0.002854
15.102,4.0035,-0.0003,-0.0044,0.806,4,0,0.002854
15.202,4.0046,0.0013,-0.0057,0.823,4,0,0.002854
15.302,4.0052,-0.0005,-0.0066,0.922,4,0,0.002854
15.402,4.0046,-0.0017,-0.0048,0.939,4,0,0.002854
15.507,4.0069,-0.0019,-0.0053,0.967,4,0,0.002854
15.604,4.0050,-0.0026,-0.0054,0.986,4,0,0.002854
15.702,4.0078,-0.0003,-0.0041,0.529,4,0,0.002854
15.802,4.0110,-0.0022,-0.0037,0.572,4,0,0.002854
15.901,4.0101,-0.0036,-0.0035,0.352,4,0,0.002854
16.002,4.0120,-0.0051,-0.0058,0.616,4,0,0.002854
16.102,4.0140,-0.0025,-0.0045,0.534,4,0,0.002854
16.201,4.0158,-0.0043,-0.0059,0.664,4,0,0.002854
16.302,4.0156,-0.0054,-0.0038,0.619,4,0,0.002854
16.401,4.0132,-0.0050,-0.0027,0.498,4,0,0.002854
16.502,4.0124,-0.0042,-0.0051,0.552,4,0,0.002854
16.602,4.0133,-0.0041,-0.0058,0.630,4,0,0.002854
16.702,4.0149,-0.0054,-0.0051,1.019,4,0,0.002854
16.802,4.0134,-0.0049,-0.0048,0.636,4,0,0.002854
16.903,4.0125,-0.0022,-0.0070,0.661,4,0,0.002854
17.003,4.0108,-0.0017,-0.0065,0.645,4,0,0.002854
17.102,4.0096,0.0007,-0.0065,0.609,4,0,0.002854
17.204,4.0088,0.0007,-0.0091,2.781,4,0,0.002854
17.302,4.0100,-0.0000,-0.0080,1.055,4,0,0.002854
17.402,4.0133,-0.0019,-0.0078,1.644,4,0,0.002854
17.501,4.0133,-0.0039,-0.0083,0.490,4,0,0.002854
17.602,4.0124,-0.0045,-0.0088,0.615,4,0,0.002854
17.702,4.0141,-0.0037,-0.0070,0.573,4,0,0.002854
17.801,4.0147,-0.0052,-0.0089,0.376,4,0,0.002854
17.901,4.0131,-0.0051,-0.0069,0.445,4,0,0.002854
18.002,4.0139,-0.0040,-0.0076,0.876,4,0,0.002854
18.101,4.0149,-0.0045,-0.0077,0.437,4,0,0.002854
18.202,4.0153,-0.0056,-0.0075,0.530,4,0,0.002854
18.301,4.0157,-0.0043,-0.0080,0.455,4,0,0.002854
18.401,4.0178,-0.0058,-0.0093,0.480,4,0,0.002854
18.501,4.0168,-0.0060,-0.0096,0.359,4,0,0.002854
18.602,4.0183,-0.0071,-0.0103,0.991,4,0,0.002854
18.701,4.0189,-0.0060,-0.0088,0.575,4,0,0.002854
18.802,4.0204,-0.0047,-0.0078,0.575,4,0,0.002854
18.901,4.0162,-0.0024,-0.0063,0.441,4,0,0.002854
19.002,4.0199,-0.0032,-0.0061,0.314,4,0,0.002854
19.101,4.0193,-0.0028,-0.0051,0.323,4,0,0.002854
19.201,4.0171,-0.0040,-0.0062,0.482,4,0,0.002854
19.303,4.0178,-0.0026,-0.0061,0.374,4,0,0.002854
19.403,4.0166,-0.0045,-0.0065,1.119,4,0,0.002854
19.502,4.0167,-0.0031,-0.0047,0.481,4,0,0.002854
19.601,4.0151,-0.0032,-0.0045,0.422,4,0,0.002854
19.703,4.0158,-0.0043,-0.0058,0.745,4,0,0.002854
19.802,4.0178,-0.0037,-0.0053,0.430,4,0,0.002854
19.903,4.0177,-0.0048,-0.0053,0.502,4,0,0.002854
20.001,4.0189,-0.0045,-0.0061,0.506,4,0,0.002854
20.102,4.0189,-0.0057,-0.0058,0.649,4,0,0.002854
20.202,4.0190,-0.0084,-0.0087,0.461,4,0,0.002854
20.302,4.0239,-0.0085,-0.0087,0.884,4,0,0.002854
