t_sec,x,y,z,solve_ms
6.389,1.9990,0.0099,-0.0042,6.073
6.484,1.9898,0.0040,-0.0324,1.321
6.585,2.0153,-0.0164,-0.0216,1.931
6.685,2.0466,-0.0046,-0.0087,3.247
6.785,2.0060,0.0210,-0.0076,1.959
6.885,2.0191,0.0287,0.0080,1.532
6.986,2.0142,-0.0083,0.0005,2.088
7.091,1.9854,-0.0122,0.0104,1.825
7.189,1.9973,0.0118,0.0024,1.860
7.285,1.9887,-0.0132,0.0064,2.014
7.385,1.9834,-0.0011,-0.0017,1.512
7.484,1.9236,-0.0407,0.0087,1.936
7.584,1.9598,-0.0061,-0.0157,1.868
7.683,1.9087,-0.0283,-0.0102,1.312
7.785,1.9235,-0.0616,0.0318,2.696
7.884,1.9478,-0.0599,0.0191,1.239
7.987,1.9311,-0.0614,0.0156,2.937
8.090,1.9155,-0.0533,0.0434,2.160
8.186,1.9476,-0.0876,0.0349,2.685
8.285,1.9688,-0.0417,0.0430,1.984
8.385,1.9584,-0.0491,0.0449,2.282
8.485,1.9702,-0.0429,-0.0073,2.051
8.584,1.9429,-0.0341,0.0226,1.600
8.684,1.9611,-0.0325,-0.0098,1.891
8.784,1.9127,-0.0139,0.0170,2.029
8.884,1.9361,-0.0447,0.0132,2.332
8.984,1.9736,-0.0422,0.0092,1.600
9.085,1.9975,-0.0404,0.0103,2.169
9.184,2.0041,-0.0433,0.0017,1.659
9.286,2.0139,-0.0305,-0.0045,3.557
9.388,1.9900,-0.0446,-0.0028,3.631
9.485,1.9890,-0.0805,-0.0095,2.087
9.587,1.9999,-0.0428,-0.0294,2.368
9.685,1.9922,-0.0315,-0.0201,3.015
9.785,1.9862,-0.0422,-0.0479,1.996
9.888,1.9746,-0.0626,-0.0426,3.889
9.984,1.9676,-0.0321,-0.0520,1.688
10.084,2.0059,-0.0031,-0.0221,1.542
10.184,1.9588,-0.0298,-0.0197,1.538
10.288,2.0289,0.0044,-0.0304,1.584
10.384,2.0136,-0.0182,-0.0334,1.437
10.484,2.0279,-0.0472,-0.0257,1.595
10.584,2.0021,-0.0504,-0.0378,1.569
10.684,1.9614,-0.0322,-0.0523,1.908
10.790,1.9789,-0.0477,-0.0356,1.830
10.886,1.9467,-0.0778,-0.0552,1.788
10.984,1.9213,-0.0875,-0.0413,1.569
11.085,1.9363,-0.0919,-0.0622,1.943
11.184,1.9155,-0.0883,-0.0705,1.501
11.284,1.9144,-0.1033,-0.0566,1.731
11.384,1.9402,-0.0801,-0.0626,1.988
11.489,1.9544,-0.0764,-0.0558,3.214
11.586,1.9463,-0.0763,-0.0477,1.444
11.691,1.9466,-0.0768,-0.0544,7.238
11.787,1.9409,-0.0708,-0.0528,2.371
11.885,1.9996,-0.1094,-0.0300,1.944
11.988,2.0302,-0.0641,-0.0364,3.625
12.087,2.0509,-0.0646,-0.0409,2.347
12.184,2.0499,-0.0713,-0.0645,1.746
12.287,2.0321,-0.0525,-0.0621,2.278
12.399,1.9988,-0.0797,-0.0756,16.447
12.484,1.9749,-0.0789,-0.0667,1.301
12.594,1.9604,-0.0994,-0.0635,6.575
12.684,1.9713,-0.0806,-0.0852,1.726
12.785,1.9747,-0.0695,-0.1014,2.001
12.884,1.9782,-0.0493,-0.0739,1.494
12.989,1.9470,-0.0315,-0.0851,4.299
13.094,1.9551,-0.0161,-0.0859,5.736
13.183,1.9474,-0.0194,-0.0870,1.430
13.287,1.9740,-0.0238,-0.0813,2.384
13.386,1.9669,-0.0051,-0.0845,1.606
13.488,1.9426,0.0109,-0.0793,3.028
13.587,1.9429,0.0249,-0.0671,4.456
13.689,1.9375,-0.0021,-0.0514,3.058
13.784,1.9833,-0.0053,-0.0385,1.939
13.883,1.9600,-0.0070,-0.0417,1.308
13.986,1.9585,-0.0269,-0.0329,1.979
14.085,1.9421,-0.0163,-0.0270,2.165
14.185,1.9391,-0.0468,-0.0283,2.671
14.284,1.9239,-0.0437,-0.0122,1.762
14.383,1.9643,-0.0784,-0.0115,1.408
14.487,2.0024,-0.0591,0.0022,3.473
14.585,1.9667,-0.0478,0.0064,1.548
14.685,1.9874,-0.0829,-0.0068,1.509
14.785,2.0117,-0.0463,0.0060,1.767
14.887,2.0029,-0.0585,-0.0098,1.751
14.985,1.9639,-0.1018,0.0252,1.920
15.084,1.9389,-0.0668,0.0214,1.934
15.184,1.9438,-0.0823,0.0276,1.501
15.284,1.9368,-0.0674,0.0460,1.699
15.386,1.9685,-0.0526,0.0528,2.098
15.486,1.9668,-0.0715,0.0429,2.913
15.584,2.0386,-0.0860,0.0490,1.771
15.684,2.0268,-0.1051,0.0587,1.814
15.785,1.9908,-0.1102,0.0869,2.335
15.885,2.0115,-0.1198,0.0713,1.825
15.984,2.0175,-0.1046,0.1011,1.531
16.084,2.0133,-0.1009,0.0731,2.023
16.184,2.0012,-0.0991,0.0804,1.827
16.288,2.0507,-0.0870,0.0930,2.374
16.388,2.0421,-0.0906,0.0868,1.929
16.486,2.0210,-0.1209,0.0881,1.967
16.585,2.0496,-0.0912,0.0827,2.357
16.686,2.0619,-0.1151,0.0629,3.188
16.786,2.0311,-0.0818,0.0500,1.621
16.890,2.0112,-0.1179,0.0454,3.463
16.985,2.0306,-0.1236,0.0548,2.011
17.085,2.0045,-0.1134,0.0470,2.386
17.185,1.9852,-0.1262,0.0328,2.112
17.287,1.9987,-0.1146,0.0358,3.120
17.392,1.9755,-0.1542,0.0277,3.482
17.484,1.9917,-0.1319,0.0435,1.501
17.588,1.9610,-0.1514,0.0231,2.864
17.686,1.9644,-0.1708,0.0353,1.893
17.787,1.9818,-0.1639,0.0193,2.544
17.885,1.9632,-0.1463,0.0412,2.327
17.987,1.9527,-0.1377,0.0421,1.401
18.084,1.9818,-0.1341,0.0575,1.829
18.183,1.9552,-0.1387,0.0429,1.477
18.284,1.9602,-0.1395,0.0214,1.539
18.388,2.0008,-0.1141,0.0425,5.844
18.485,1.9865,-0.1260,0.0463,2.441
18.584,2.0128,-0.1008,0.0676,1.821
18.684,2.0009,-0.0985,0.0607,1.657
18.785,2.0132,-0.1100,0.0478,2.033
18.884,1.9870,-0.1346,0.0385,2.220
18.984,1.9626,-0.1311,0.0313,1.758
19.085,1.9632,-0.1359,0.0430,2.467
19.184,1.9729,-0.1294,0.0686,1.586
19.285,1.9583,-0.1001,0.0610,2.012
19.387,1.9991,-0.1285,0.0829,2.049
19.485,1.9750,-0.1423,0.0914,1.777
19.584,1.9986,-0.1470,0.0738,2.035
19.685,2.0172,-0.1392,0.0819,2.579
19.786,2.0100,-0.1327,0.0982,2.244
19.884,2.0185,-0.1498,0.1070,1.558
19.983,1.9448,-0.1417,0.1111,1.405
20.085,1.9621,-0.1718,0.1037,1.673
20.185,1.9817,-0.1582,0.0793,1.908
20.284,1.9694,-0.1563,0.0617,2.095
20.384,1.9678,-0.1713,0.0736,2.034
20.484,1.9732,-0.1848,0.0934,1.658
20.584,1.9998,-0.1753,0.0882,1.892
20.684,2.0127,-0.1747,0.0848,1.479
20.785,1.9795,-0.1723,0.0771,1.698
20.886,1.9935,-0.1682,0.0893,2.706
20.984,1.9764,-0.1668,0.0871,1.859
21.085,2.0073,-0.1463,0.1105,1.529
21.184,2.0267,-0.1071,0.0986,1.789
21.286,2.0506,-0.1235,0.1016,2.828
21.384,2.0617,-0.1143,0.1059,1.636
21.484,2.0241,-0.1285,0.1355,1.626
21.584,2.0301,-0.0904,0.1095,1.326
21.687,2.0324,-0.1049,0.1298,2.588
21.785,2.0651,-0.1097,0.0989,1.642
21.884,1.9942,-0.1053,0.1218,1.659
21.984,1.9889,-0.1076,0.1170,1.742
22.087,2.0120,-0.0929,0.0931,2.139
22.184,1.9798,-0.0890,0.0848,1.324
22.286,1.9774,-0.1318,0.0694,3.726
22.385,1.9309,-0.1420,0.0570,2.143
22.487,1.9230,-0.1842,0.0589,2.176
22.584,1.9690,-0.1745,0.0456,1.590
22.685,1.9503,-0.1376,0.0644,2.326
