t_sec,x,y,z,solve_ms
2.8468,2.000000,0.000000,0.000000,0.000
2.9488,2.000000,0.000000,0.000000,0.000
3.0527,2.000000,0.000000,0.000000,0.000
3.1459,2.000000,0.000000,0.000000,0.000
3.2432,2.000000,0.000000,0.000000,0.000
3.3463,2.000000,0.000000,0.000000,0.000
3.4443,2.000000,0.000000,0.000000,0.000
3.5562,2.000000,0.000000,0.000000,0.000
3.6458,2.000000,0.000000,0.000000,0.000
3.7458,2.000000,0.000000,0.000000,0.000
3.8438,2.000000,0.000000,0.000000,0.000
3.9444,2.000000,0.000000,0.000000,0.000
4.0438,2.000000,0.000000,0.000000,0.000
4.1450,2.000000,0.000000,0.000000,0.000
4.2444,2.000000,0.000000,0.000000,0.000
4.3433,2.000000,0.000000,0.000000,0.000
4.4452,2.000000,0.000000,0.000000,0.000
4.5443,2.000000,0.000000,0.000000,0.000
4.6462,2.000000,0.000000,0.000000,0.000
4.7472,2.000000,0.000000,0.000000,0.000
4.8449,2.000000,0.000000,0.000000,0.000
4.9470,2.000000,0.000000,0.000000,0.000
5.0435,2.000000,0.000000,0.000000,0.000
5.1431,2.000000,0.000000,0.000000,0.000
5.2442,1.960793,-0.002681,0.009388,0.000
5.3451,1.993343,0.011188,0.007111,0.000
5.4442,2.008071,-0.006486,-0.012638,0.000
5.5459,1.980783,-0.010740,0.003392,0.000
5.6437,1.980754,-0.029407,-0.012180,0.000
5.7442,1.985885,-0.024518,-0.021028,0.000
5.8452,2.000748,-0.024702,-0.000364,0.000
5.9452,1.974959,-0.023192,0.013519,0.000
6.0459,1.974320,-0.007152,0.002154,0.000
6.1500,1.991981,-0.024630,-0.005022,0.000
6.2494,1.975703,-0.042997,0.006193,0.000
6.3442,1.992314,-0.017149,-0.002026,0.000
6.4454,1.978901,-0.026125,-0.011005,0.000
6.5436,1.984603,-0.012482,-0.021116,0.000
6.6445,2.002110,0.025547,-0.002459,0.000
6.7441,1.987060,-0.010558,0.007383,0.000
6.8429,2.000989,0.025215,0.011425,0.000
6.9449,1.981612,0.017574,0.008912,0.000
7.0438,1.968955,-0.011411,0.008558,0.000
7.1465,1.994248,-0.021797,-0.000030,0.000
7.2442,1.995737,-0.015439,0.006780,0.000
