t_sec,x,y,z,solve_ms,n_zero_weights
3.407,2.0152,-0.0083,0.0011,4.909,0
3.504,2.0040,0.0139,0.0006,3.400,0
3.605,2.0092,0.0157,0.0086,3.203,0
3.704,1.9927,0.0177,-0.0073,2.565,0
3.807,2.0069,-0.0124,-0.0122,5.450,0
3.906,2.0063,0.0196,0.0080,4.480,0
4.008,2.0050,-0.0021,-0.0065,2.644,0
4.104,2.0153,-0.0284,0.0023,2.600,0
4.207,2.0451,0.0061,-0.0035,3.249,0
4.307,2.0299,-0.0053,0.0009,6.397,0
4.404,2.0356,0.0163,-0.0078,3.136,0
4.505,2.0371,-0.0135,-0.0128,3.765,0
4.604,2.0519,0.0189,-0.0112,3.167,0
4.705,2.0460,0.0459,0.0020,3.195,0
4.805,1.9736,-0.0019,0.0144,3.895,0
4.904,1.9779,0.0015,0.0058,2.302,0
5.005,1.9576,0.0107,0.0141,3.848,0
5.104,1.9913,0.0294,0.0138,2.087,0
5.204,1.9779,0.0045,0.0076,2.750,0
5.304,1.9691,0.0022,0.0150,2.571,0
5.405,1.9948,0.0076,-0.0006,3.499,0
5.504,1.9743,-0.0265,-0.0052,2.932,0
5.607,1.9847,0.0174,0.0158,5.442,0
5.705,1.9969,0.0072,0.0245,3.365,0
5.808,1.9943,0.0123,0.0203,3.196,0
5.907,1.9769,0.0010,0.0206,5.167,0
6.005,1.9988,-0.0113,0.0249,3.865,0
6.104,2.0065,-0.0051,0.0093,2.740,0
6.204,1.9740,-0.0093,-0.0089,2.761,0
6.303,1.9367,-0.0003,0.0092,2.492,0
6.404,1.9992,0.0196,0.0200,2.938,0
6.507,1.9916,-0.0080,0.0102,5.054,0
6.605,1.9689,0.0156,-0.0171,3.848,0
6.716,1.9918,0.0271,-0.0017,12.291,0
6.804,1.9810,-0.0299,0.0122,2.754,0
6.906,1.9692,0.0018,0.0171,2.841,0
7.007,1.9559,0.0004,-0.0015,4.724,0
7.110,1.9399,-0.0355,0.0094,9.265,0
7.204,1.9469,-0.0242,0.0159,2.984,0
7.306,1.9869,-0.0020,-0.0157,3.034,0
7.411,2.0174,0.0459,0.0098,7.317,0
7.505,1.9750,0.0400,0.0086,3.860,0
7.606,2.0042,0.0243,0.0179,2.973,0
7.714,1.9961,0.0374,-0.0041,2.505,0
7.807,1.9838,-0.0029,-0.0107,3.917,0
7.904,2.0307,0.0326,-0.0034,2.888,0
8.007,2.0165,0.0070,0.0033,2.958,0
8.107,2.0111,-0.0101,-0.0340,5.814,0
8.206,2.0088,0.0285,0.0047,4.761,0
8.305,1.9949,0.0177,-0.0449,2.378,0
8.405,1.9902,-0.0120,-0.0287,3.262,0
8.505,1.9722,-0.0162,-0.0086,3.370,0
8.603,1.9945,-0.0086,0.0109,2.597,0
8.707,2.0057,-0.0071,-0.0182,4.369,0
8.808,2.0100,0.0202,-0.0075,3.754,0
8.909,2.0129,-0.0010,-0.0086,5.068,0
9.011,2.0458,0.0356,-0.0204,7.162,0
9.104,2.0135,0.0380,-0.0126,2.752,0
9.205,1.9855,0.0093,-0.0114,3.523,0
9.310,1.9586,-0.0138,-0.0043,7.812,0
9.406,1.9797,0.0398,-0.0222,3.879,0
9.513,1.9669,0.0185,-0.0144,7.721,0
9.604,2.0016,0.0151,-0.0146,2.504,0
9.709,1.9689,0.0061,-0.0347,3.931,0
9.804,1.9998,0.0287,-0.0338,2.784,0
9.906,2.0133,0.0359,-0.0130,4.559,0
10.006,1.9899,0.0165,-0.0312,3.546,0
10.106,1.9934,0.0337,-0.0202,3.731,0
10.211,2.0114,0.0171,-0.0297,9.368,0
10.305,1.9897,0.0147,-0.0260,3.922,0
10.406,2.0151,0.0061,-0.0266,4.301,0
10.504,1.9871,0.0171,0.0168,2.523,0
10.604,2.0356,-0.0160,0.0129,2.573,0
10.705,2.0445,0.0257,0.0197,3.384,0
10.805,1.9925,-0.0196,0.0328,3.374,0
10.907,2.0047,-0.0290,0.0396,5.524,0
11.007,1.9967,-0.0004,0.0419,3.674,0
11.105,1.9876,-0.0239,0.0291,3.071,0
11.207,1.9952,-0.0011,0.0464,4.374,0
11.306,2.0095,-0.0122,0.0426,3.306,0
11.409,2.0221,-0.0134,0.0418,3.972,0
11.505,2.0105,-0.0208,0.0539,3.091,0
11.605,1.9948,-0.0538,0.0598,4.081,0
11.708,1.9944,-0.0281,0.0603,6.024,0
11.806,2.0285,-0.0080,0.0640,4.294,0
11.907,1.9691,-0.0039,0.0691,5.815,0
12.004,2.0015,0.0081,0.0745,2.438,0
12.103,1.9897,0.0082,0.0709,2.397,0
12.205,1.9615,-0.0236,0.0668,2.745,0
12.308,1.9504,-0.0078,0.0680,3.030,0
12.408,1.9251,0.0000,0.0893,4.499,0
12.506,1.9195,-0.0365,0.0741,3.564,0
12.605,1.8975,-0.0096,0.0560,2.595,0
12.706,1.8898,-0.0165,0.0581,5.174,0
12.805,1.9201,-0.0008,0.0529,3.828,0
12.905,1.8968,-0.0452,0.0371,3.218,0
13.004,1.9196,-0.0318,0.0814,3.178,0
13.107,1.8784,-0.0360,0.0502,4.895,0
13.207,1.8803,-0.0442,0.0494,4.721,0
13.305,1.8809,-0.0347,0.0574,2.458,0
13.404,1.8959,-0.0320,0.0723,3.187,0
13.507,1.8715,-0.0542,0.0720,6.026,0
13.607,1.8726,-0.0617,0.0725,4.848,0
13.706,1.8801,-0.0429,0.0444,4.032,0
13.805,1.8921,-0.0521,0.0585,3.240,0
13.905,1.9287,-0.0571,0.0858,4.140,0
14.011,1.9109,-0.0675,0.0945,6.731,0
14.108,1.9358,-0.0449,0.0906,4.190,0
