t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.108,3.9918,2.0246,-0.0288,6.661,4,0,0.029703
0.202,3.9949,2.0100,-0.0204,0.732,4,0,0.015001
0.303,3.9872,1.9958,-0.0169,0.858,4,0,0.010133
0.401,3.9960,1.9999,-0.0035,0.529,4,0,0.007741
0.501,4.0046,2.0003,0.0034,0.524,4,0,0.006341
0.602,4.0013,1.9976,0.0067,0.619,4,0,0.005437
0.702,4.0021,1.9967,0.0073,0.398,4,0,0.004816
0.803,4.0001,1.9963,0.0049,0.800,4,0,0.004371
0.901,3.9999,1.9996,0.0075,0.640,4,0,0.004042
1.002,3.9962,2.0000,0.0084,0.902,4,0,0.003793
1.102,4.0029,1.9996,0.0090,0.683,4,0,0.003601
1.201,4.0046,2.0000,0.0087,0.504,4,0,0.003452
1.302,4.0014,1.9985,0.0077,1.030,4,0,0.003335
1.402,4.0015,2.0006,0.0085,0.635,4,0,0.003242
1.502,4.0062,1.9996,0.0073,0.671,4,0,0.003168
1.601,4.0080,1.9984,0.0082,0.757,4,0,0.003109
1.703,4.0118,2.0002,0.0072,0.875,4,0,0.003061
1.804,4.0085,1.9979,0.0060,0.642,4,0,0.003022
1.901,4.0057,1.9980,0.0041,0.531,4,0,0.002991
2.002,4.0079,1.9996,0.0041,0.959,4,0,0.002966
2.102,4.0044,1.9994,0.0044,0.587,4,0,0.002945
2.201,4.0038,2.0014,0.0028,0.401,4,0,0.002928
2.301,4.0027,1.9999,0.0032,0.505,4,0,0.002915
2.402,4.0044,1.9995,0.0027,0.808,4,0,0.002904
2.501,4.0025,2.0004,0.0017,0.330,4,0,0.002895
2.601,4.0029,1.9990,0.0024,0.677,4,0,0.002887
2.701,4.0029,1.9999,0.0030,0.614,4,0,0.002881
2.802,4.0059,2.0014,0.0023,0.808,4,0,0.002876
2.902,4.0030,2.0025,0.0019,0.713,4,0,0.002872
3.002,4.0006,1.9991,0.0029,0.712,4,0,0.002869
3.101,4.0029,2.0012,0.0020,0.450,4,0,0.002866
3.202,4.0021,2.0001,0.0028,0.963,4,0,0.002864
3.302,4.0035,1.9989,0.0029,0.515,4,0,0.002862
3.401,4.0066,2.0002,0.0015,0.409,4,0,0.002860
3.502,4.0072,2.0022,0.0043,1.018,4,0,0.002859
3.601,4.0048,2.0031,0.0030,0.495,4,0,0.002858
3.702,4.0056,2.0034,0.0015,0.696,4,0,0.002857
3.801,4.0032,2.0038,0.0002,0.625,4,0,0.002857
3.901,4.0006,2.0020,0.0001,0.613,4,0,0.002856
4.003,4.0000,2.0029,0.0004,0.623,4,0,0.002856
4.102,4.0034,2.0044,-0.0018,0.597,4,0,0.002855
4.202,4.0010,2.0057,0.0004,0.814,4,0,0.002855
4.302,4.0010,2.0052,0.0011,0.598,4,0,0.002855
4.402,4.0037,2.0062,-0.0003,0.531,4,0,0.002855
4.506,4.0010,2.0059,-0.0020,2.280,4,0,0.002854
4.603,4.0011,2.0062,-0.0014,1.100,4,0,0.002854
4.702,4.0042,2.0091,-0.0019,0.685,4,0,0.002854
4.803,4.0039,2.0075,0.0005,0.727,4,0,0.002854
4.902,4.0047,2.0066,0.0026,0.776,4,0,0.002854
5.002,4.0050,2.0073,0.0031,0.797,4,0,0.002854
5.102,4.0085,2.0085,0.0045,0.750,4,0,0.002854
5.202,4.0102,2.0116,0.0046,1.220,4,0,0.002854
5.302,4.0085,2.0093,0.0081,1.262,4,0,0.002854
5.402,4.0100,2.0100,0.0072,0.438,4,0,0.002854
5.501,4.0117,2.0101,0.0035,0.565,4,0,0.002854
5.602,4.0106,2.0091,0.0034,0.823,4,0,0.002854
5.702,4.0102,2.0090,0.0040,0.683,4,0,0.002854
5.801,4.0093,2.0081,0.0032,0.381,4,0,0.002854
5.901,4.0117,2.0097,0.0006,0.494,4,0,0.002854
6.002,4.0121,2.0078,0.0010,0.558,4,0,0.002854
6.102,4.0087,2.0070,-0.0001,0.660,4,0,0.002854
6.202,4.0051,2.0070,-0.0032,0.624,4,0,0.002854
6.303,4.0051,2.0063,-0.0028,0.808,4,0,0.002854
6.402,4.0042,2.0066,-0.0032,0.588,4,0,0.002854
6.502,4.0019,2.0054,-0.0051,0.657,4,0,0.002854
6.603,3.9989,2.0030,-0.0047,0.641,4,0,0.002854
6.702,3.9988,2.0018,-0.0059,0.884,4,0,0.002854
6.802,4.0022,2.0027,-0.0052,0.834,4,0,0.002854
6.902,4.0058,2.0035,-0.0067,0.981,4,0,0.002854
7.002,4.0073,2.0052,-0.0063,0.587,4,0,0.002854
7.102,4.0067,2.0036,-0.0061,0.811,4,0,0.002854
7.204,4.0041,2.0022,-0.0069,0.969,4,0,0.002854
7.302,4.0036,2.0002,-0.0086,0.924,4,0,0.002854
7.403,4.0055,1.9994,-0.0085,0.522,4,0,0.002854
7.502,4.0032,1.9998,-0.0061,0.697,4,0,0.002854
7.602,4.0040,1.9987,-0.0068,0.725,4,0,0.002854
7.702,4.0036,1.9981,-0.0055,0.738,4,0,0.002854
7.802,4.0023,1.9975,-0.0066,0.635,4,0,0.002854
7.901,4.0025,1.9959,-0.0061,0.387,4,0,0.002854
8.002,4.0042,1.9971,-0.0038,0.792,4,0,0.002854
8.101,4.0003,1.9950,-0.0043,0.506,4,0,0.002854
8.201,4.0023,1.9942,-0.0047,0.549,4,0,0.002854
8.302,3.9999,1.9915,-0.0010,0.596,4,0,0.002854
8.403,3.9996,1.9918,-0.0000,0.720,4,0,0.002854
8.502,4.0014,1.9943,-0.0016,0.803,4,0,0.002854
8.602,4.0033,1.9952,-0.0023,0.894,4,0,0.002854
8.702,4.0050,1.9951,-0.0009,0.786,4,0,0.002854
8.803,4.0080,1.9956,-0.0016,0.630,4,0,0.002854
8.902,4.0092,1.9974,-0.0040,0.649,4,0,0.002854
9.004,4.0108,1.9970,-0.0035,0.975,4,0,0.002854
9.102,4.0083,1.9948,-0.0035,0.660,4,0,0.002854
9.201,4.0088,1.9929,-0.0026,0.379,4,0,0.002854
9.303,4.0114,1.9923,-0.0029,0.920,4,0,0.002854
9.402,4.0101,1.9911,-0.0039,0.621,4,0,0.002854
9.502,4.0102,1.9897,-0.0054,1.026,4,0,0.002854
9.602,4.0092,1.9869,-0.0054,0.407,4,0,0.002854
9.702,4.0049,1.9880,-0.0052,0.979,4,0,0.002854
9.803,4.0058,1.9876,-0.0039,1.299,4,0,0.002854
9.902,4.0089,1.9872,-0.0035,0.791,4,0,0.002854
10.001,4.0067,1.9869,-0.0027,0.456,4,0,0.002854
10.101,4.0037,1.9875,-0.0020,0.353,4,0,0.002854
10.202,4.0041,1.9834,-0.0035,0.510,4,0,0.002854
10.301,4.0046,1.9806,-0.0055,0.407,4,0,0.002854
10.402,4.0058,1.9800,-0.0059,0.746,4,0,0.002854
10.502,4.0066,1.9803,-0.0059,0.553,4,0,0.002854
10.601,4.0076,1.9803,-0.0065,0.514,4,0,0.002854
10.702,4.0029,1.9784,-0.0054,0.525,4,0,0.002854
10.802,4.0042,1.9799,-0.0043,0.632,4,0,0.002854
10.902,4.0045,1.9817,-0.0059,0.613,4,0,0.002854
11.002,4.0062,1.9826,-0.0050,0.463,4,0,0.002854
11.102,4.0083,1.9873,-0.0032,0.788,4,0,0.002854
11.201,4.0074,1.9895,-0.0013,0.326,4,0,0.002854
11.302,4.0066,1.9926,-0.0015,0.643,4,0,0.002854
11.402,4.0098,1.9913,-0.0020,0.710,4,0,0.002854
11.502,4.0092,1.9907,0.0002,0.652,4,0,0.002854
11.602,4.0103,1.9940,-0.0033,0.679,4,0,0.002854
11.704,4.0074,1.9918,-0.0022,0.988,4,0,0.002854
11.802,4.0060,1.9899,-0.0015,0.645,4,0,0.002854
11.905,4.0073,1.9910,-0.0013,0.689,4,0,0.002854
12.002,4.0077,1.9923,-0.0011,0.554,4,0,0.002854
12.101,4.0080,1.9903,0.0007,0.498,4,0,0.002854
12.202,4.0058,1.9902,-0.0005,0.886,4,0,0.002854
12.302,4.0085,1.9925,-0.0012,0.701,4,0,0.002854
12.402,4.0082,1.9925,-0.0013,0.701,4,0,0.002854
12.503,4.0059,1.9905,0.0002,1.743,4,0,0.002854
12.601,4.0067,1.9905,-0.0025,0.541,4,0,0.002854
12.703,4.0055,1.9904,-0.0049,1.030,4,0,0.002854
12.801,4.0057,1.9909,-0.0036,0.589,4,0,0.002854
12.902,4.0072,1.9908,-0.0046,0.621,4,0,0.002854
13.002,4.0078,1.9932,-0.0032,0.583,4,0,0.002854
13.105,4.0077,1.9933,-0.0015,2.490,4,0,0.002854
13.202,4.0106,1.9930,-0.0028,0.797,4,0,0.002854
13.303,4.0108,1.9940,-0.0026,0.742,4,0,0.002854
13.402,4.0110,1.9921,-0.0036,0.732,4,0,0.002854
13.502,4.0100,1.9913,-0.0058,0.796,4,0,0.002854
13.602,4.0113,1.9921,-0.0053,0.410,4,0,0.002854
13.703,4.0126,1.9925,-0.0040,0.925,4,0,0.002854
