t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.003,4.0009,1.9794,0.0035,2.455,4,0,0.029703
4.102,3.9833,1.9904,-0.0077,0.651,4,0,0.015001
4.201,3.9784,1.9928,-0.0086,0.541,4,0,0.010133
4.302,3.9766,1.9932,-0.0068,0.801,4,0,0.007741
4.403,3.9751,1.9896,-0.0043,0.650,4,0,0.006341
4.501,3.9780,1.9864,-0.0064,0.317,4,0,0.005437
4.601,3.9862,1.9929,-0.0076,0.591,4,0,0.004816
4.705,3.9875,1.9968,-0.0075,0.460,4,0,0.004371
4.801,3.9854,1.9955,-0.0071,0.320,4,0,0.004042
4.902,3.9857,1.9960,-0.0056,0.598,4,0,0.003793
5.002,3.9916,1.9946,-0.0066,0.556,4,0,0.003601
5.102,3.9911,1.9952,-0.0074,0.703,4,0,0.003452
5.201,3.9939,1.9947,-0.0081,0.622,4,0,0.003335
5.302,3.9968,1.9972,-0.0097,0.807,4,0,0.003242
5.401,3.9958,1.9990,-0.0066,0.437,4,0,0.003168
5.502,4.0036,2.0004,-0.0067,0.769,4,0,0.003109
5.601,4.0041,2.0002,-0.0086,0.423,4,0,0.003061
5.702,4.0050,2.0017,-0.0093,0.556,4,0,0.003022
5.802,4.0082,2.0041,-0.0113,0.585,4,0,0.002991
5.902,4.0075,2.0021,-0.0096,1.161,4,0,0.002966
6.003,4.0076,2.0034,-0.0105,1.103,4,0,0.002945
6.101,4.0072,2.0062,-0.0104,0.512,4,0,0.002928
6.202,4.0094,2.0100,-0.0115,0.597,4,0,0.002915
6.301,4.0080,2.0067,-0.0121,0.645,4,0,0.002904
6.403,4.0075,2.0078,-0.0129,1.357,4,0,0.002895
6.501,4.0057,2.0072,-0.0118,0.405,4,0,0.002887
6.601,4.0059,2.0078,-0.0135,0.514,4,0,0.002881
6.704,4.0065,2.0081,-0.0123,0.496,4,0,0.002876
6.801,4.0039,2.0064,-0.0129,0.520,4,0,0.002872
6.901,4.0051,2.0065,-0.0131,0.655,4,0,0.002869
7.002,4.0035,2.0062,-0.0099,0.633,4,0,0.002866
7.101,4.0038,2.0057,-0.0121,0.344,4,0,0.002864
7.202,4.0020,2.0060,-0.0116,0.486,4,0,0.002862
7.301,4.0034,2.0039,-0.0109,0.476,4,0,0.002860
7.401,4.0065,2.0036,-0.0108,0.516,4,0,0.002859
7.501,4.0011,2.0015,-0.0115,0.326,4,0,0.002858
7.602,4.0011,2.0021,-0.0110,0.563,4,0,0.002857
7.701,4.0016,2.0035,-0.0126,0.305,4,0,0.002857
7.801,4.0035,2.0029,-0.0111,0.390,4,0,0.002856
7.902,4.0038,2.0000,-0.0111,0.533,4,0,0.002856
8.001,4.0016,1.9965,-0.0098,0.464,4,0,0.002855
8.102,4.0029,1.9975,-0.0117,0.588,4,0,0.002855
8.201,4.0039,1.9987,-0.0113,0.574,4,0,0.002855
8.302,4.0022,1.9999,-0.0116,0.461,4,0,0.002855
8.401,4.0032,2.0006,-0.0133,0.495,4,0,0.002854
8.501,4.0037,1.9989,-0.0135,0.495,4,0,0.002854
8.602,4.0033,1.9981,-0.0150,0.650,4,0,0.002854
8.702,4.0033,1.9965,-0.0136,0.423,4,0,0.002854
8.802,4.0009,1.9938,-0.0130,0.455,4,0,0.002854
8.902,3.9994,1.9932,-0.0120,0.561,4,0,0.002854
9.001,4.0004,1.9933,-0.0132,0.470,4,0,0.002854
9.101,4.0027,1.9946,-0.0144,0.533,4,0,0.002854
9.203,4.0010,1.9947,-0.0159,1.390,4,0,0.002854
9.302,4.0002,1.9940,-0.0159,0.564,4,0,0.002854
9.404,4.0017,1.9936,-0.0155,0.670,4,0,0.002854
9.502,4.0013,1.9937,-0.0149,0.933,4,0,0.002854
9.601,3.9991,1.9940,-0.0160,0.424,4,0,0.002854
9.701,3.9979,1.9943,-0.0147,0.450,4,0,0.002854
9.802,4.0008,1.9956,-0.0152,0.513,4,0,0.002854
9.901,3.9991,1.9937,-0.0142,0.614,4,0,0.002854
10.001,4.0024,1.9948,-0.0145,0.577,4,0,0.002854
10.107,4.0030,1.9947,-0.0136,0.695,4,0,0.002854
10.202,4.0022,1.9945,-0.0150,1.052,4,0,0.002854
10.302,4.0003,1.9934,-0.0162,0.600,4,0,0.002854
10.401,4.0007,1.9936,-0.0141,0.472,4,0,0.002854
10.502,4.0007,1.9927,-0.0159,0.696,4,0,0.002854
10.601,4.0016,1.9921,-0.0146,0.545,4,0,0.002854
10.701,4.0012,1.9918,-0.0151,0.473,4,0,0.002854
10.804,3.9995,1.9902,-0.0123,2.435,4,0,0.002854
10.901,3.9998,1.9901,-0.0103,0.475,4,0,0.002854
11.001,3.9985,1.9911,-0.0108,0.423,4,0,0.002854
11.101,3.9971,1.9898,-0.0111,0.569,4,0,0.002854
11.201,3.9948,1.9886,-0.0094,0.397,4,0,0.002854
11.301,3.9973,1.9904,-0.0095,0.490,4,0,0.002854
11.403,3.9997,1.9910,-0.0075,2.403,4,0,0.002854
11.503,3.9981,1.9905,-0.0073,0.471,4,0,0.002854
11.602,3.9990,1.9907,-0.0064,0.520,4,0,0.002854
11.701,3.9999,1.9911,-0.0052,0.449,4,0,0.002854
11.802,3.9980,1.9908,-0.0042,1.350,4,0,0.002854
11.904,4.0003,1.9934,-0.0063,1.386,4,0,0.002854
12.001,4.0009,1.9953,-0.0042,0.505,4,0,0.002854
12.101,4.0019,1.9959,-0.0041,0.476,4,0,0.002854
12.202,4.0011,1.9964,-0.0079,0.477,4,0,0.002854
12.301,4.0033,1.9970,-0.0080,0.479,4,0,0.002854
12.401,4.0013,1.9959,-0.0077,0.616,4,0,0.002854
12.501,4.0030,1.9969,-0.0067,0.380,4,0,0.002854
12.602,4.0044,1.9985,-0.0045,0.455,4,0,0.002854
12.702,4.0034,1.9990,-0.0042,0.613,4,0,0.002854
12.802,4.0025,1.9995,-0.0052,0.619,4,0,0.002854
12.901,4.0021,1.9992,-0.0076,0.544,4,0,0.002854
13.004,4.0039,1.9990,-0.0098,0.855,4,0,0.002854
13.101,4.0038,1.9969,-0.0083,0.433,4,0,0.002854
13.201,4.0045,1.9980,-0.0089,0.455,4,0,0.002854
13.302,4.0017,1.9967,-0.0115,0.615,4,0,0.002854
13.401,4.0009,1.9956,-0.0113,0.568,4,0,0.002854
13.502,4.0037,1.9987,-0.0107,0.365,4,0,0.002854
13.603,4.0058,2.0002,-0.0111,0.724,4,0,0.002854
13.702,4.0072,2.0017,-0.0080,0.449,4,0,0.002854
13.801,4.0071,2.0003,-0.0059,0.341,4,0,0.002854
13.902,4.0106,2.0023,-0.0053,0.571,4,0,0.002854
14.001,4.0129,2.0018,-0.0047,0.581,4,0,0.002854
14.101,4.0114,2.0003,-0.0052,0.464,4,0,0.002854
14.201,4.0130,2.0013,-0.0047,0.401,4,0,0.002854
14.301,4.0139,2.0000,-0.0050,0.423,4,0,0.002854
14.401,4.0118,1.9998,-0.0033,0.529,4,0,0.002854
14.501,4.0111,2.0002,-0.0045,0.338,4,0,0.002854
14.602,4.0089,1.9988,-0.0067,0.495,4,0,0.002854
14.702,4.0078,1.9971,-0.0066,0.437,4,0,0.002854
14.801,4.0101,1.9984,-0.0084,0.445,4,0,0.002854
14.901,4.0097,1.9969,-0.0083,0.315,4,0,0.002854
15.001,4.0132,1.9978,-0.0099,0.398,4,0,0.002854
15.101,4.0154,1.9977,-0.0084,0.428,4,0,0.002854
15.201,4.0129,1.9969,-0.0083,0.486,4,0,0.002854
15.301,4.0092,1.9921,-0.0064,0.389,4,0,0.002854
15.401,4.0075,1.9904,-0.0060,0.390,4,0,0.002854
