t_sec,x,y,z,solve_ms
4.105,4.0009,0.0223,0.0136,3.764
4.203,4.0338,0.0292,0.0303,1.456
4.302,4.0174,0.0313,-0.0049,1.353
4.402,3.9829,0.0181,-0.0109,1.180
4.502,3.9873,0.0213,-0.0276,1.512
4.603,4.0014,0.0034,-0.0054,1.935
4.703,4.0205,0.0345,0.0170,1.608
4.802,3.9948,0.0105,-0.0036,1.401
4.902,3.9758,0.0035,0.0095,1.274
5.003,3.9691,-0.0051,0.0213,1.690
5.104,3.9936,0.0084,0.0137,2.783
5.202,4.0069,0.0433,0.0026,1.135
5.303,4.0218,0.0005,-0.0035,1.792
5.406,3.9908,0.0116,0.0214,3.187
5.502,4.0129,-0.0032,-0.0098,1.208
5.604,3.9851,-0.0136,0.0204,2.471
5.704,3.9800,0.0164,0.0107,2.707
5.808,3.9742,0.0012,-0.0006,1.472
5.904,3.9874,0.0146,-0.0163,2.543
6.003,3.9760,-0.0066,-0.0264,1.672
6.102,3.9846,-0.0001,-0.0182,1.191
6.202,3.9660,0.0488,0.0198,1.225
6.303,3.9919,0.0319,-0.0327,1.876
6.403,3.9860,0.0058,-0.0215,1.777
6.502,3.9774,0.0118,-0.0363,1.354
6.602,3.9880,-0.0057,0.0031,1.028
6.703,3.9726,0.0087,0.0189,1.871
6.802,4.0116,-0.0304,0.0114,1.320
6.905,3.9888,-0.0194,0.0084,3.366
7.002,4.0156,-0.0008,0.0249,1.316
7.102,3.9922,0.0157,0.0015,1.193
7.203,3.9831,-0.0185,0.0028,1.719
7.302,3.9899,-0.0066,0.0331,1.362
7.403,3.9536,0.0099,0.0064,1.709
7.503,3.9745,0.0216,-0.0109,2.076
7.602,3.9607,0.0366,-0.0168,1.240
7.705,3.9466,0.0332,0.0061,3.654
7.802,3.9881,-0.0126,0.0096,1.302
7.903,3.9937,0.0021,0.0158,2.317
8.003,4.0016,0.0069,0.0020,2.293
8.102,3.9765,0.0437,-0.0070,1.154
