t_sec,x,y,z,solve_ms,n_zero_weights
3.304,4.0275,0.0093,-0.0096,3.125,0
3.408,4.0128,0.0085,-0.0159,7.565,0
3.505,4.0186,-0.0073,-0.0099,3.608,0
3.604,3.9884,0.0209,-0.0090,2.855,0
3.706,3.9887,-0.0149,-0.0065,2.891,0
3.804,3.9915,-0.0010,0.0036,2.431,0
3.906,3.9843,-0.0066,0.0018,5.277,0
4.007,3.9910,0.0118,0.0017,4.253,0
4.107,3.9631,0.0248,0.0239,3.192,0
4.204,3.9737,0.0260,0.0025,2.911,0
4.306,3.9566,-0.0231,0.0004,5.228,0
4.406,3.9749,-0.0133,0.0082,5.375,0
4.505,3.9893,-0.0053,-0.0333,3.533,0
4.604,3.9760,-0.0181,0.0121,2.819,0
4.703,3.9987,-0.0259,-0.0136,2.210,0
4.806,3.9982,-0.0371,-0.0003,5.203,0
4.906,3.9793,-0.0211,-0.0350,2.857,0
5.004,4.0009,-0.0381,0.0013,2.815,0
5.105,3.9608,0.0140,0.0211,3.922,0
5.204,3.9745,-0.0116,-0.0174,2.770,0
5.304,3.9656,-0.0227,-0.0249,3.021,0
5.403,4.0458,-0.0171,0.0110,2.156,0
5.507,4.0054,0.0072,-0.0221,2.982,0
5.603,4.0377,0.0092,-0.0109,2.185,0
5.704,4.0207,-0.0020,0.0022,2.662,0
5.806,3.9744,-0.0291,-0.0122,4.935,0
5.902,3.9597,-0.0163,-0.0147,1.867,0
6.004,4.0182,0.0103,-0.0236,3.563,0
6.103,4.0231,-0.0229,0.0014,2.609,0
6.204,4.0102,-0.0154,0.0135,3.229,0
6.303,4.0243,0.0156,0.0177,2.598,0
6.407,3.9861,-0.0003,0.0140,4.576,0
6.503,4.0082,0.0162,0.0052,2.153,0
6.604,4.0038,0.0365,0.0096,3.404,0
6.705,4.0196,0.0296,-0.0378,4.163,0
6.809,4.0119,0.0209,-0.0192,3.986,0
6.904,4.0027,0.0023,-0.0186,2.650,0
7.003,4.0135,-0.0410,-0.0193,2.043,0
7.105,3.9856,0.0088,-0.0347,3.604,0
7.204,3.9820,0.0144,-0.0332,3.317,0
