t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
5.003,3.9916,0.0112,-0.0158,2.431,4,0,0.029703
5.102,3.9917,0.0181,-0.0120,0.431,4,0,0.015001
5.201,4.0048,0.0100,-0.0076,0.513,4,0,0.010133
5.301,4.0100,0.0073,-0.0037,0.621,4,0,0.007741
5.402,4.0215,0.0051,-0.0071,1.028,4,0,0.006341
5.501,4.0195,0.0007,-0.0064,0.617,4,0,0.005437
5.601,4.0184,-0.0011,-0.0042,0.590,4,0,0.004816
5.702,4.0196,-0.0013,-0.0039,0.535,4,0,0.004371
5.802,4.0162,-0.0009,-0.0044,0.333,4,0,0.004042
5.902,4.0137,-0.0044,-0.0057,0.570,4,0,0.003793
6.002,4.0148,-0.0057,-0.0056,0.703,4,0,0.003601
6.101,4.0138,-0.0069,-0.0076,0.541,4,0,0.003452
6.202,4.0142,-0.0082,-0.0082,1.388,4,0,0.003335
6.301,4.0146,-0.0067,-0.0082,0.365,4,0,0.003242
6.401,4.0163,-0.0079,-0.0100,0.395,4,0,0.003168
6.501,4.0151,-0.0051,-0.0087,0.429,4,0,0.003109
6.601,4.0141,-0.0060,-0.0098,0.494,4,0,0.003061
6.702,4.0132,-0.0063,-0.0108,0.567,4,0,0.003022
6.802,4.0162,-0.0055,-0.0130,0.559,4,0,0.002991
6.901,4.0154,-0.0061,-0.0143,0.421,4,0,0.002966
7.004,4.0133,-0.0055,-0.0132,1.626,4,0,0.002945
7.102,4.0117,-0.0061,-0.0124,0.479,4,0,0.002928
7.201,4.0121,-0.0053,-0.0122,0.425,4,0,0.002915
7.302,4.0114,-0.0049,-0.0141,0.510,4,0,0.002904
7.401,4.0125,-0.0059,-0.0125,0.558,4,0,0.002895
7.501,4.0156,-0.0067,-0.0118,0.394,4,0,0.002887
7.605,4.0143,-0.0069,-0.0128,0.474,4,0,0.002881
7.701,4.0125,-0.0088,-0.0117,0.459,4,0,0.002876
7.801,4.0085,-0.0066,-0.0111,0.467,4,0,0.002872
7.901,4.0094,-0.0051,-0.0102,0.558,4,0,0.002869
8.001,4.0120,-0.0068,-0.0123,0.324,4,0,0.002866
8.101,4.0102,-0.0058,-0.0131,0.533,4,0,0.002864
8.202,4.0111,-0.0040,-0.0121,0.491,4,0,0.002862
8.301,4.0124,-0.0044,-0.0137,0.312,4,0,0.002860
8.401,4.0116,-0.0033,-0.0144,0.473,4,0,0.002859
8.501,4.0095,-0.0031,-0.0145,0.411,4,0,0.002858
8.602,4.0078,-0.0038,-0.0136,0.645,4,0,0.002857
8.703,4.0049,-0.0039,-0.0144,0.854,4,0,0.002857
8.802,4.0062,-0.0055,-0.0154,0.604,4,0,0.002856
8.901,4.0086,-0.0041,-0.0155,0.571,4,0,0.002856
9.001,4.0089,-0.0034,-0.0153,0.396,4,0,0.002855
9.107,4.0081,-0.0019,-0.0154,2.425,4,0,0.002855
9.204,4.0087,-0.0021,-0.0123,0.707,4,0,0.002855
9.302,4.0092,-0.0038,-0.0131,0.373,4,0,0.002855
9.402,4.0108,-0.0038,-0.0127,0.600,4,0,0.002854
9.501,4.0088,-0.0046,-0.0125,0.429,4,0,0.002854
9.601,4.0076,-0.0026,-0.0121,0.512,4,0,0.002854
9.701,4.0104,-0.0075,-0.0119,0.617,4,0,0.002854
9.802,4.0079,-0.0062,-0.0111,0.702,4,0,0.002854
9.902,4.0091,-0.0084,-0.0105,0.601,4,0,0.002854
10.002,4.0111,-0.0107,-0.0121,0.519,4,0,0.002854
10.101,4.0128,-0.0079,-0.0135,0.444,4,0,0.002854
10.201,4.0109,-0.0065,-0.0132,0.465,4,0,0.002854
10.302,4.0077,-0.0062,-0.0125,0.546,4,0,0.002854
10.401,4.0088,-0.0066,-0.0123,0.450,4,0,0.002854
10.506,4.0082,-0.0053,-0.0135,2.357,4,0,0.002854
10.601,4.0072,-0.0037,-0.0140,0.374,4,0,0.002854
10.701,4.0071,-0.0022,-0.0156,0.564,4,0,0.002854
10.802,4.0068,-0.0027,-0.0170,0.659,4,0,0.002854
10.901,4.0059,-0.0025,-0.0181,0.488,4,0,0.002854
11.001,4.0082,-0.0033,-0.0189,0.573,4,0,0.002854
11.102,4.0097,-0.0018,-0.0189,0.573,4,0,0.002854
11.201,4.0077,0.0007,-0.0181,0.568,4,0,0.002854
11.302,4.0047,0.0009,-0.0166,1.526,4,0,0.002854
11.404,4.0076,-0.0014,-0.0151,1.841,4,0,0.002854
11.502,4.0046,0.0000,-0.0151,0.385,4,0,0.002854
11.602,4.0052,-0.0006,-0.0133,0.639,4,0,0.002854
11.702,4.0072,-0.0027,-0.0125,0.879,4,0,0.002854
11.802,4.0072,-0.0024,-0.0108,1.322,4,0,0.002854
11.903,4.0070,-0.0044,-0.0106,1.470,4,0,0.002854
12.002,4.0073,-0.0056,-0.0121,0.707,4,0,0.002854
12.101,4.0067,-0.0028,-0.0123,0.401,4,0,0.002854
12.201,4.0085,-0.0023,-0.0109,0.389,4,0,0.002854
12.301,4.0093,-0.0026,-0.0116,0.541,4,0,0.002854
12.402,4.0105,-0.0013,-0.0128,0.665,4,0,0.002854
12.501,4.0138,0.0018,-0.0112,0.463,4,0,0.002854
12.601,4.0119,-0.0008,-0.0112,0.454,4,0,0.002854
12.701,4.0115,-0.0021,-0.0108,0.498,4,0,0.002854
12.802,4.0112,-0.0011,-0.0125,0.580,4,0,0.002854
12.903,4.0117,0.0006,-0.0138,0.752,4,0,0.002854
13.002,4.0134,-0.0017,-0.0154,0.714,4,0,0.002854
13.101,4.0137,-0.0040,-0.0171,0.535,4,0,0.002854
13.201,4.0170,-0.0035,-0.0170,0.443,4,0,0.002854
13.301,4.0185,-0.0066,-0.0168,0.461,4,0,0.002854
13.401,4.0186,-0.0086,-0.0166,0.481,4,0,0.002854
13.502,4.0160,-0.0079,-0.0180,0.533,4,0,0.002854
13.601,4.0160,-0.0055,-0.0159,0.461,4,0,0.002854
13.701,4.0149,-0.0047,-0.0148,0.441,4,0,0.002854
13.804,4.0142,-0.0039,-0.0143,1.160,4,0,0.002854
13.902,4.0168,-0.0048,-0.0159,0.695,4,0,0.002854
