t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
4.701,4.0448,2.0271,0.0163,0.626,4,0,0.029703
4.801,4.0165,2.0102,0.0102,0.448,4,0,0.015001
4.901,4.0216,2.0047,0.0124,0.443,4,0,0.010133
5.002,4.0175,2.0113,0.0084,0.431,4,0,0.007741
5.103,4.0123,2.0068,0.0073,1.865,4,0,0.006341
5.201,4.0080,2.0066,0.0055,0.288,4,0,0.005437
5.301,4.0057,2.0092,0.0024,0.353,4,0,0.004816
5.401,4.0089,2.0069,0.0015,0.635,4,0,0.004371
5.501,4.0132,2.0083,0.0016,0.431,4,0,0.004042
5.602,4.0095,2.0079,0.0040,0.590,4,0,0.003793
5.702,4.0053,2.0051,0.0043,0.394,4,0,0.003601
5.801,4.0085,2.0033,0.0044,0.348,4,0,0.003452
5.902,4.0080,2.0011,0.0034,1.030,4,0,0.003335
6.001,4.0096,2.0021,0.0023,0.387,4,0,0.003242
6.101,4.0071,2.0037,0.0024,0.380,4,0,0.003168
6.201,4.0094,2.0059,0.0035,0.483,4,0,0.003109
6.301,4.0106,2.0057,0.0030,0.364,4,0,0.003061
6.401,4.0087,2.0065,0.0035,0.465,4,0,0.003022
6.502,4.0067,2.0040,0.0023,0.702,4,0,0.002991
6.601,4.0097,2.0029,0.0039,0.500,4,0,0.002966
6.702,4.0120,2.0035,0.0036,0.454,4,0,0.002945
6.801,4.0129,2.0007,0.0011,0.516,4,0,0.002928
6.901,4.0129,1.9986,0.0007,0.546,4,0,0.002915
7.001,4.0136,1.9991,0.0016,0.414,4,0,0.002904
7.102,4.0127,1.9985,0.0018,0.697,4,0,0.002895
7.202,4.0107,1.9949,0.0032,0.648,4,0,0.002887
7.301,4.0105,1.9955,0.0013,0.454,4,0,0.002881
7.401,4.0132,1.9962,0.0019,0.492,4,0,0.002876
7.501,4.0151,1.9943,0.0008,0.460,4,0,0.002872
7.601,4.0143,1.9934,0.0012,0.427,4,0,0.002869
7.702,4.0142,1.9931,0.0013,0.528,4,0,0.002866
7.801,4.0167,1.9959,0.0024,0.444,4,0,0.002864
7.902,4.0147,1.9948,0.0029,0.582,4,0,0.002862
8.001,4.0140,1.9981,0.0040,0.422,4,0,0.002860
8.101,4.0156,1.9982,0.0027,0.370,4,0,0.002859
8.202,4.0135,1.9961,0.0032,0.577,4,0,0.002858
8.301,4.0147,1.9998,0.0057,0.476,4,0,0.002857
8.402,4.0144,2.0003,0.0065,0.407,4,0,0.002857
8.501,4.0095,1.9997,0.0081,0.452,4,0,0.002856
8.601,4.0087,2.0024,0.0048,0.574,4,0,0.002856
8.703,4.0073,2.0010,0.0059,0.606,4,0,0.002855
