t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.711,-0.0273,-0.0044,-0.0034,10.568,4,4
0.810,-0.0154,-0.0014,-0.0093,9.322,4,4
0.913,0.0122,0.0126,-0.0091,12.072,4,4
1.011,0.0187,-0.0001,-0.0062,10.655,4,4
1.114,-0.0470,-0.0110,0.0174,12.956,4,4
1.213,0.0490,0.0229,-0.0164,12.502,4,4
1.311,-0.0087,-0.0000,-0.0013,10.542,4,4
1.412,0.0153,0.0000,0.0076,11.307,4,4
1.516,0.0067,0.0000,-0.0134,13.154,4,4
1.616,-0.0060,-0.0000,-0.0073,14.721,4,4
1.716,-0.0294,0.0000,0.0071,13.460,4,4
1.812,0.0027,0.0000,-0.0041,11.353,4,4
1.914,0.0201,-0.0000,0.0170,11.912,4,4
2.012,0.0358,0.0000,0.0228,11.432,4,4
2.113,0.0297,-0.0000,0.0074,12.113,4,4
2.226,-0.0139,0.0000,-0.0207,25.563,4,4
2.318,-0.0193,0.0000,-0.0067,15.184,4,4
2.412,0.0024,0.0000,-0.0285,11.233,4,4
2.516,-0.0180,-0.0000,0.0144,15.631,4,4
2.611,0.0116,-0.0000,-0.0033,10.080,4,4
2.712,0.0065,-0.0000,-0.0138,11.519,4,4
2.820,0.0134,0.0000,0.0160,18.922,4,4
2.910,0.0093,-0.0000,-0.0110,8.710,4,4
3.015,-0.0364,-0.0000,-0.0182,11.932,4,4
3.115,-0.0224,-0.0000,-0.0002,13.481,4,4
3.212,-0.0499,-0.0000,-0.0203,10.838,4,4
3.321,-0.0469,-0.0000,-0.0204,16.498,4,4
3.415,-0.0249,-0.0000,0.0039,13.720,4,4
3.522,-0.0641,-0.0000,-0.0340,19.984,4,4
3.612,-0.0284,-0.0000,-0.0050,10.897,4,4
3.717,-0.0152,-0.0000,-0.0129,15.922,4,4
3.813,-0.0637,-0.0000,-0.0279,7.808,4,4
3.923,-0.0385,-0.0000,-0.0091,20.670,4,4
4.018,-0.0065,-0.0000,-0.0253,15.385,4,4
4.112,-0.0273,-0.0000,-0.0521,10.442,4,4
4.212,-0.0053,-0.0000,0.0008,10.791,4,4
4.315,-0.0152,-0.0000,-0.0221,12.274,4,4
4.417,0.0272,-0.0000,-0.0124,16.051,4,4
4.517,0.0083,-0.0000,-0.0023,14.878,4,4
4.610,-0.0025,-0.0000,-0.0204,8.725,4,4
4.714,0.0001,-0.0000,-0.0176,11.454,4,4
4.820,-0.0264,-0.0000,0.0137,17.186,4,4
4.915,0.0338,-0.0000,-0.0064,13.143,4,4
5.011,0.0215,-0.0000,0.0152,9.878,4,4
5.115,0.0217,-0.0000,-0.0042,13.291,4,4
5.214,0.0550,-0.0000,0.0088,11.787,4,4
5.324,0.0622,-0.0000,0.0167,21.755,4,4
5.421,0.0720,-0.0000,0.0260,20.036,4,4
5.511,0.0923,-0.0000,0.0187,9.769,4,4
5.613,0.0693,-0.0000,0.0485,11.967,4,4
5.715,0.0598,-0.0000,0.0112,14.069,4,4
5.814,0.0908,-0.0000,0.0202,12.778,4,4
5.910,0.0813,-0.0000,0.0264,8.673,4,4
6.015,0.0848,-0.0000,0.0501,14.194,4,4
6.109,0.0713,-0.0000,0.0052,7.574,4,4
6.219,0.0670,-0.0000,0.0496,16.302,4,4
6.314,0.0828,-0.0000,-0.0086,13.583,4,4
6.415,0.1199,-0.0000,0.0125,12.353,4,4
6.517,0.0959,-0.0000,0.0119,15.275,4,4
6.616,0.1327,-0.0000,0.0184,11.809,4,4
6.713,0.1723,-0.0000,-0.0040,12.381,4,4
6.813,0.1610,-0.0000,0.0013,12.198,4,4
6.916,0.1317,-0.0000,0.0068,15.204,4,4
7.011,0.1222,-0.0000,0.0079,9.612,4,4
7.112,0.1117,-0.0000,0.0460,9.543,4,4
7.212,0.1795,-0.0000,0.0466,11.034,4,4
7.308,0.1565,-0.0000,0.0172,6.749,4,4
7.425,0.1476,-0.0000,0.0341,24.397,4,4
7.513,0.1517,-0.0000,0.0486,12.336,4,4
7.613,0.1169,-0.0000,0.0384,11.084,4,4
7.711,0.1210,-0.0000,0.0143,9.950,4,4
7.808,0.1198,-0.0000,0.0191,7.340,4,4
7.914,0.1346,-0.0000,0.0270,12.947,4,4
8.012,0.1373,-0.0000,0.0216,10.838,4,4
8.116,0.1443,-0.0000,0.0184,14.995,4,4
8.209,0.1654,-0.0000,0.0419,8.260,4,4
8.311,0.1383,-0.0000,0.0361,10.621,4,4
8.421,0.1247,-0.0000,0.0501,19.255,4,4
8.512,0.1721,-0.0000,0.0163,10.623,4,4
8.611,0.1140,-0.0000,0.0340,9.179,4,4
8.711,0.1238,-0.0000,0.0025,10.270,4,4
8.814,0.1430,-0.0000,0.0237,13.545,4,4
8.915,0.1189,-0.0000,0.0004,13.301,4,4
9.012,0.1143,-0.0000,0.0520,10.125,4,4
9.113,0.1078,-0.0000,0.0327,11.762,4,4
9.214,0.1290,-0.0000,0.0566,12.555,4,4
9.312,0.0954,-0.0000,0.0307,10.716,4,4
9.415,0.1036,-0.0000,0.0399,12.567,4,4
9.512,0.0815,-0.0000,0.0302,10.825,4,4
9.612,0.0598,-0.0000,0.0345,11.213,4,4
9.713,0.0720,-0.0000,0.0523,10.747,4,4
9.815,0.0680,-0.0000,0.0540,11.991,4,4
9.923,0.0758,-0.0000,0.0524,10.383,4,4
10.014,0.1427,-0.0000,0.0472,11.779,4,4
10.113,0.0648,-0.0000,0.0477,11.818,4,4
10.209,0.0949,-0.0000,0.0412,8.513,4,4
10.312,0.0422,-0.0000,0.0477,10.238,4,4
10.430,0.0820,-0.0000,0.0475,13.729,4,4
10.510,0.0334,-0.0000,0.0452,8.830,4,4
10.615,0.0573,-0.0000,0.0753,13.450,4,4
10.712,-0.0053,-0.0000,0.0549,11.057,4,4
10.813,0.0447,-0.0000,0.0383,9.799,4,4
10.915,0.0314,-0.0000,0.0182,11.587,4,4
11.013,0.0788,-0.0000,0.0600,12.409,4,4
11.121,0.0585,-0.0000,0.0419,19.706,4,4
11.219,0.0244,-0.0000,0.0592,17.745,4,4
11.317,0.0811,-0.0000,0.0573,15.427,4,4
11.416,0.0599,-0.0000,0.0666,14.562,4,4
11.516,0.0490,-0.0000,0.0637,15.034,4,4
11.615,0.0407,-0.0000,0.1033,14.122,4,4
11.718,0.0216,-0.0000,0.1066,14.554,4,4
11.817,0.0273,-0.0000,0.1007,14.584,4,4
11.919,0.0044,-0.0000,0.1159,12.388,4,4
12.019,0.0146,-0.0000,0.1114,11.208,4,4
12.112,-0.0036,-0.0000,0.0999,10.371,4,4
12.227,-0.0321,-0.0000,0.0988,21.538,4,4
12.310,-0.0026,-0.0000,0.0924,8.261,4,4
12.421,0.0042,-0.0000,0.1000,17.436,4,4
12.516,-0.0008,-0.0000,0.0849,15.291,4,4
12.617,-0.0061,-0.0000,0.1003,12.031,4,4
12.719,-0.0204,-0.0000,0.1000,17.418,4,4
12.814,0.0401,-0.0000,0.1087,12.468,4,4
12.912,-0.0159,-0.0000,0.1265,10.315,4,4
13.022,-0.0002,-0.0000,0.1283,19.071,4,4
13.116,0.0019,-0.0000,0.0899,12.310,4,4
13.213,0.0135,-0.0000,0.1171,11.575,4,4
